,mon,dom,dow,carrier,flight,org,mile,depart,duration,delay,org_idx
29283,2,22,6,UA,531,ORD,925,14.75,175,-12.0,0.0
29284,6,24,4,B6,52,JFK,267,9.33,81,59.0,2.0
29285,6,16,3,UA,392,ORD,594,18.98,109,33.0,0.0
29286,3,1,2,AA,2303,ORD,802,6.75,145,21.0,0.0
29287,10,12,3,AA,335,LGA,733,15.17,160,53.0,3.0
29288,0,17,4,AA,2325,ORD,802,13.0,150,82.0,0.0
29289,4,26,1,OH,5207,JFK,425,18.92,113,25.0,2.0
29290,0,1,2,WN,2558,SJC,333,13.75,70,0.0,4.0
29291,1,28,4,AA,496,ORD,612,6.58,105,-11.0,0.0
29292,10,22,6,B6,35,JFK,1028,19.67,199,-11.0,2.0
29293,5,19,4,AA,2301,ORD,802,6.0,135,,0.0
29294,9,1,3,AA,2056,TUS,1437,6.83,195,17.0,6.0
29295,10,23,0,UA,1526,ORD,1197,8.67,187,-28.0,0.0
29296,9,10,5,AA,761,ORD,258,10.75,65,-6.0,0.0
29297,1,10,0,OO,6463,SMF,373,6.32,91,31.0,5.0
29298,7,6,3,OH,5458,JFK,199,8.67,98,17.0,2.0
29299,7,9,6,OO,6226,ORD,584,15.75,110,31.0,0.0
29300,2,16,0,WN,495,SJC,296,13.25,60,12.0,4.0
29301,3,16,3,OO,5525,SMF,86,14.67,47,-8.0,5.0
29302,0,20,0,OO,5577,SMF,86,5.75,50,-22.0,5.0
29303,7,4,1,B6,173,JFK,2569,17.92,390,19.0,2.0
29304,5,12,4,AA,2274,ORD,1197,15.83,190,29.0,0.0
29305,11,18,4,OO,5450,SFO,77,14.25,43,3.0,1.0
29306,5,17,2,HA,525,OGG,100,10.62,34,0.0,7.0
29307,3,18,5,UA,8,SFO,2586,9.43,334,61.0,1.0
29308,6,6,0,UA,472,ORD,528,13.08,101,38.0,0.0
29309,0,11,5,AA,1311,ORD,678,11.83,115,8.0,0.0
29310,9,28,2,WN,838,SJC,308,16.08,75,-1.0,4.0
29311,11,23,2,UA,689,LGA,733,17.23,158,220.0,3.0
29312,6,31,4,UA,836,ORD,733,18.08,141,31.0,0.0
29313,4,23,5,US,605,ORD,1515,15.33,236,40.0,0.0
29314,10,12,3,AA,1276,SFO,1736,13.08,220,25.0,1.0
29315,11,25,4,UA,473,ORD,1726,19.98,271,26.0,0.0
29316,10,14,5,UA,220,SFO,2419,15.98,299,19.0,1.0
29317,1,5,2,US,277,SMF,647,16.17,114,-16.0,5.0
29318,0,26,6,OH,5248,JFK,426,16.17,136,-16.0,2.0
29319,2,20,4,HA,545,OGG,100,17.92,34,31.0,7.0
29320,8,12,5,UA,1582,SFO,414,19.13,90,55.0,1.0
29321,7,24,0,OO,5815,ORD,196,17.93,60,-6.0,0.0
29322,6,8,2,UA,604,ORD,612,8.05,106,64.0,0.0
29323,7,11,1,WN,807,SJC,296,20.08,60,-3.0,4.0
29324,8,22,1,UA,376,ORD,678,16.17,129,60.0,0.0
29325,5,30,1,UA,589,ORD,802,9.68,142,49.0,0.0
29326,3,29,2,UA,691,LGA,733,18.0,162,40.0,3.0
29327,8,8,1,WN,280,SJC,417,18.08,80,,4.0
29328,4,22,4,AA,1438,ORD,409,18.58,85,73.0,0.0
29329,4,3,6,OH,5248,JFK,426,16.08,127,15.0,2.0
29330,11,5,5,UA,102,SFO,1846,11.78,253,19.0,1.0
29331,6,12,6,HA,38,OGG,2541,12.67,305,1.0,7.0
29332,8,23,2,WN,1643,SJC,333,8.92,75,-9.0,4.0
29333,11,19,5,AA,874,ORD,867,19.75,135,,0.0
29334,3,8,2,US,1646,LGA,544,10.0,127,28.0,3.0
29335,5,1,0,US,19,ORD,1515,21.17,231,18.0,0.0
29336,10,22,6,UA,1597,ORD,1515,17.15,246,-7.0,0.0
29337,7,31,0,AA,1059,ORD,606,14.78,120,-7.0,0.0
29338,2,4,2,AA,2331,ORD,1652,18.08,255,98.0,0.0
29339,3,28,1,UA,577,ORD,1781,17.32,266,1.0,0.0
29340,3,20,0,AA,1551,LGA,764,19.75,145,120.0,3.0
29341,11,1,1,UA,793,ORD,334,12.0,89,34.0,0.0
29342,9,31,5,UA,630,ORD,723,13.17,119,-12.0,0.0
29343,5,28,6,AA,705,LGA,1389,7.0,205,,3.0
29344,3,21,1,UA,1220,SJC,948,7.0,163,-4.0,4.0
29345,5,16,1,WN,439,SMF,479,14.33,85,21.0,5.0
29346,7,26,2,AA,1761,LGA,1097,19.2,183,57.0,3.0
29347,7,9,6,UA,75,SFO,2398,14.67,323,145.0,1.0
29348,5,1,0,AA,1472,SFO,1846,13.42,255,47.0,1.0
29349,11,30,2,WN,787,SMF,480,16.42,85,,5.0
29350,10,6,4,OO,5525,SMF,86,14.27,47,-14.0,5.0
29351,1,27,3,OO,5781,SMF,207,6.83,65,,5.0
29352,4,5,1,AA,2301,ORD,802,6.0,140,-4.0,0.0
29353,11,8,1,OO,5606,SFO,158,17.03,60,4.0,1.0
29354,7,16,6,WN,3015,SJC,342,12.58,75,-5.0,4.0
29355,0,13,0,UA,763,ORD,258,14.92,70,16.0,0.0
29356,4,5,1,AA,1918,ORD,719,19.5,125,10.0,0.0
29357,7,1,5,US,572,SFO,414,12.0,92,-10.0,1.0
29358,8,21,0,UA,317,ORD,1829,19.97,277,20.0,0.0
29359,8,25,4,B6,709,JFK,1597,6.0,223,25.0,2.0
29360,6,17,4,B6,359,JFK,2465,18.67,371,103.0,2.0
29361,9,15,3,UA,1234,ORD,783,18.33,129,-6.0,0.0
29362,11,25,4,UA,628,ORD,612,20.92,104,-17.0,0.0
29363,9,21,2,UA,693,LGA,733,18.98,163,38.0,3.0
29364,0,28,1,WN,2725,SFO,447,10.58,85,-13.0,1.0
29365,8,14,0,AA,2098,ORD,867,16.17,145,111.0,0.0
29366,3,25,5,WN,558,SMF,1790,7.0,235,-14.0,5.0
29367,2,19,3,AA,347,LGA,733,18.25,164,,3.0
29368,9,27,1,WN,1421,SFO,337,14.5,80,,1.0
29369,6,9,3,UA,228,ORD,849,20.98,131,-12.0,0.0
29370,2,28,5,AA,375,JFK,1391,17.42,260,7.0,2.0
29371,0,17,4,UA,19,JFK,2586,19.95,404,22.0,2.0
29372,8,21,0,HA,160,OGG,84,14.65,31,0.0,7.0
29373,6,13,0,AA,2446,SFO,337,10.08,85,56.0,1.0
29374,9,14,2,WN,951,SMF,480,10.42,85,4.0,5.0
29375,11,19,5,UA,544,SFO,550,19.43,107,13.0,1.0
29376,2,24,1,UA,780,SFO,550,19.42,101,-7.0,1.0
29377,8,9,2,OH,6792,JFK,187,9.75,83,310.0,2.0
29378,0,16,3,US,165,SJC,386,9.52,90,29.0,4.0
29379,6,22,2,WN,2470,SMF,479,6.0,85,-5.0,5.0
29380,8,10,3,AA,544,ORD,647,17.0,115,25.0,0.0
29381,7,12,2,UA,882,ORD,867,15.85,148,17.0,0.0
29382,5,10,2,OO,5991,ORD,522,20.07,103,-2.0,0.0
29383,8,8,1,UA,956,SFO,2419,8.67,310,46.0,1.0
29384,6,5,6,OO,5817,ORD,196,21.25,60,9.0,0.0
29385,2,23,0,OO,5955,ORD,222,6.5,65,,0.0
29386,1,25,1,AA,345,LGA,733,17.25,164,143.0,3.0
29387,7,7,4,OO,5480,SFO,250,16.78,80,30.0,1.0
29388,7,13,3,UA,598,SFO,967,7.8,153,14.0,1.0
29389,0,1,2,WN,3142,SJC,386,18.42,80,188.0,4.0
29390,4,9,5,OH,5519,LGA,585,7.75,128,33.0,3.0
29391,5,11,3,OO,6397,SFO,363,15.5,82,-13.0,1.0
29392,9,27,1,UA,74,SFO,2419,22.15,306,25.0,1.0
29393,7,10,0,AA,363,LGA,733,19.42,150,,3.0
29394,3,12,6,UA,1024,ORD,1182,15.83,179,24.0,0.0
29395,4,27,2,AA,629,ORD,1829,20.67,270,-3.0,0.0
29396,7,21,4,WN,1077,SJC,417,17.33,80,16.0,4.0
29397,6,25,5,HA,195,OGG,100,19.0,34,30.0,7.0
29398,8,24,3,OO,3912,SFO,599,13.0,108,-11.0,1.0
29399,0,6,0,AA,2098,ORD,867,16.0,135,21.0,0.0
29400,7,4,1,UA,692,ORD,733,20.25,129,,0.0
29401,7,2,6,AA,1709,LGA,1097,20.25,175,29.0,3.0
29402,4,24,6,UA,1160,ORD,678,10.67,119,8.0,0.0
29403,2,22,6,AA,580,ORD,612,20.25,104,33.0,0.0
29404,1,13,3,OH,5360,ORD,740,7.0,138,,0.0
29405,0,31,4,AA,1235,ORD,258,18.25,75,,0.0
29406,6,25,5,OH,5674,JFK,274,12.92,86,22.0,2.0
29407,10,11,2,AA,451,ORD,1846,10.58,295,-42.0,0.0
29408,11,30,2,WN,2501,SJC,342,19.17,75,26.0,4.0
29409,3,7,1,AA,1863,ORD,1846,20.0,270,125.0,0.0
29410,10,7,5,US,504,ORD,1440,17.17,235,23.0,0.0
29411,1,17,0,B6,851,JFK,1074,6.25,184,-3.0,2.0
29412,6,9,3,UA,837,JFK,2586,7.17,375,53.0,2.0
29413,8,1,1,AA,411,ORD,1745,18.0,250,21.0,0.0
29414,1,8,5,US,2136,LGA,185,17.0,82,40.0,3.0
29415,2,25,2,UA,5,JFK,2586,6.18,396,63.0,2.0
29416,9,2,4,OO,6761,ORD,466,20.17,101,-24.0,0.0
29417,0,21,1,US,2142,LGA,185,20.0,74,-8.0,3.0
29418,7,18,1,UA,136,SFO,1846,9.88,254,-3.0,1.0
29419,9,4,6,WN,358,SFO,414,15.42,90,-15.0,1.0
29420,9,30,4,OO,5550,SFO,262,13.75,85,11.0,1.0
29421,1,14,4,OO,5978,ORD,978,20.28,168,1.0,0.0
29422,7,2,6,WN,1359,SFO,337,20.33,80,17.0,1.0
29423,8,7,0,OH,6483,LGA,722,9.08,164,-24.0,3.0
29424,8,21,0,OH,6563,LGA,604,20.25,135,25.0,3.0
29425,7,5,2,AA,21,JFK,2475,19.25,370,191.0,2.0
29426,2,23,0,AA,382,ORD,733,9.75,120,122.0,0.0
29427,5,6,5,AA,382,ORD,733,10.17,135,52.0,0.0
29428,6,10,4,AA,2455,ORD,1440,7.67,210,-6.0,0.0
29429,4,29,4,AA,751,LGA,1389,14.42,230,-16.0,3.0
29430,1,14,4,OH,5648,ORD,264,13.83,78,21.0,0.0
29431,5,18,3,WN,1252,SFO,651,9.17,120,-2.0,1.0
29432,2,16,0,UA,224,SFO,2419,23.45,297,6.0,1.0
29433,11,25,4,B6,217,JFK,2465,18.08,405,23.0,2.0
29434,2,15,6,OO,6028,ORD,109,7.18,54,-15.0,0.0
29435,10,30,0,AA,699,ORD,1745,19.08,270,76.0,0.0
29436,0,15,2,UA,1244,SJC,1829,13.25,253,55.0,4.0
29437,4,6,2,UA,554,ORD,783,16.58,131,-10.0,0.0
29438,0,2,3,OH,5469,JFK,740,16.33,199,75.0,2.0
29439,11,19,5,B6,615,JFK,829,13.33,152,64.0,2.0
29440,1,17,0,B6,97,JFK,1626,21.33,275,21.0,2.0
29441,2,8,6,AA,1561,ORD,1846,18.58,275,-8.0,0.0
29442,5,16,1,B6,42,JFK,209,11.0,75,32.0,2.0
29443,8,12,5,AA,1032,ORD,177,19.33,60,103.0,0.0
29444,0,9,3,OH,5659,JFK,425,16.23,136,-4.0,2.0
29445,10,21,5,OO,4818,SFO,599,15.5,112,-11.0,1.0
29446,1,5,2,UA,683,LGA,733,14.0,158,,3.0
29447,0,7,1,UA,982,ORD,589,17.83,111,,0.0
29448,5,23,1,AA,739,LGA,1389,11.83,220,-10.0,3.0
29449,0,24,4,UA,290,SMF,2358,8.0,292,-1.0,5.0
29450,3,22,2,UA,1291,SFO,451,8.42,94,81.0,1.0
29451,7,10,0,WN,1939,SMF,404,15.92,85,-5.0,5.0
29452,5,14,6,B6,128,JFK,267,22.92,84,,2.0
29453,9,14,2,OO,6165,SFO,372,7.55,87,-7.0,1.0
29454,3,3,4,B6,165,JFK,2454,19.33,400,-7.0,2.0
29455,4,21,3,B6,1107,JFK,426,17.25,117,-12.0,2.0
29456,4,30,5,AA,714,ORD,1005,8.5,155,0.0,0.0
29457,10,28,5,AA,827,ORD,1829,18.08,285,-35.0,0.0
29458,11,27,6,B6,611,JFK,829,8.08,163,-7.0,2.0
29459,7,27,3,OH,5482,JFK,382,10.48,101,-18.0,2.0
29460,2,24,1,AA,1521,ORD,1437,19.5,230,41.0,0.0
29461,11,19,5,WN,2311,SFO,337,18.58,80,-6.0,1.0
29462,8,6,6,WN,2274,SFO,414,9.08,90,-2.0,1.0
29463,0,27,0,UA,470,ORD,678,21.05,116,2.0,0.0
29464,9,5,0,OO,6140,SFO,363,22.48,77,7.0,1.0
29465,7,26,2,B6,209,JFK,2465,12.0,349,-12.0,2.0
29466,1,1,5,AA,333,LGA,733,13.5,165,110.0,3.0
29467,9,3,5,WN,656,SJC,386,6.5,80,18.0,4.0
29468,8,4,4,WN,1215,SJC,296,12.33,60,0.0,4.0
29469,6,9,3,UA,158,SFO,1846,23.08,237,13.0,1.0
29470,9,30,4,OO,4110,ORD,264,6.0,73,-1.0,0.0
29471,4,25,0,UA,3,ORD,4184,9.97,533,-6.0,0.0
29472,11,13,6,WN,1894,SJC,296,16.17,60,-9.0,4.0
29473,11,16,2,UA,766,ORD,622,21.58,114,,0.0
29474,3,6,0,OO,6350,SFO,363,11.48,81,120.0,1.0
29475,3,8,2,AA,1255,ORD,925,19.17,160,,0.0
29476,0,28,1,AA,1425,ORD,1726,9.5,260,138.0,0.0
29477,11,7,0,WN,1943,SMF,647,19.42,105,67.0,5.0
29478,3,17,4,UA,318,SFO,967,15.63,152,-15.0,1.0
29479,8,9,2,B6,640,SFO,2586,8.0,335,69.0,1.0
29480,7,17,0,AA,1014,ORD,258,21.5,60,3.0,0.0
29481,5,13,5,B6,38,JFK,264,13.5,77,-6.0,2.0
29482,7,2,6,UA,831,ORD,1846,7.05,267,46.0,0.0
29483,8,9,2,AA,2341,ORD,802,16.83,145,4.0,0.0
29484,6,3,4,B6,1026,JFK,187,21.67,91,59.0,2.0
29485,6,18,5,AA,2057,ORD,2072,8.0,280,-4.0,0.0
29486,2,6,4,AA,753,LGA,1389,15.25,245,,3.0
29487,10,23,0,AA,1835,ORD,1846,16.5,290,5.0,0.0
29488,7,29,5,UA,492,ORD,647,13.2,126,40.0,0.0
29489,5,16,1,AA,257,JFK,2248,16.42,330,61.0,2.0
29490,7,22,5,OO,5718,SFO,78,13.53,42,3.0,1.0
29491,1,2,6,OO,5446,SFO,191,10.68,66,41.0,1.0
29492,2,19,3,OO,6241,ORD,174,17.83,57,20.0,0.0
29493,0,18,5,OO,5911,ORD,438,12.55,99,40.0,0.0
29494,3,4,5,UA,624,ORD,612,18.0,109,30.0,0.0
29495,7,12,2,AA,1341,ORD,1846,7.5,265,72.0,0.0
29496,6,30,3,OH,5526,JFK,267,22.0,107,120.0,2.0
29497,5,11,3,B6,1103,JFK,426,8.08,105,44.0,2.0
29498,3,10,4,WN,3341,SMF,605,6.08,105,11.0,5.0
29499,2,11,2,UA,292,SFO,2445,14.08,302,-12.0,1.0
29500,5,22,0,UA,477,ORD,1723,11.92,250,-4.0,0.0
29501,11,10,3,US,471,SFO,414,15.67,86,-5.0,1.0
29502,7,17,0,WN,2188,SFO,337,13.17,80,70.0,1.0
29503,5,26,4,UA,3,ORD,4184,10.03,528,11.0,0.0
29504,7,1,5,UA,133,SFO,337,11.07,90,45.0,1.0
29505,9,20,1,AA,1024,SJC,1476,12.5,200,-13.0,4.0
29506,2,17,1,UA,892,SFO,2586,10.65,327,61.0,1.0
29507,0,6,0,AA,1229,LGA,1035,8.42,190,-34.0,3.0
29508,5,29,0,OH,5465,JFK,664,20.75,171,,2.0
29509,7,29,5,OH,5556,JFK,267,13.92,93,37.0,2.0
29510,0,11,5,UA,789,ORD,334,17.0,92,111.0,0.0
29511,0,27,0,B6,701,JFK,1597,7.0,239,-8.0,2.0
29512,7,9,6,AA,1165,JFK,1090,8.67,190,34.0,2.0
29513,5,23,1,US,2130,LGA,185,14.0,71,,3.0
29514,5,18,3,AA,876,ORD,867,6.92,135,-13.0,0.0
29515,2,22,6,UA,544,SFO,550,17.5,101,79.0,1.0
29516,2,12,3,B6,1087,JFK,541,21.75,127,98.0,2.0
29517,11,25,4,OO,5426,SFO,86,22.58,43,-9.0,1.0
29518,11,8,1,US,2126,LGA,185,12.0,63,,3.0
29519,0,29,2,UA,818,ORD,719,21.0,122,179.0,0.0
29520,6,27,0,WN,3419,SFO,414,14.25,90,-13.0,1.0
29521,1,16,6,UA,658,ORD,719,18.0,135,76.0,0.0
29522,0,9,3,AA,1144,SFO,1464,13.5,215,-6.0,1.0
29523,1,22,5,B6,821,JFK,944,7.0,173,91.0,2.0
29524,11,22,1,OH,6485,JFK,184,16.17,90,102.0,2.0
29525,6,15,2,B6,35,JFK,1028,20.75,187,72.0,2.0
29526,9,16,4,B6,1081,JFK,541,7.17,118,11.0,2.0
29527,3,29,2,UA,588,SJC,948,10.65,149,-13.0,4.0
29528,8,30,2,UA,1479,ORD,1440,17.2,228,30.0,0.0
29529,1,5,2,B6,1315,JFK,228,22.25,90,-14.0,2.0
29530,9,7,2,UA,127,ORD,1745,18.92,271,37.0,0.0
29531,8,15,1,UA,1564,ORD,849,13.27,132,-18.0,0.0
29532,7,1,5,WN,612,SJC,342,18.75,75,21.0,4.0
29533,6,28,1,OO,6098,ORD,240,13.18,71,-9.0,0.0
29534,8,15,1,US,343,ORD,1440,7.58,225,29.0,0.0
29535,0,21,1,OO,6335,SFO,329,8.48,77,40.0,1.0
29536,2,15,6,OO,6369,TUS,751,5.17,138,4.0,6.0
29537,6,20,0,OH,5463,JFK,184,12.58,70,10.0,2.0
29538,5,12,4,UA,1587,ORD,1515,8.02,231,27.0,0.0
29539,11,7,0,UA,720,SFO,967,13.67,155,16.0,1.0
29540,6,6,0,UA,1187,SFO,326,19.0,72,45.0,1.0
29541,9,26,0,WN,360,SJC,296,17.25,60,49.0,4.0
29542,4,14,3,UA,695,LGA,733,19.98,160,14.0,3.0
29543,10,8,6,AA,370,ORD,733,13.17,125,-14.0,0.0
29544,10,24,1,UA,873,SFO,2419,13.05,302,-4.0,1.0
29545,10,26,3,WN,3263,SMF,397,10.17,80,5.0,5.0
29546,0,11,5,UA,598,SFO,967,8.0,150,-5.0,1.0
29547,7,11,1,OH,5378,JFK,340,15.75,123,,2.0
29548,5,14,6,B6,53,JFK,1005,13.5,172,26.0,2.0
29549,9,27,1,B6,153,JFK,944,16.5,182,18.0,2.0
29550,0,22,2,UA,839,JFK,2475,17.42,393,60.0,2.0
29551,4,6,2,OO,5970,ORD,179,20.83,57,-7.0,0.0
29552,9,1,3,AA,1371,ORD,1846,16.33,275,-26.0,0.0
29553,7,7,4,AA,874,ORD,867,19.0,140,86.0,0.0
29554,7,26,2,UA,1187,SFO,326,19.03,72,35.0,1.0
29555,6,24,4,OH,5585,JFK,184,9.0,100,56.0,2.0
29556,10,4,2,B6,1072,JFK,187,12.17,71,-16.0,2.0
29557,5,13,5,AA,428,TUS,813,8.25,135,-10.0,6.0
29558,5,27,5,OO,5575,SFO,238,19.45,78,31.0,1.0
29559,8,10,3,UA,1204,ORD,412,18.73,82,0.0,0.0
29560,2,10,1,WN,164,SMF,373,8.17,80,-1.0,5.0
29561,8,13,6,UA,129,ORD,1745,20.27,269,109.0,0.0
29562,0,29,2,WN,1840,SJC,308,15.67,70,-8.0,4.0
29563,10,26,3,B6,739,JFK,1617,23.83,229,-7.0,2.0
29564,6,17,4,OO,5991,ORD,522,20.17,103,15.0,0.0
29565,8,19,5,UA,955,SFO,447,16.67,90,4.0,1.0
29566,6,14,1,OO,6112,ORD,235,21.88,71,-5.0,0.0
29567,8,16,2,AA,341,LGA,733,16.08,160,-18.0,3.0
29568,6,26,6,AA,1608,SFO,1846,23.5,240,-8.0,1.0
29569,5,24,2,OO,5859,ORD,84,10.43,46,,0.0
29570,0,7,1,WN,1276,SJC,333,18.58,70,24.0,4.0
29571,10,4,2,OO,5724,SFO,78,16.5,43,-14.0,1.0
29572,5,23,1,AA,2491,ORD,978,21.92,150,31.0,0.0
29573,7,15,5,UA,1567,ORD,1515,19.93,231,23.0,0.0
29574,0,26,6,OO,6380,SFO,522,12.88,93,24.0,1.0
29575,9,22,3,OH,6342,JFK,187,13.92,81,-6.0,2.0
29576,10,14,5,UA,19,JFK,2586,20.25,410,-9.0,2.0
29577,1,18,1,WN,1467,SJC,621,8.83,105,2.0,4.0
29578,8,29,1,OO,6483,SFO,896,15.68,139,11.0,1.0
29579,2,25,2,UA,1151,SFO,337,5.67,82,23.0,1.0
29580,11,23,2,US,1002,SFO,2296,13.85,279,76.0,1.0
29581,4,1,4,UA,5,JFK,2586,6.0,378,16.0,2.0
29582,1,24,0,UA,1568,ORD,1012,19.5,156,,0.0
29583,5,30,1,UA,1580,SFO,414,8.92,94,15.0,1.0
29584,4,3,6,UA,109,ORD,1745,10.0,261,95.0,0.0
29585,0,31,4,WN,1315,SMF,358,15.17,70,39.0,5.0
29586,6,16,3,UA,77,SFO,2398,16.63,323,-10.0,1.0
29587,2,3,1,AA,2303,ORD,802,6.75,145,53.0,0.0
29588,9,25,6,B6,735,JFK,1576,6.0,221,1.0,2.0
29589,4,20,2,AA,1339,ORD,1723,18.33,260,8.0,0.0
29590,5,7,6,US,31,OGG,2845,22.67,346,-5.0,7.0
29591,10,16,0,AA,1441,ORD,1721,11.33,275,2.0,0.0
29592,4,3,6,WN,1468,SJC,308,10.5,75,-3.0,4.0
29593,6,24,4,B6,102,JFK,301,7.92,87,8.0,2.0
29594,7,26,2,AA,1860,ORD,334,17.42,90,-9.0,0.0
29595,5,23,1,UA,818,ORD,719,20.83,129,63.0,0.0
29596,9,27,1,B6,115,JFK,1182,20.08,215,-23.0,2.0
29597,3,20,0,WN,1416,SJC,188,9.67,55,-12.0,4.0
29598,8,7,0,UA,321,ORD,1739,20.0,262,6.0,0.0
29599,9,26,0,AA,2056,TUS,1437,6.83,195,-5.0,6.0
29600,7,10,0,AA,1807,ORD,606,18.92,120,-19.0,0.0
29601,9,16,4,OO,6542,ORD,177,11.02,54,5.0,0.0
29602,1,13,3,UA,36,SFO,447,7.0,87,46.0,1.0
29603,8,10,3,OO,5851,ORD,522,8.47,107,-7.0,0.0
29604,4,24,6,AA,730,ORD,1182,12.17,180,-17.0,0.0
29605,2,1,6,US,2138,LGA,185,18.0,74,25.0,3.0
29606,5,2,1,UA,677,LGA,733,11.0,160,-7.0,3.0
29607,6,10,4,WN,2444,SMF,397,11.33,80,-4.0,5.0
29608,6,18,5,B6,917,JFK,740,16.42,166,92.0,2.0
29609,9,1,3,OO,5577,SMF,86,6.95,43,4.0,5.0
29610,6,15,2,B6,123,JFK,944,13.08,163,7.0,2.0
29611,7,19,2,OO,5495,SFO,158,21.17,62,108.0,1.0
29612,5,11,3,OO,5961,ORD,130,16.88,55,26.0,0.0
29613,10,29,6,HA,215,OGG,100,16.58,34,30.0,7.0
29614,10,1,6,UA,239,ORD,888,12.18,154,-15.0,0.0
29615,6,30,3,B6,95,JFK,2576,18.08,391,65.0,2.0
29616,3,10,4,OO,5981,ORD,557,20.0,108,,0.0
29617,2,17,1,UA,770,SFO,967,13.42,144,61.0,1.0
29618,1,13,3,HA,197,OGG,100,19.92,34,-8.0,7.0
29619,8,5,5,AA,347,ORD,258,20.67,70,1.0,0.0
29620,3,21,1,UA,830,SFO,1846,11.07,251,43.0,1.0
29621,4,25,0,AA,1144,SFO,1464,13.25,210,220.0,1.0
29622,7,15,5,AA,194,SFO,2704,13.83,335,64.0,1.0
29623,4,10,6,OH,5133,LGA,563,13.0,113,-5.0,3.0
29624,8,12,5,OO,5883,ORD,109,21.22,48,63.0,0.0
29625,2,3,1,AA,2352,ORD,740,16.67,139,40.0,0.0
29626,11,21,0,OH,6798,JFK,187,19.17,94,181.0,2.0
29627,7,9,6,UA,1163,SFO,337,13.67,89,99.0,1.0
29628,11,23,2,WN,3062,SJC,342,16.58,75,11.0,4.0
29629,2,20,4,B6,11,JFK,1069,20.92,190,105.0,2.0
29630,10,17,1,UA,1453,ORD,837,20.17,144,-20.0,0.0
29631,8,22,1,B6,1051,JFK,340,8.17,103,83.0,2.0
29632,8,6,6,B6,359,JFK,2465,18.25,393,171.0,2.0
29633,2,31,1,AA,1686,ORD,647,7.17,105,71.0,0.0
29634,5,4,3,WN,3582,SJC,621,12.58,110,,4.0
29635,7,20,3,OO,6015,ORD,557,10.2,116,-11.0,0.0
29636,11,13,6,US,471,SFO,414,15.67,86,19.0,1.0
29637,0,27,0,OO,6503,SFO,451,18.03,93,165.0,1.0
29638,6,10,4,AA,1651,LGA,1097,9.42,190,18.0,3.0
29639,1,22,5,OO,6266,ORD,316,21.67,71,18.0,0.0
29640,11,20,6,HA,195,OGG,100,19.42,34,68.0,7.0
29641,2,28,5,AA,39,SFO,2398,8.33,340,-30.0,1.0
29642,0,21,1,HA,125,OGG,100,12.58,34,-9.0,7.0
29643,3,28,1,WN,528,SJC,417,12.25,75,-3.0,4.0
29644,6,3,4,HA,160,OGG,84,14.62,31,3.0,7.0
29645,0,22,2,UA,843,SFO,1846,13.42,247,20.0,1.0
29646,2,28,5,UA,542,ORD,867,19.5,133,42.0,0.0
29647,4,22,4,AA,1276,SFO,1736,12.42,225,8.0,1.0
29648,4,3,6,AA,2450,SFO,337,12.08,85,52.0,1.0
29649,3,25,5,UA,1244,SJC,1829,13.35,249,280.0,4.0
29650,5,29,0,UA,352,ORD,590,19.83,111,225.0,0.0
29651,0,5,6,OO,5929,ORD,585,15.5,115,46.0,0.0
29652,9,30,4,OO,5447,SFO,158,9.88,60,31.0,1.0
29653,6,17,4,B6,97,JFK,1626,20.08,272,80.0,2.0
29654,1,13,3,OO,5942,ORD,654,16.7,109,7.0,0.0
29655,4,30,5,OH,5251,LGA,544,14.67,137,23.0,3.0
29656,2,25,2,OO,5421,SMF,373,6.37,113,262.0,5.0
29657,9,20,1,B6,204,SFO,354,6.42,85,-14.0,1.0
29658,6,15,2,UA,299,SFO,326,9.0,76,-1.0,1.0
29659,4,11,0,AA,629,ORD,1829,20.67,270,,0.0
29660,4,24,6,B6,1061,JFK,1522,9.33,244,-21.0,2.0
29661,5,27,5,OO,5904,ORD,224,17.92,69,115.0,0.0
29662,3,9,3,US,1005,ORD,678,9.83,126,10.0,0.0
29663,9,24,5,UA,549,ORD,334,10.75,92,2.0,0.0
29664,0,26,6,AA,1048,ORD,1197,8.58,180,42.0,0.0
29665,3,4,5,UA,321,ORD,1739,20.2,259,32.0,0.0
29666,3,7,1,UA,442,ORD,316,18.82,76,-7.0,0.0
29667,1,11,1,UA,588,SJC,948,10.7,150,17.0,4.0
29668,9,14,2,B6,125,JFK,1626,7.83,266,-14.0,2.0
29669,5,14,6,B6,12,JFK,209,15.25,81,,2.0
29670,4,22,4,UA,1463,ORD,1515,11.92,235,17.0,0.0
29671,10,14,5,AA,1374,ORD,1197,14.25,185,58.0,0.0
29672,9,1,3,UA,941,ORD,1745,17.25,268,,0.0
29673,2,5,3,WN,978,TUS,451,14.5,90,55.0,6.0
29674,10,25,2,UA,616,ORD,612,14.2,107,-14.0,0.0
29675,3,17,4,OO,6761,ORD,466,20.82,94,17.0,0.0
29676,5,3,2,WN,2880,SMF,397,17.33,80,-9.0,5.0
29677,0,21,1,WN,1510,TUS,747,8.5,140,-5.0,6.0
29678,6,3,4,OH,5041,LGA,1011,18.75,181,34.0,3.0
29679,1,29,5,OH,5649,LGA,431,19.83,119,21.0,3.0
29680,1,26,2,OO,5936,ORD,717,19.83,121,42.0,0.0
29681,8,18,4,UA,138,ORD,590,13.22,110,-16.0,0.0
29682,10,13,4,WN,2846,TUS,451,6.0,95,-12.0,6.0
