,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
4683,2014,11,6,743,-7,1548,-13,AS,N546AS,30,PDX,BOS,289,2537,7,43
4684,2014,11,2,2006,-4,2210,-7,OO,N218AG,3464,PDX,ONT,102,838,20,6
4685,2014,7,16,639,4,821,-4,WN,N623SW,1997,SEA,SMF,82,605,6,39
4686,2014,7,5,1948,3,2109,-3,DL,N6713Y,761,SEA,JNU,121,909,19,48
4687,2014,11,23,1346,30,1519,15,OO,N926SW,5189,PDX,SFO,72,550,13,46
4688,2014,11,13,1033,18,1357,13,F9,N219FR,138,SEA,DEN,123,1024,10,33
4689,2014,3,12,1711,36,2003,38,DL,N807DN,2549,SEA,SLC,95,689,17,11
4690,2014,10,6,713,-7,949,3,AS,N760AS,530,SEA,ONT,128,956,7,13
4691,2014,8,5,1631,0,1831,-11,UA,N535UA,704,SEA,SFO,101,679,16,31
4692,2014,1,22,1530,-1,1758,13,OO,N548CA,4688,PDX,LAX,115,834,15,30
4693,2014,10,8,755,-5,847,-13,AS,N705AS,690,SEA,GEG,36,224,7,55
4694,2014,1,11,716,-4,1634,69,DL,N713TW,418,SEA,JFK,344,2422,7,16
4695,2014,12,26,1138,17,1716,-3,UA,N474UA,679,PDX,ORD,202,1739,11,38
4696,2014,3,28,1123,3,1337,-8,WN,N440LV,3774,SEA,LAS,119,867,11,23
4697,2014,8,28,556,-4,842,-22,DL,N649DL,1634,SEA,SLC,89,689,5,56
4698,2014,9,13,2211,-6,543,-27,UA,N37470,1275,SEA,IAD,254,2306,22,11
4699,2014,8,8,1354,-6,1604,-16,AS,N594AS,570,PDX,LAX,116,834,13,54
4700,2014,5,18,1015,-2,1306,-5,DL,N364NW,1857,SEA,SLC,91,689,10,15
4701,2014,5,27,613,-4,901,13,AS,N302AS,454,SEA,LAX,138,954,6,13
4702,2014,11,24,1006,-4,1445,5,AS,N516AS,843,SEA,KOA,379,2688,10,6
4703,2014,3,19,1746,-3,1931,-4,OO,N738SK,5553,PDX,SFO,83,550,17,46
4704,2014,4,18,950,-5,1222,-13,AS,N619AS,131,PDX,ANC,199,1542,9,50
4705,2014,12,23,2202,-8,58,-20,AS,N594AS,143,PDX,ANC,209,1542,22,2
4706,2014,6,19,706,66,1339,104,AA,N3DFAA,2218,SEA,ORD,223,1721,7,6
4707,2014,10,19,1159,39,1445,45,AS,N551AS,656,SEA,PHX,139,1107,11,59
4708,2014,6,2,1411,1,2010,0,WN,N710SW,858,PDX,MDW,217,1751,14,11
4709,2014,6,20,NA,NA,NA,NA,UA,NA,1142,SEA,IAH,NA,1874,NA,NA
4710,2014,1,7,1221,22,1430,26,UA,N575UA,842,SEA,SFO,105,679,12,21
4711,2014,10,11,909,-6,1407,-19,DL,N633DL,1453,SEA,MSP,159,1399,9,9
4712,2014,12,28,558,-2,758,-5,AS,N794AS,200,SEA,SJC,96,697,5,58
4713,2014,5,8,758,18,940,11,AS,N703AS,244,PDX,SFO,82,550,7,58
4714,2014,8,10,14,49,550,45,AA,N3BDAA,1230,SEA,DFW,203,1660,0,14
4715,2014,6,30,922,2,1736,-9,AS,N518AS,30,PDX,BOS,290,2537,9,22
4716,2014,1,9,831,-4,1055,-19,AS,N626AS,502,SEA,SNA,126,978,8,31
4717,2014,8,5,1057,-3,1349,-6,AS,N534AS,648,SEA,TUS,154,1216,10,57
4718,2014,6,19,1956,16,2146,21,WN,N792SW,205,SEA,SMF,84,605,19,56
4719,2014,1,5,711,11,1226,16,DL,N810DN,2314,SEA,MSP,168,1399,7,11
4720,2014,9,19,2040,-5,2258,-7,AS,N459AS,566,PDX,LAX,113,834,20,40
4721,2014,7,30,901,1,1408,-1,DL,N678DL,1453,SEA,MSP,167,1399,9,1
4722,2014,3,6,1033,-2,1509,4,AS,N530AS,851,SEA,HNL,374,2677,10,33
4723,2014,12,22,508,-7,656,-38,UA,N843UA,468,SEA,SFO,95,679,5,8
4724,2014,2,24,637,-3,1220,-15,WN,N429WN,1900,SEA,MDW,203,1733,6,37
4725,2014,8,7,2231,-4,108,2,AS,N788AS,147,SEA,ANC,205,1448,22,31
4726,2014,10,3,1219,149,1504,139,AS,N611AS,131,PDX,ANC,202,1542,12,19
4727,2014,10,2,2208,-7,548,-12,US,N119US,1930,PDX,CLT,260,2282,22,8
4728,2014,9,10,2246,-1,619,-3,DL,N140LL,2497,PDX,ATL,257,2172,22,46
4729,2014,7,20,750,0,1343,8,AA,N4XPAA,1220,PDX,DFW,201,1616,7,50
4730,2014,3,4,1259,49,1819,24,AA,N4XWAA,1568,PDX,DFW,181,1616,12,59
4731,2014,3,24,1414,-3,2001,-3,UA,N530UA,998,SEA,ORD,185,1721,14,14
4732,2014,7,28,606,-9,932,-10,F9,N221FR,796,PDX,DEN,127,991,6,6
4733,2014,4,6,1400,0,2140,-18,AS,N520AS,2,SEA,DCA,261,2329,14,0
4734,2014,4,29,1918,8,2130,0,WN,N910WN,276,SEA,LAS,119,867,19,18
4735,2014,2,11,1142,-8,1333,-15,OO,N215AG,3496,SEA,FAT,93,748,11,42
4736,2014,8,24,1509,-3,2312,-13,UA,N67815,1710,SEA,EWR,287,2402,15,9
4737,2014,10,25,1743,-12,2035,-6,US,N536UW,689,SEA,PHX,147,1107,17,43
4738,2014,4,2,559,-1,844,11,AS,N592AS,81,SEA,ANC,202,1448,5,59
4739,2014,1,1,1325,5,1518,-7,WN,N444WN,425,PDX,LAS,103,763,13,25
4740,2014,12,1,1437,17,1952,-18,AA,N3AKAA,2318,SEA,DFW,178,1660,14,37
4741,2014,1,18,1404,-1,1632,-3,AS,N609AS,532,SEA,ONT,125,956,14,4
4742,2014,3,21,2205,5,544,-24,UA,N53442,1275,SEA,EWR,262,2402,22,5
4743,2014,10,21,2036,-4,2305,-9,AS,N626AS,636,SEA,PHX,133,1107,20,36
4744,2014,12,1,1020,12,1333,3,F9,N921FR,788,PDX,DEN,118,991,10,20
4745,2014,5,1,954,4,1226,3,AS,N530AS,238,SEA,SAN,135,1050,9,54
4746,2014,11,20,1519,9,1857,12,WN,N602SW,277,SEA,DEN,139,1024,15,19
4747,2014,12,16,1325,-5,1544,-7,AS,N319AS,610,SEA,LAS,121,867,13,25
4748,2014,4,12,1212,-5,1458,-6,AS,N409AS,658,SEA,TUS,150,1216,12,12
4749,2014,8,13,2209,-6,600,-12,US,N680AW,685,SEA,PHL,268,2378,22,9
4750,2014,12,2,1656,-4,1926,25,AS,N611AS,620,PDX,LAS,115,763,16,56
4751,2014,8,27,1852,-3,2103,-9,AS,N713AS,300,SEA,SFO,105,679,18,52
4752,2014,12,30,957,-3,1218,2,OO,N823SK,4784,SEA,LAS,116,867,9,57
4753,2014,1,12,1739,-7,2140,-18,DL,N590NW,2237,SEA,HNL,326,2677,17,39
4754,2014,10,9,706,-4,1002,-8,DL,N672DL,2397,SEA,SLC,86,689,7,6
4755,2014,4,19,1053,6,1431,7,UA,N37474,156,SEA,DEN,132,1024,10,53
4756,2014,4,27,1842,12,2032,-2,AS,N755AS,302,SEA,SFO,93,679,18,42
4757,2014,1,30,1817,-8,2220,-35,AS,N588AS,859,SEA,HNL,345,2677,18,17
4758,2014,1,1,1250,45,1342,42,AS,N644AS,674,SEA,GEG,35,224,12,50
4759,2014,7,27,1222,4,1430,5,OO,N805SK,4761,SEA,SJC,106,697,12,22
4760,2014,12,1,855,-5,1131,-4,AS,N529AS,502,SEA,SNA,139,978,8,55
4761,2014,1,15,1634,-6,2038,-22,AS,N594AS,867,SEA,OGG,344,2640,16,34
4762,2014,2,4,1057,-3,1301,-14,AS,N612AS,316,SEA,SFO,94,679,10,57
4763,2014,6,22,642,-3,827,-8,WN,N427WN,1997,SEA,SMF,80,605,6,42
4764,2014,5,29,1558,45,1928,37,UA,N567UA,457,SEA,DEN,128,1024,15,58
4765,2014,12,15,1153,-7,1805,-2,UA,N465UA,318,PDX,IAH,210,1825,11,53
4766,2014,11,21,1842,31,2058,3,UA,N77520,1264,SEA,LAX,116,954,18,42
4767,2014,10,2,1949,-1,2316,1,F9,N923FR,142,SEA,DEN,122,1024,19,49
4768,2014,10,17,1246,-4,1845,3,AS,N317AS,22,SEA,ORD,208,1721,12,46
4769,2014,1,31,2310,77,700,58,UA,N75429,1142,SEA,EWR,268,2402,23,10
4770,2014,9,2,1358,-7,1625,-15,AS,N535AS,512,SEA,SNA,130,978,13,58
4771,2014,12,20,2111,16,2357,-9,AS,N462AS,145,PDX,ANC,204,1542,21,11
4772,2014,12,25,1325,-5,1535,-34,AS,N767AS,494,SEA,SAN,117,1050,13,25
4773,2014,7,13,2234,2,426,-19,UA,N73406,1129,SEA,IAH,216,1874,22,34
4774,2014,7,5,1949,-6,2221,-14,AS,N309AS,484,SEA,SAN,137,1050,19,49
4775,2014,12,14,2243,-2,601,-9,DL,N807DN,503,PDX,ATL,242,2172,22,43
4776,2014,1,5,837,-3,1700,-23,AS,N563AS,34,SEA,FLL,301,2717,8,37
4777,2014,5,7,647,-3,1240,-9,AS,N440AS,662,SEA,DFW,208,1660,6,47
4778,2014,12,19,1153,-2,1416,-2,AS,N563AS,638,SEA,LAS,125,867,11,53
4779,2014,9,16,1440,0,1647,-3,WN,N8624J,4535,PDX,LAS,108,763,14,40
4780,2014,11,6,1001,6,1539,0,AS,N403AS,652,PDX,DFW,194,1616,10,1
4781,2014,8,25,1646,86,1935,87,AS,N615AS,714,PDX,SLC,89,630,16,46
4782,2014,4,5,1154,19,1741,12,AS,N520AS,670,SEA,AUS,208,1770,11,54
4783,2014,4,1,853,-7,956,2,OO,N562SW,5428,PDX,SEA,35,129,8,53
4784,2014,12,16,1433,3,2151,-18,DL,N825DN,2556,SEA,ATL,242,2182,14,33
4785,2014,12,29,1007,-3,1353,-11,AS,N309AS,648,SEA,TUS,141,1216,10,7
4786,2014,1,5,1201,16,1740,0,AS,N440AS,656,SEA,AUS,194,1770,12,1
4787,2014,6,14,943,-2,1800,-13,AS,N562AS,12,SEA,BOS,300,2496,9,43
4788,2014,12,10,1351,-3,1626,-9,DL,N3735D,1208,PDX,SLC,81,630,13,51
4789,2014,10,1,2216,-3,606,-23,DL,N6713Y,1542,SEA,JFK,268,2422,22,16
4790,2014,3,3,1152,7,1845,-7,DL,N3766,951,PDX,DTW,214,1953,11,52
4791,2014,10,16,2022,-3,2248,-9,US,N673AW,566,PDX,PHX,127,1009,20,22
4792,2014,11,6,944,-6,1726,-14,AS,N529AS,764,PDX,DCA,267,2350,9,44
4793,2014,6,23,1459,-1,1729,-6,VX,N529VA,796,SEA,LAX,128,954,14,59
4794,2014,8,10,NA,NA,NA,NA,OO,N689CA,4528,PDX,SEA,NA,129,NA,NA
4795,2014,4,11,1838,-7,2102,-13,AS,N611AS,510,SEA,SNA,130,978,18,38
4796,2014,8,24,1345,-5,1651,17,AS,N611AS,123,SEA,FAI,220,1533,13,45
4797,2014,2,17,1036,-4,1519,-26,OO,N223AG,3468,SEA,OMA,147,1368,10,36
4798,2014,4,5,1543,33,1757,16,US,N664AW,494,PDX,PHX,121,1009,15,43
4799,2014,10,10,802,2,1139,2,UA,N68805,1091,SEA,DEN,126,1024,8,2
4800,2014,11,21,2303,3,113,-33,AS,N431AS,89,SEA,ANC,175,1448,23,3
4801,2014,1,17,633,-7,1011,3,AS,N597AS,646,PDX,PHX,122,1009,6,33
4802,2014,1,27,831,1,1006,-4,WN,N644SW,153,PDX,OAK,82,543,8,31
4803,2014,3,3,1218,-2,1420,-15,AS,N615AS,312,SEA,SFO,104,679,12,18
4804,2014,6,20,1747,-1,2116,-8,UA,N33209,1702,SEA,DEN,123,1024,17,47
4805,2014,5,17,1018,-2,1222,-3,VX,N851VA,753,SEA,SFO,108,679,10,18
4806,2014,11,6,1806,0,2012,-3,UA,N417UA,508,SEA,SFO,99,679,18,6
4807,2014,8,28,1048,13,1418,3,WN,N656SW,1069,PDX,ABQ,138,1111,10,48
4808,2014,9,16,1435,-10,1655,-26,DL,N394DA,1349,SEA,ANC,183,1448,14,35
4809,2014,12,17,1305,-1,1829,5,DL,N3769L,1932,SEA,MSP,177,1399,13,5
4810,2014,3,26,919,-7,1038,25,OO,N294SW,5411,SEA,PDX,43,129,9,19
4811,2014,3,23,710,0,854,-6,WN,N555LV,3247,PDX,SJC,82,569,7,10
4812,2014,11,18,1849,-6,2059,-5,AS,N585AS,300,SEA,SFO,106,679,18,49
4813,2014,10,8,1926,-4,2120,-24,UA,N839UA,508,SEA,SFO,99,679,19,26
4814,2014,12,4,1644,-1,1925,-3,DL,N313US,1194,PDX,SLC,83,630,16,44
4815,2014,7,22,1155,22,1423,31,UA,N842UA,720,SEA,SFO,106,679,11,55
4816,2014,6,14,1225,15,2025,5,WN,N8605E,3879,SEA,BWI,286,2335,12,25
4817,2014,4,9,1716,-4,1942,-10,B6,N554JB,1007,SEA,LGB,133,965,17,16
4818,2014,3,22,1052,27,1317,20,AS,N317AS,452,SEA,LAX,127,954,10,52
4819,2014,7,8,1436,-4,1652,-11,AS,N516AS,556,PDX,SAN,120,933,14,36
4820,2014,10,27,929,-10,1016,-11,OO,N693CA,4604,PDX,SEA,33,129,9,29
4821,2014,9,7,1409,-1,1957,-3,AA,N3LFAA,2318,SEA,DFW,194,1660,14,9
4822,2014,12,13,1800,-5,1951,-15,AS,N703AS,328,SEA,SJC,96,697,18,0
4823,2014,8,15,752,2,1327,-8,AA,N436AA,1220,PDX,DFW,195,1616,7,52
4824,2014,7,7,1009,39,1221,51,AS,N467AS,330,SEA,SJC,104,697,10,9
4825,2014,7,14,102,37,655,23,UA,N76265,1041,SEA,IAH,217,1874,1,2
4826,2014,5,4,1151,1,1245,-2,AS,N799AS,684,SEA,GEG,37,224,11,51
4827,2014,4,4,702,-3,942,-3,AS,N408AS,466,SEA,LAX,126,954,7,2
4828,2014,8,24,1401,6,1626,9,AS,N568AS,416,SEA,BUR,117,937,14,1
4829,2014,2,14,1558,63,1653,55,AS,N767AS,67,SEA,KTN,103,680,15,58
4830,2014,4,9,2214,-6,2253,-6,OO,N294SW,5440,PDX,RDM,28,116,22,14
4831,2014,7,1,2354,-5,724,-12,DL,N670DN,1688,SEA,ATL,254,2182,23,54
4832,2014,6,20,734,19,1056,11,UA,N12238,1660,PDX,DEN,123,991,7,34
4833,2014,8,21,1210,10,2001,-4,WN,N486WN,506,SEA,BWI,267,2335,12,10
4834,2014,6,1,2101,11,541,6,AA,N5CAAA,1070,SEA,MIA,321,2724,21,1
4835,2014,6,10,2112,-3,2351,7,AS,N791AS,113,SEA,ANC,202,1448,21,12
4836,2014,2,2,1204,8,1259,22,OO,N221SW,5325,PDX,RDM,33,116,12,4
4837,2014,7,19,922,-3,1456,-18,AS,N570AS,654,PDX,DFW,192,1616,9,22
4838,2014,8,25,1822,2,2107,3,AS,N408AS,630,SEA,PHX,144,1107,18,22
4839,2014,3,31,515,-5,744,-7,US,N521UW,649,PDX,PHX,128,1009,5,15
4840,2014,3,6,1815,-5,2310,15,AS,N513AS,859,SEA,HNL,392,2677,18,15
4841,2014,11,2,1518,-7,1736,-14,AS,N524AS,538,SEA,ONT,119,956,15,18
4842,2014,7,29,2151,26,6,37,AS,N562AS,356,SEA,OAK,103,671,21,51
4843,2014,2,8,705,0,1231,10,DL,N964DN,2090,PDX,MSP,150,1426,7,5
4844,2014,6,25,1132,2,1359,6,AS,N579AS,572,PDX,SAN,128,933,11,32
4845,2014,6,11,2254,9,619,-2,DL,N801DZ,503,PDX,ATL,249,2172,22,54
4846,2014,4,6,658,-7,1429,-28,UA,N520UA,250,PDX,IAD,251,2327,6,58
4847,2014,12,25,1941,-4,2222,-8,AS,N464AS,99,SEA,ANC,209,1448,19,41
4848,2014,11,26,655,-5,742,-8,AS,N520AS,415,PDX,SEA,29,129,6,55
4849,2014,11,7,1041,16,1535,-4,AS,N626AS,36,SEA,MSP,160,1399,10,41
4850,2014,5,10,558,-2,838,8,AS,N527AS,81,SEA,ANC,194,1448,5,58
4851,2014,2,6,1420,0,2007,-23,AA,N3ASAA,125,SEA,ORD,198,1721,14,20
4852,2014,12,15,1349,-1,1631,13,AS,N588AS,512,SEA,SNA,144,978,13,49
4853,2014,10,15,1134,-6,1351,-5,AS,N564AS,572,PDX,SAN,124,933,11,34
4854,2014,6,16,1006,25,1216,16,UA,N819UA,698,SEA,SFO,93,679,10,6
4855,2014,10,29,1948,-7,2151,-9,WN,N643SW,204,SEA,OAK,104,671,19,48
4856,2014,6,5,1759,19,2001,16,WN,N779SW,1016,PDX,LAS,106,763,17,59
4857,2014,2,13,752,-3,929,-6,AS,N762AS,61,SEA,JNU,130,909,7,52
4858,2014,8,28,1936,-4,2150,-9,AS,N611AS,524,SEA,BUR,119,937,19,36
4859,2014,5,30,600,-5,1158,-7,AA,N3FVAA,2240,SEA,ORD,207,1721,6,0
4860,2014,6,22,1734,-6,2023,-17,AS,N530AS,867,SEA,OGG,332,2640,17,34
4861,2014,1,24,951,1,1731,-4,AS,N527AS,752,PDX,ATL,266,2172,9,51
4862,2014,4,20,708,-2,1253,-2,AA,N3FRAA,1308,SEA,DFW,193,1660,7,8
4863,2014,1,15,2152,-1,603,3,UA,N478UA,371,SEA,EWR,282,2402,21,52
4864,2014,7,3,1219,-5,1359,-25,UA,N16234,1542,PDX,SFO,84,550,12,19
4865,2014,8,23,1736,21,2339,29,WN,N900WN,502,SEA,MDW,230,1733,17,36
4866,2014,2,6,1054,-1,1326,1,VX,N847VA,784,SEA,LAX,133,954,10,54
4867,2014,12,12,951,161,1226,172,AS,N592AS,530,SEA,ONT,136,956,9,51
4868,2014,1,10,1835,30,2116,35,OO,N613SK,4744,SEA,LAX,121,954,18,35
4869,2014,8,7,2155,-3,550,-16,DL,N6708D,1542,SEA,JFK,270,2422,21,55
4870,2014,7,9,745,-5,1322,-13,AA,N434AA,1220,PDX,DFW,195,1616,7,45
4871,2014,4,1,1007,-8,1544,-20,AS,N317AS,654,PDX,DFW,189,1616,10,7
4872,2014,9,3,556,-9,1133,-27,AA,N3HNAA,2218,SEA,ORD,192,1721,5,56
4873,2014,11,18,1413,-2,1554,-1,WN,N959WN,781,PDX,OAK,86,543,14,13
4874,2014,9,1,1242,-3,1845,-10,WN,N254WN,4604,SEA,HOU,224,1894,12,42
4875,2014,12,10,721,1,1154,21,AS,N435AS,855,PDX,KOA,379,2607,7,21
4876,2014,9,30,2045,0,2345,11,AS,N462AS,141,SEA,ANC,222,1448,20,45
4877,2014,3,24,757,-3,1529,-8,DL,N612DL,1962,SEA,ATL,240,2182,7,57
4878,2014,8,22,1102,-3,1920,1,B6,N585JB,296,PDX,BOS,301,2537,11,2
4879,2014,8,15,744,4,1027,2,AS,N607AS,634,SEA,PHX,139,1107,7,44
4880,2014,4,29,1020,-5,1123,8,OO,N233SW,5325,SEA,PDX,33,129,10,20
4881,2014,6,3,650,0,1207,-2,AS,N461AS,36,SEA,MSP,170,1399,6,50
4882,2014,5,12,601,1,830,0,AS,N442AS,81,SEA,ANC,190,1448,6,1
4883,2014,7,29,1034,-6,1403,-13,UA,N77530,1638,SEA,DEN,128,1024,10,34
4884,2014,6,20,1804,-1,2344,-7,AS,N516AS,26,SEA,ORD,202,1721,18,4
4885,2014,12,11,836,1,1244,-21,AS,N583AS,879,SEA,LIH,342,2701,8,36
4886,2014,12,27,626,-9,824,-25,OO,N225AG,3460,PDX,ONT,103,838,6,26
4887,2014,12,21,1527,2,1731,-13,AS,N423AS,538,SEA,ONT,108,956,15,27
4888,2014,12,1,1214,16,1437,28,UA,N485UA,390,SEA,SFO,118,679,12,14
4889,2014,3,28,1623,-2,1829,-6,OO,N215AG,3494,PDX,SBA,110,784,16,23
4890,2014,6,12,604,-1,850,8,AS,N566AS,516,SEA,SNA,139,978,6,4
4891,2014,8,8,2048,-2,2313,3,AS,N512AS,566,PDX,LAX,115,834,20,48
4892,2014,5,23,1827,-3,2024,-18,AS,N797AS,302,SEA,SFO,97,679,18,27
4893,2014,6,12,627,-3,1406,1,DL,N817DN,1156,PDX,ATL,259,2172,6,27
4894,2014,1,29,808,43,955,30,AS,N615AS,380,PDX,SFO,88,550,8,8
4895,2014,4,6,1328,8,2101,12,DL,N808DN,773,PDX,ATL,251,2172,13,28
4896,2014,10,13,621,-4,830,-7,OO,N224AG,3460,PDX,ONT,114,838,6,21
4897,2014,8,17,713,-2,1035,-8,UA,N516UA,789,PDX,DEN,123,991,7,13
4898,2014,6,19,702,-3,931,-2,AS,N791AS,115,SEA,ANC,189,1448,7,2
4899,2014,11,25,1615,0,1946,-14,WN,N8638A,1204,SEA,PHX,129,1107,16,15
4900,2014,3,31,2006,-9,2216,-15,OO,N217AG,3464,PDX,ONT,113,838,20,6
4901,2014,7,27,2047,-13,2133,-19,OO,N284YV,5433,SEA,PDX,35,129,20,47
4902,2014,7,12,701,-4,927,2,WN,N8601C,2904,PDX,LAS,110,763,7,1
4903,2014,8,24,1126,-4,1640,0,DL,N124DE,588,SEA,MSP,169,1399,11,26
4904,2014,11,10,1033,-2,1330,20,DL,N3773D,385,SEA,LAX,125,954,10,33
4905,2014,6,2,25,-5,528,-21,DL,D942DN,2200,PDX,MSP,170,1426,0,25
4906,2014,2,24,758,-2,1018,-5,AS,N797AS,568,PDX,LAX,120,834,7,58
4907,2014,2,22,653,-2,1244,-1,WN,N218WN,3342,PDX,MDW,215,1751,6,53
4908,2014,8,31,2217,-3,2254,-5,OO,N235SW,5440,PDX,RDM,27,116,22,17
4909,2014,3,5,1403,-2,1641,4,AS,N794AS,532,SEA,ONT,134,956,14,3
4910,2014,10,30,935,-2,1424,-26,DL,N827DN,1453,SEA,MSP,152,1399,9,35
4911,2014,8,31,611,-4,926,-16,F9,N202FR,796,PDX,DEN,119,991,6,11
4912,2014,5,31,1204,-3,1250,0,OO,N581SW,5325,PDX,RDM,30,116,12,4
4913,2014,8,3,1440,-10,1737,13,AS,N622AS,538,SEA,ONT,151,956,14,40
4914,2014,8,8,644,-1,1243,3,WN,N218WN,1626,PDX,MDW,218,1751,6,44
4915,2014,9,13,608,3,808,3,AS,N508AS,342,SEA,OAK,101,671,6,8
4916,2014,6,6,702,-3,923,-4,AS,N523AS,608,SEA,LAS,119,867,7,2
4917,2014,1,23,658,-10,1513,0,UA,N529UA,583,PDX,EWR,286,2434,6,58
4918,2014,3,28,2321,61,746,51,AA,N640AA,1070,SEA,MIA,308,2724,23,21
4919,2014,1,29,2221,-4,2301,-3,OO,N221SW,5353,PDX,EUG,27,106,22,21
4920,2014,12,31,1319,-1,1610,6,OO,N919SW,6371,SEA,LAX,136,954,13,19
4921,2014,5,9,1957,-4,2035,-5,OO,N290SW,5340,PDX,RDM,29,116,19,57
4922,2014,11,26,1205,30,1658,15,DL,N6704Z,1453,SEA,MSP,151,1399,12,5
4923,2014,5,28,621,-9,838,-7,OO,N216AG,3456,PDX,BUR,123,817,6,21
4924,2014,1,15,1745,0,1941,-8,OO,N218AG,3488,PDX,BUR,108,817,17,45
4925,2014,11,20,559,-1,820,-28,AS,N577AS,81,SEA,ANC,187,1448,5,59
4926,2014,8,2,1817,-3,1944,-6,WN,N754SW,4146,PDX,SMF,70,479,18,17
4927,2014,6,30,2250,-5,658,-4,B6,N563JB,498,SEA,BOS,291,2496,22,50
4928,2014,7,17,1032,2,1302,2,WN,N921WN,4342,SEA,LAS,114,867,10,32
4929,2014,7,26,559,-1,818,-14,AS,N524AS,81,SEA,ANC,179,1448,5,59
4930,2014,10,5,720,10,1334,34,AA,N3CVAA,1507,SEA,DFW,185,1660,7,20
4931,2014,2,8,557,-8,756,-9,AS,N538AS,344,SEA,OAK,100,671,5,57
4932,2014,10,8,1001,-9,1326,-6,F9,N947FR,788,PDX,DEN,130,991,10,1
4933,2014,9,22,616,-4,857,2,AS,N512AS,470,SEA,SAN,140,1050,6,16
4934,2014,8,4,836,-9,927,-13,OO,N583SW,5303,SEA,PDX,34,129,8,36
4935,2014,12,21,1552,-8,1644,-6,OO,N608SK,4491,SEA,PDX,28,129,15,52
4936,2014,6,17,635,-5,847,-16,AS,N317AS,576,PDX,SAN,117,933,6,35
4937,2014,8,20,611,-4,933,-9,F9,N207FR,796,PDX,DEN,125,991,6,11
4938,2014,9,5,1505,-5,1756,2,AS,N767AS,650,SEA,PHX,145,1107,15,5
4939,2014,3,1,835,5,1234,18,US,N675AW,440,SEA,PHX,160,1107,8,35
4940,2014,5,21,659,-6,921,-6,AS,N525AS,608,SEA,LAS,113,867,6,59
4941,2014,10,11,828,-2,958,-17,WN,N405WN,115,PDX,SJC,79,569,8,28
4942,2014,5,8,905,5,1224,15,AS,N585AS,875,SEA,LIH,361,2701,9,5
4943,2014,5,28,720,-5,955,5,AS,N756AS,530,SEA,ONT,135,956,7,20
4944,2014,11,30,1323,-2,1815,-20,DL,N368NW,2164,PDX,MSP,160,1426,13,23
4945,2014,5,2,1310,-5,1606,-2,DL,N397DA,799,SEA,SLC,92,689,13,10
4946,2014,12,4,1430,-5,1520,-2,OO,N609SK,4590,PDX,SEA,34,129,14,30
4947,2014,1,4,1957,43,2147,17,UA,N37413,1241,SEA,SFO,94,679,19,57
4948,2014,9,12,816,6,1344,-11,AA,N4YFAA,1220,PDX,DFW,190,1616,8,16
4949,2014,4,7,1327,12,1600,14,OO,N810SK,4800,SEA,LAX,127,954,13,27
4950,2014,6,1,1049,-1,1251,-4,WN,N951WN,4016,PDX,LAS,107,763,10,49
4951,2014,6,20,2311,11,707,2,UA,N36444,1695,SEA,EWR,275,2402,23,11
4952,2014,8,28,1845,-5,2128,-6,DL,N309US,2642,SEA,LAX,121,954,18,45
4953,2014,2,16,1835,20,2028,13,WN,N921WN,647,SEA,OAK,97,671,18,35
4954,2014,5,27,607,-3,820,12,AS,N564AS,342,SEA,OAK,109,671,6,7
4955,2014,7,10,1250,50,1457,52,AS,N788AS,306,SEA,SFO,106,679,12,50
4956,2014,2,8,1931,-4,2207,14,AS,N584AS,520,SEA,BUR,125,937,19,31
4957,2014,5,14,1752,-5,1957,-7,UA,N411UA,587,SEA,SFO,109,679,17,52
4958,2014,12,14,1447,-3,1711,7,AS,N569AS,528,SEA,BUR,126,937,14,47
4959,2014,4,27,659,-1,952,-8,AS,N315AS,724,SEA,SLC,90,689,6,59
4960,2014,4,14,1158,-12,1406,-9,OO,N224AG,3454,PDX,BUR,111,817,11,58
4961,2014,10,6,1821,-8,2101,-17,UA,N841UA,799,SEA,LAX,135,954,18,21
4962,2014,7,6,635,-5,859,-4,AS,N788AS,558,PDX,LAX,116,834,6,35
4963,2014,5,24,1339,-1,2159,2,DL,N6712B,182,SEA,JFK,297,2422,13,39
4964,2014,7,29,1125,25,1352,19,AS,N516AS,91,SEA,ANC,178,1448,11,25
4965,2014,8,12,1515,25,1803,39,AS,N619AS,538,SEA,ONT,140,956,15,15
4966,2014,8,18,630,0,1237,7,WN,N8325D,203,PDX,MDW,233,1751,6,30
4967,2014,11,30,658,-2,1303,NA,DL,N3759,991,SEA,LAX,NA,954,6,58
4968,2014,9,28,1023,8,1721,21,AS,N527AS,788,SEA,MSY,258,2086,10,23
4969,2014,7,12,1733,-7,1954,-17,OO,N825SK,4738,SEA,LAS,128,867,17,33
4970,2014,7,2,719,-6,1002,-3,AS,N309AS,240,SEA,SAN,142,1050,7,19
4971,2014,3,23,2,3,547,-18,UA,N16217,1208,SEA,IAH,209,1874,0,2
4972,2014,12,30,1011,1,1534,1,AS,N625AS,752,SEA,MCI,184,1489,10,11
4973,2014,7,8,712,-8,921,-21,B6,N552JB,1121,PDX,LGB,114,846,7,12
4974,2014,10,13,1020,-5,1621,-1,AS,N464AS,686,PDX,ORD,207,1739,10,20
4975,2014,5,15,639,-6,905,-20,OO,N816SK,4625,SEA,LAX,125,954,6,39
