,headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
3819,153,558,190,129,99995.95231404774,0.1
3820,149,558,191,123,99994.81546856908,0.1
3821,162,584,204,130,100010.53783306463,0.1
3822,152,563,198,131,99993.64856813283,0.1
3823,150,558,191,120,99998.60688891547,0.1
3824,153,555,190,116,100005.64171902092,0.1
3825,158,551,184,127,99992.32090930783,0.1
3826,170,595,199,135,100012.63359054184,0.1
3827,150,553,194,135,100002.5846788038,0.1
3828,151,554,193,130,100015.80017596074,0.1
3829,162,580,196,129,100000.0678398748,0.1
3830,148,557,196,134,100027.87361447953,0.1
3831,154,578,203,121,100004.06132597098,0.1
3832,155,578,201,135,100001.87248063798,0.1
3833,150,565,196,130,99986.69970430096,0.1
3834,151,563,196,122,100002.60543473647,0.1
3835,160,584,198,131,99986.14460885242,0.1
3836,158,597,204,135,99997.11579383898,0.1
3837,155,577,199,130,99996.70640034344,0.1
3838,154,581,206,133,100008.93680486915,0.1
3839,160,580,206,131,99996.90927127289,0.1
3840,160,562,189,139,99997.19904513664,0.1
3841,150,563,195,133,99992.13164087276,0.1
3842,167,584,197,128,99996.33062308496,0.1
3843,163,596,204,137,99994.41227261756,0.1
3844,160,557,194,129,100018.13974594716,0.1
3845,150,562,194,129,99991.42785270848,0.1
3846,157,578,200,133,99988.49579903876,0.1
3847,155,563,190,132,99993.76421741152,0.1
3848,150,580,204,122,100010.88110528416,0.1
3849,148,565,203,132,99980.60236189766,0.1
3850,156,585,206,120,100013.92366519342,0.1
3851,158,563,194,128,99990.69686401893,0.1
3852,152,573,201,120,99990.06018879078,0.1
3853,146,547,195,131,99986.70292178221,0.1
3854,146,558,196,130,100004.47175270764,0.1
3855,148,581,209,134,99993.03872153755,0.1
3856,154,577,198,132,100001.5831902377,0.1
3857,153,593,209,141,100000.12704772067,0.1
3858,153,558,200,126,99975.84112258047,0.1
3859,161,589,200,133,99999.08899011339,0.1
3860,158,576,204,136,100003.79855283412,0.1
3861,150,580,204,136,99987.12451722613,0.1
3862,147,561,197,128,99986.56941314175,0.1
3863,153,565,194,135,99999.06638918047,0.1
3864,163,575,193,132,100015.59345599187,0.1
3865,151,556,194,126,100014.30589699332,0.1
3866,158,578,195,128,100017.10529751936,0.1
3867,159,576,190,130,99991.27676832383,0.1
3868,160,599,208,140,100005.54015173877,0.1
3869,151,557,196,128,99994.60801108305,0.1
3870,147,573,203,131,100006.91636014706,0.1
3871,153,569,200,128,99999.07662726901,0.1
3872,156,561,192,133,99981.45939737774,0.1
3873,155,569,197,136,100005.68733547552,0.1
3874,159,576,196,130,99979.22139954333,0.1
3875,137,532,191,129,100023.47615911957,0.1
3876,160,572,193,129,100027.06124922133,0.1
3877,153,570,198,136,99993.48638466484,0.1
3878,166,575,194,133,99999.50290576844,0.1
3879,150,572,195,127,100000.79789508821,0.1
3880,157,566,195,136,100003.67922688652,0.1
3881,153,561,197,130,100005.91734185348,0.1
3882,150,570,201,127,99983.46330110599,0.1
3883,163,612,213,128,99989.69554019212,0.1
3884,150,573,205,124,100008.40861059033,0.1
3885,153,566,196,125,100004.50025859047,0.1
3886,146,575,208,140,99993.40160627397,0.1
3887,156,584,205,136,99986.760773916,0.1
3888,162,603,214,133,100003.63846936825,0.1
3889,151,560,196,132,99995.80914896331,0.1
3890,163,620,220,147,100009.84351723157,0.1
3891,152,560,195,128,100010.65590620562,0.1
3892,161,595,206,131,100007.0165443217,0.1
3893,156,589,211,129,100003.20101182886,0.1
3894,153,569,203,132,100002.88878406081,0.1
3895,153,558,192,131,100008.82597762547,0.1
3896,152,564,194,123,99992.7003479461,0.1
3897,158,582,200,127,99984.08783617787,0.1
3898,165,585,199,130,100005.95189264123,0.1
3899,148,559,193,132,100002.73333791526,0.1
3900,148,575,207,133,100002.9811228237,0.1
3901,160,557,191,123,99998.67363429627,0.1
3902,150,578,204,132,99977.48923451311,0.1
3903,150,564,204,118,100028.9359255183,0.1
3904,157,575,198,135,100027.42155211682,0.1
3905,155,565,196,139,99994.89782037382,0.1
3906,159,595,208,139,100008.33351155306,0.1
3907,147,556,195,125,100000.88922126556,0.1
3908,151,557,192,123,100002.53388613193,0.1
3909,153,578,203,133,100003.4329240609,0.1
3910,155,572,200,136,100010.73502839798,0.1
3911,149,593,210,139,99993.30950521864,0.1
3912,153,565,196,128,100007.15353657208,0.1
3913,153,553,189,130,100007.07661668418,0.1
3914,153,560,193,132,99974.51283279796,0.1
3915,155,580,199,133,100014.6834047162,0.1
3916,147,550,195,133,100006.57419413733,0.1
3917,155,579,200,132,99994.17782735685,0.1
3918,150,573,201,127,100000.47880106884,0.1
3919,160,571,192,137,100005.12467821149,0.1
3920,148,545,188,126,99997.15680791598,0.1
3921,153,562,196,123,100005.25410236706,0.1
3922,155,594,209,137,99979.49123874473,0.1
3923,155,569,201,124,100002.1190857668,0.1
3924,152,540,182,126,100011.10507879707,0.1
3925,158,583,205,134,100007.51354335189,0.1
3926,154,568,199,133,100002.1786714914,0.1
3927,155,575,203,134,99992.19482964961,0.1
3928,152,590,212,130,100000.70357907533,0.1
3929,152,545,185,130,99988.13697153953,0.1
3930,160,579,202,127,100001.20607091363,0.1
3931,154,592,209,135,99998.2558538866,0.1
3932,151,558,196,137,100004.9944186414,0.1
3933,152,554,193,127,100013.88842499976,0.1
3934,155,560,190,123,100008.5054199911,0.1
3935,157,568,196,137,99991.68464116073,0.1
3936,160,587,201,136,99990.32501987355,0.1
3937,153,597,210,147,99991.34271502195,0.1
3938,156,561,191,136,99991.2955045326,0.1
3939,151,577,202,133,99989.6146581815,0.1
3940,156,567,195,133,100019.91515249967,0.1
3941,152,581,205,137,100012.99629182873,0.1
3942,150,558,193,127,99994.0792739156,0.1
3943,150,543,191,126,100000.49659369935,0.1
3944,151,573,200,137,100024.78005442783,0.1
3945,158,580,199,125,99982.21305272217,0.1
3946,154,579,202,132,100003.95753126012,0.1
3947,147,552,190,128,100020.03271757475,0.1
3948,152,562,198,133,100001.4882323293,0.1
3949,160,595,204,133,99994.4865833233,0.1
3950,161,580,195,132,100012.69867927876,0.1
3951,149,577,198,128,100022.60747651957,0.1
3952,144,569,199,131,99998.17084221897,0.1
3953,159,573,198,124,100011.9345552803,0.1
3954,156,563,195,130,99990.406683224,0.1
3955,161,563,187,122,100002.6396656463,0.1
3956,153,583,203,131,100006.39033564828,0.1
3957,143,556,196,132,99995.48348751383,0.1
3958,150,597,209,141,99994.70269409678,0.1
3959,156,590,201,135,100006.32917483736,0.1
3960,157,564,197,133,100008.74996057364,0.1
3961,159,580,201,140,99989.5063086783,0.1
3962,142,562,202,127,99993.92648194009,0.1
3963,146,559,196,125,100004.18137791497,0.1
3964,157,561,195,125,99984.58220294543,0.1
3965,163,588,202,138,99989.74805656237,0.1
3966,157,592,208,133,100003.25974887869,0.1
3967,154,578,208,135,100008.05144274305,0.1
3968,160,577,198,133,100002.7373892724,0.1
3969,152,581,205,127,99999.24059938778,0.1
3970,148,568,199,126,100016.82478116153,0.1
3971,149,554,196,124,100002.0218717073,0.1
3972,155,591,207,141,99994.7203807723,0.1
3973,156,568,203,131,99979.28735650648,0.1
3974,151,571,199,127,100005.26165268374,0.1
3975,151,595,211,130,99995.49716875148,0.1
3976,153,580,203,135,99996.51246455974,0.1
3977,154,570,200,130,99998.94381283774,0.1
3978,166,598,203,142,99991.38265227736,0.1
3979,152,583,205,129,100004.73135669008,0.1
3980,152,554,192,136,99998.61118634563,0.1
3981,157,579,202,142,100026.52139679443,0.1
3982,159,586,204,138,99993.43752997034,0.1
3983,146,555,196,130,100002.79561959948,0.1
3984,153,590,204,129,99993.92284896657,0.1
3985,157,573,198,137,100007.29813611518,0.1
3986,159,557,194,126,99991.12812450412,0.1
3987,156,551,188,127,100000.77327247018,0.1
3988,155,563,191,128,100000.73416325892,0.1
3989,152,573,200,131,100004.16026163477,0.1
3990,154,571,193,130,99981.20799964787,0.1
3991,159,573,196,131,100005.75458845578,0.1
3992,151,578,203,137,100001.02062414364,0.1
3993,152,575,205,125,100011.84303716553,0.1
3994,157,582,198,139,99992.05156953326,0.1
3995,148,557,192,127,99998.74096949046,0.1
3996,165,605,214,135,99990.39653599716,0.1
3997,153,572,197,139,99991.56086734252,0.1
3998,152,583,203,122,100006.28341715604,0.1
3999,145,543,188,125,100005.3721448786,0.1
4000,158,555,190,125,99998.59629005127,0.1
4001,149,571,200,138,100001.4164167283,0.1
4002,149,579,203,141,100003.11968612696,0.1
4003,155,570,195,130,100007.69085180994,0.1
4004,148,576,202,125,100005.84285767963,0.1
4005,153,591,213,137,100017.88592651927,0.1
4006,158,564,193,128,99999.7536895675,0.1
4007,151,576,203,140,100014.90289798572,0.1
4008,150,579,202,126,99996.78922852149,0.1
4009,145,558,197,128,100005.60806026382,0.1
4010,158,577,199,131,100002.70785683003,0.1
4011,152,583,204,138,100007.6666871144,0.1
4012,156,587,202,135,100000.33348412324,0.1
4013,151,577,201,137,100017.60572319831,0.1
4014,157,579,200,122,99979.66414287244,0.1
4015,152,588,207,133,100008.60236139584,0.1
4016,154,588,209,133,100006.98168434492,0.1
4017,145,565,195,129,100007.68213244721,0.1
4018,150,585,211,133,100017.5179588354,0.1
4019,156,565,194,133,100013.26070088608,0.1
4020,160,577,197,132,99985.95099980917,0.1
4021,158,588,211,145,100011.25136369569,0.1
4022,146,558,195,128,99995.58930741264,0.1
4023,163,588,199,135,100002.20224177492,0.1
4024,159,547,180,130,100004.48111101963,0.1
4025,161,575,197,129,99991.54909444266,0.1
4026,143,551,195,132,99986.29570110411,0.1
4027,156,583,204,133,100001.55500372338,0.1
4028,154,580,202,128,100001.44509897004,0.1
4029,157,569,196,137,99994.24039039217,0.1
4030,154,581,203,140,99990.87199699237,0.1
4031,160,589,201,136,100000.05986878106,0.1
4032,161,569,195,128,99996.99660354533,0.1
4033,149,540,186,125,99999.42988107748,0.1
4034,163,598,204,128,100018.48032254873,0.1
4035,160,575,197,125,100005.833765328,0.1
4036,150,551,193,125,100013.38185433793,0.1
4037,160,566,193,138,99993.78362508373,0.1
4038,158,577,199,136,100016.0465873065,0.1
4039,153,563,195,122,99999.78528890377,0.1
4040,166,596,204,129,100001.32880113943,0.1
4041,151,580,205,122,100000.61526905293,0.1
4042,141,541,188,117,100003.67316770038,0.1
4043,163,574,198,138,99984.52366772815,0.1
4044,148,555,195,134,100000.01386301195,0.1
4045,151,550,186,138,100006.8104287306,0.1
4046,152,577,205,137,100014.2840171223,0.1
4047,153,580,203,139,100004.52340501023,0.1
4048,148,555,192,130,99993.34559042843,0.1
4049,148,553,189,131,99986.21552327344,0.1
4050,150,573,205,131,100003.31793637377,0.1
4051,150,571,201,134,99981.92470337254,0.1
4052,148,526,180,128,99998.63525283894,0.1
4053,146,548,193,132,100005.34656449329,0.1
4054,156,580,199,120,100001.04580390992,0.1
4055,158,553,187,138,99997.3929753975,0.1
4056,157,590,204,129,99981.04566198567,0.1
4057,147,562,196,120,99999.53711989368,0.1
4058,150,576,205,133,100010.58772189826,0.1
4059,153,570,201,126,99997.54338553056,0.1
4060,150,570,198,132,99995.85353043844,0.1
4061,154,579,198,128,100004.04397805684,0.1
4062,151,562,200,132,100007.03427772329,0.1
4063,145,560,199,126,100008.88822336958,0.1
4064,162,556,181,137,99991.29130181644,0.1
4065,155,568,199,132,99995.14144861524,0.1
4066,151,563,195,131,100003.02742392433,0.1
4067,153,572,200,128,100009.99542731133,0.1
4068,147,552,191,133,100014.06715271002,0.1
4069,150,553,192,132,99993.95081692141,0.1
4070,154,552,190,120,100008.9417349243,0.1
4071,149,536,182,120,100013.26865628384,0.1
4072,151,565,199,130,100002.86593064887,0.1
4073,146,560,194,123,99997.82385896576,0.1
4074,150,564,200,124,99990.26866484543,0.1
4075,149,565,197,127,100010.79812790727,0.1
4076,151,562,192,131,99999.92971955294,0.1
4077,151,554,187,140,100014.58100822348,0.1
4078,149,558,196,135,100017.89076683813,0.1
4079,148,555,194,127,99986.6743569266,0.1
4080,150,560,197,118,99995.32123311237,0.1
4081,153,615,220,135,99998.97019646208,0.1
4082,141,548,191,110,99989.5359166562,0.1
4083,138,535,180,125,99991.83269706245,0.1
4084,146,588,207,129,100015.17986828982,0.1
4085,153,593,206,125,99993.82204301092,0.1
4086,140,522,181,116,100002.62858128226,0.1
4087,146,570,194,127,99980.99572784016,0.1
4088,146,582,197,128,99993.33967925284,0.1
4089,143,551,185,132,99992.0626588808,0.1
4090,143,562,184,117,99991.90729255963,0.1
4091,146,528,176,115,99998.72134802087,0.1
4092,146,614,213,129,99998.6454567467,0.1
4093,152,598,210,127,99985.21166058572,0.1
4094,144,540,182,110,99995.07095426934,0.1
4095,145,553,185,127,100007.94947253108,0.1
4096,147,586,194,122,99989.07786485855,0.1
4097,148,572,198,123,100020.86514641844,0.1
4098,150,568,190,122,100013.1665299544,0.1
4099,148,568,195,115,99995.335861244,0.1
4100,146,592,206,123,99978.62687820816,0.1
4101,141,532,185,113,99978.45083827674,0.1
4102,144,560,195,117,99992.49628991834,0.1
4103,153,554,180,127,99992.7196350936,0.1
4104,138,536,185,121,99990.51061175602,0.1
4105,151,572,192,127,100017.5380092117,0.1
4106,151,576,194,132,100009.75203070662,0.1
4107,150,562,188,117,100009.13799720892,0.1
4108,139,544,181,128,99992.93695298846,0.1
4109,148,550,188,122,100008.45393917088,0.1
4110,145,547,185,130,99999.98567961225,0.1
4111,134,525,176,121,100001.13288534863,0.1
4112,154,545,177,136,100004.6810072513,0.1
4113,148,550,183,123,100028.47782117517,0.1
4114,150,573,196,126,99985.59791308492,0.1
4115,133,564,194,120,99998.30248431397,0.1
4116,155,577,193,130,99981.94681156178,0.1
4117,143,538,182,128,100006.08022031838,0.1
4118,152,553,183,120,100002.18203552476,0.1
4119,144,577,186,125,100021.7547042584,0.1
4120,143,533,185,125,100005.7704949269,0.1
4121,151,550,190,133,99985.26819440511,0.1
4122,147,582,200,133,99987.53242562445,0.1
4123,147,559,194,128,100017.86062882736,0.1
4124,149,553,188,126,99976.93417486976,0.1
4125,152,560,194,138,100009.92134261133,0.1
4126,151,555,182,127,99990.84367143954,0.1
4127,150,565,195,125,99997.5610272184,0.1
4128,145,557,191,129,100000.34812067213,0.1
4129,147,565,193,120,99987.93290986244,0.1
4130,148,560,190,128,99992.17721391427,0.1
4131,139,541,183,128,99999.17441490867,0.1
4132,153,568,193,129,100017.29338011114,0.1
4133,147,580,202,136,100006.58276151631,0.1
4134,142,553,192,126,99992.0689653182,0.1
4135,149,565,186,131,99999.8244973098,0.1
4136,150,557,181,133,99991.99439362805,0.1
4137,148,555,190,132,100001.61038533002,0.1
4138,141,552,192,127,99989.63970731778,0.1
4139,152,580,190,134,99996.59558675789,0.1
4140,138,545,196,127,100017.75565980516,0.1
4141,150,570,192,137,99987.45463340383,0.1
4142,144,555,188,130,100007.86215852176,0.1
4143,151,574,199,132,99997.2111992507,0.1
4144,150,565,195,126,100006.93456049055,0.1
4145,141,548,190,133,99998.68043211948,0.1
4146,143,553,188,125,99999.5971139511,0.1
4147,150,573,190,132,100000.33678115874,0.1
4148,146,563,192,120,100014.06867861707,0.1
4149,139,554,187,120,100010.55335840471,0.1
4150,145,561,198,125,100002.11095650333,0.1
4151,145,552,191,129,100014.46393801592,0.1
4152,136,554,184,117,100011.92293949708,0.1
4153,141,537,181,118,100011.19551568512,0.1
4154,155,564,186,146,100012.31123080534,0.1
4155,143,545,192,120,99986.76828182502,0.1
4156,151,549,187,130,100017.15187299142,0.1
4157,150,575,197,134,99988.2642684636,0.1
4158,146,560,188,120,99998.86477292224,0.1
4159,150,599,195,134,100007.0455164616,0.1
4160,156,550,185,139,99979.13004730105,0.1
4161,148,564,194,124,100000.76646455574,0.1
4162,151,580,212,134,100010.6367380658,0.1
4163,147,565,197,118,100002.30402573773,0.1
4164,146,545,183,116,100008.00850913119,0.1
4165,143,550,190,123,99994.8184920648,0.1
4166,142,552,183,120,99984.55691237429,0.1
4167,156,575,182,126,100001.09807269461,0.1
4168,143,538,180,118,99988.04809312114,0.1
4169,145,560,186,124,99997.10887740056,0.1
4170,140,552,187,115,99991.35491331217,0.1
4171,145,553,186,127,100002.27022466775,0.1
4172,152,574,186,126,99991.75998652627,0.1
4173,148,536,178,121,99995.69554037508,0.1
4174,142,540,192,132,100022.8141292926,0.1
4175,144,585,207,128,99999.91794281355,0.1
4176,145,550,192,126,99998.08630425831,0.1
4177,143,530,180,126,100012.6051567806,0.1
4178,143,531,178,120,100004.98894509056,0.1
4179,150,556,194,131,100014.10003857207,0.1
4180,149,540,186,118,100004.15301055144,0.1
4181,140,543,187,129,100003.91957736175,0.1
4182,150,550,188,117,99997.77603495755,0.1
4183,156,552,179,124,100014.3540370635,0.1
4184,158,558,188,133,100003.34722118916,0.1
4185,147,549,185,117,100000.18763656168,0.1
4186,153,573,188,133,100021.00733045863,0.1
4187,140,521,180,120,99979.25210233107,0.1
4188,149,532,168,116,99993.73539985863,0.1
4189,145,566,188,116,100008.55082321758,0.1
4190,150,588,192,120,99991.85660689608,0.1
4191,150,580,188,126,99993.07102868623,0.1
4192,156,577,195,124,100006.15313586392,0.1
4193,143,546,186,124,100000.69800960034,0.1
4194,136,549,189,120,100007.14195476967,0.1
4195,142,572,192,128,99993.78953357779,0.1
4196,159,575,187,140,100000.06630724847,0.1
4197,147,552,186,130,99994.99402530564,0.1
4198,156,583,190,126,99990.07222712623,0.1
4199,143,560,186,106,99990.13179189982,0.1
4200,149,560,188,123,100007.59064298347,0.1
4201,143,552,184,135,99976.8739803258,0.1
4202,157,576,194,137,99996.76826473707,0.1
4203,152,578,196,116,99989.26088221943,0.1
4204,147,573,197,124,100003.09866328383,0.1
4205,149,560,188,129,99996.89565208046,0.1
4206,146,528,174,127,100006.35883049508,0.1
4207,143,543,186,140,100004.2738975622,0.1
4208,150,598,200,123,99981.87079311225,0.1
4209,154,566,190,128,100005.2038717204,0.1
4210,143,550,188,121,99996.0855410615,0.1
4211,148,575,196,124,100000.12355635983,0.1
4212,151,568,196,114,99997.13672435394,0.1
4213,150,563,189,142,100004.89334162381,0.1
4214,140,542,181,116,100022.75657785332,0.1
4215,155,567,194,131,99998.89458034332,0.1
4216,149,565,189,112,100022.54777080654,0.1
4217,141,552,186,133,99993.88035671637,0.1
4218,143,550,183,134,99996.69008751477,0.1
4219,145,563,199,135,100012.41963579133,0.1
4220,155,620,206,138,100001.62109864158,0.1
4221,143,543,192,127,100007.10566435814,0.1
4222,148,600,212,121,100003.67004221519,0.1
4223,151,575,190,122,100016.6673009078,0.1
4224,150,583,180,120,99986.36734986816,0.1
4225,141,560,195,119,99990.1786728662,0.1
4226,143,534,184,113,100004.08619769104,0.1
4227,147,596,208,120,100027.77052993144,0.1
4228,152,581,191,115,99993.85432219396,0.1
4229,144,538,196,116,100005.54050439136,0.1
4230,144,573,195,123,100018.6902158024,0.1
4231,140,555,195,124,100009.90264018392,0.1
4232,145,584,198,134,100023.0156111478,0.1
4233,144,544,190,126,99984.06852483851,0.1
4234,147,540,177,124,99988.93715881443,0.1
4235,144,560,189,124,99980.0461523497,0.1
4236,142,550,190,114,99994.79538112508,0.1
4237,144,570,186,126,100002.72640839721,0.1
4238,152,561,182,127,99991.58554901351,0.1
4239,138,543,189,123,100003.006887284,0.1
4240,154,577,200,120,100002.96138110543,0.1
4241,141,543,182,120,99992.9256105936,0.1
4242,147,562,190,124,100005.00652337693,0.1
4243,141,531,181,108,99993.70398200172,0.1
4244,143,555,187,120,99991.79344211973,0.1
4245,145,550,190,127,100010.93992810347,0.1
4246,147,575,194,137,100019.10474745113,0.1
4247,145,548,193,122,100009.32785078186,0.1
4248,153,587,196,115,99994.68492384274,0.1
4249,143,548,182,123,100005.54529766063,0.1
4250,150,572,201,130,100009.72545970124,0.1
