,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
52,310000,49,-2,-2,-2,-2,-2,-2,13465,7867,7600,11185,3544,464,7875,7600,11185,3544,464,0,1,0,1,0,0,0,0,1,0,0
2664,50000,36,0,0,0,0,0,2,94228,47635,42361,19574,20295,19439,2000,1500,1000,1800,0,1000,1,0,1,0,0,0,0,0,1,0
2858,500000,40,-2,-2,-2,-2,-2,-2,5255,721,17252,7388,6069,0,721,17252,7421,6069,0,0,0,1,0,0,0,0,0,1,0,0
26310,150000,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
24991,340000,40,0,0,0,0,0,0,147943,144543,146603,149519,151697,154499,5169,5333,5366,5550,7000,915,0,0,1,0,0,0,0,1,0,0
1426,200000,42,-2,-2,-2,-2,-2,-2,470,740,3774,836,1325,1440,740,3782,836,1325,1440,506,0,1,0,0,0,0,0,0,1,0
23106,360000,35,0,0,0,0,0,0,35327,42032,35665,37071,38680,42352,10000,2453,5000,5000,10000,10017,1,0,1,0,0,0,0,0,1,0
25038,500000,58,0,0,0,0,0,0,201013,197982,137786,129575,135483,118851,8366,12063,8031,16114,10091,15123,0,1,0,0,0,0,0,0,1,0
4410,100000,42,0,0,0,0,0,0,70542,72400,74192,75660,77444,79154,3000,3000,2703,2998,3000,6100,0,0,0,1,0,0,0,0,1,0
15411,360000,69,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8439,130000,46,0,0,0,0,0,0,147582,138996,140558,90522,90917,92330,5394,4229,3211,3297,3312,3381,1,1,0,0,0,0,0,1,0,0
10840,200000,34,-1,-1,-2,-2,-2,-1,6093,4297,15765,3997,4931,429,4310,15818,4009,4945,429,0,1,0,0,0,1,0,0,0,1,0
21718,120000,26,0,0,0,0,0,2,87151,88304,89657,41720,29022,28422,3500,3103,1800,2381,0,1100,1,0,1,0,0,0,0,0,1,0
8023,360000,31,0,0,0,0,0,0,275178,280535,82455,83359,85171,87046,7500,3500,2500,2500,2600,3000,0,0,0,0,0,1,0,1,0,0
19032,30000,34,1,2,2,2,2,2,26330,25608,28781,28000,29779,27343,0,3600,0,2524,0,1139,1,0,1,0,0,0,0,0,1,0
11008,70000,40,1,2,2,2,2,2,12026,13531,13017,14299,13927,15692,2000,0,1500,0,2000,0,0,1,0,0,0,0,0,1,0,0
21663,60000,24,0,0,0,0,0,0,22504,23547,24877,21465,21218,21300,1420,1750,1338,761,925,887,1,1,0,0,0,0,0,0,1,0
2730,50000,30,1,2,3,2,2,2,31217,33423,32600,31777,33966,34759,3000,0,0,2700,1500,0,0,0,0,1,0,0,0,0,1,0
18917,60000,28,2,0,0,0,0,0,4114,5875,7612,8826,10113,11289,2000,2000,1500,1600,1500,1500,1,0,1,0,0,0,0,0,1,0
6400,50000,23,0,0,0,0,0,0,48025,47611,44249,29321,29309,29739,2122,1815,1184,1206,1411,904,0,0,1,0,0,0,0,0,1,0
7932,130000,70,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24692,170000,45,0,0,-1,2,-1,2,2610,0,1565,965,6265,2445,0,1565,0,6500,0,3115,0,1,0,0,0,0,0,1,0,0
14538,100000,35,0,0,0,0,0,0,96521,98728,74239,75704,55704,56810,3938,2515,2516,4022,2032,2112,0,0,0,1,0,0,0,1,0,0
11287,360000,32,0,0,0,-1,-1,0,7230,9835,8217,2963,15437,15722,5017,2041,2980,16038,8032,10095,0,0,1,0,0,0,0,1,0,0
29586,260000,43,0,0,0,0,0,0,205599,151040,150917,152447,123771,126472,6000,7500,6000,4300,4500,4500,0,0,0,1,0,0,0,1,0,0
1450,40000,25,0,0,0,0,0,0,11273,12307,13348,13530,13811,14132,1520,1550,700,648,700,700,1,0,1,0,0,0,0,1,0,0
29689,200000,36,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,0,1,0,0,0,0,0,0,1,0
26443,70000,50,0,0,0,0,0,0,12857,13867,14897,15941,16376,16959,1530,1560,1600,1000,1000,2400,1,0,1,0,0,0,0,1,0,0
23260,180000,39,2,-1,-1,-1,-1,-1,1343,437,2297,4428,985,4028,438,2308,4446,987,4040,600,1,1,0,0,0,0,0,1,0,0
5427,50000,50,0,0,2,0,0,0,35415,38940,36319,22538,23013,23465,6960,0,1000,1000,1000,1000,1,0,0,1,0,0,0,1,0,0
10968,200000,34,3,2,-1,-1,-1,-2,1571,361,1716,460,0,0,0,1716,460,0,0,0,0,1,0,0,0,0,0,0,1,0
17120,150000,27,1,-2,-2,-2,-1,-1,0,0,0,0,699,1170,0,0,0,699,1170,1173,1,0,1,0,0,0,0,0,1,0
12074,70000,39,0,0,0,0,0,0,6056,7292,8663,9018,9222,9568,1500,1500,500,500,500,1000,0,0,1,0,0,0,0,1,0,0
14980,30000,23,2,2,2,2,2,2,28224,29276,28635,30127,30525,29793,1800,150,2250,1000,0,700,0,0,1,0,0,0,0,1,0,0
3473,520000,35,0,0,0,0,0,0,60912,56728,55758,57911,54152,43108,7000,5000,5004,5000,5000,5031,1,1,0,0,0,0,0,0,1,0
20071,270000,36,0,0,0,0,0,0,16699,17908,19114,20341,20617,16223,1800,1500,1600,830,1000,1000,1,1,0,0,0,0,0,0,1,0
1339,50000,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
16550,220000,28,0,0,0,0,0,0,38074,43083,47051,65321,83882,72812,6000,5000,20012,23099,10029,30019,0,0,1,0,0,0,0,1,0,0
14971,120000,30,1,2,0,0,0,0,6305,7052,8786,8863,10763,7140,1000,2000,177,2000,1000,0,0,0,1,0,0,0,0,1,0,0
25430,160000,27,0,0,0,2,2,0,97375,112373,119017,104417,62975,53299,20000,10000,3017,0,3000,2000,1,1,0,0,0,0,0,0,1,0
2767,80000,24,0,0,0,0,0,0,81908,83597,157646,79061,79834,81257,5501,3450,3000,3059,2915,2758,1,0,1,0,0,0,0,0,1,0
10309,60000,42,1,2,0,0,0,0,60560,56471,36057,35077,69251,71478,2065,1988,2500,62731,3600,1600,0,0,1,0,0,0,0,0,1,0
29049,500000,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10019,50000,26,0,0,0,0,0,2,44838,45894,47121,45625,49367,46001,1769,1996,1800,4603,0,1486,0,1,0,0,0,0,0,0,1,0
7581,100000,38,0,0,0,0,0,0,89842,82669,70018,57847,43618,38715,4025,2511,1523,1292,1236,627,1,0,1,0,0,0,0,0,1,0
6714,170000,45,2,-1,-1,-1,-1,-1,360,360,360,360,360,870,360,360,360,360,870,0,0,1,0,0,0,0,0,1,0,0
15912,90000,29,0,0,0,0,0,0,91116,89047,91595,88197,59822,55345,3500,4000,3002,1974,2000,5000,1,0,0,1,0,0,0,1,0,0
20736,20000,22,1,2,0,0,0,0,10591,10277,11304,12311,12410,13358,0,1500,1500,600,1300,0,0,1,0,0,0,0,0,0,1,0
9989,260000,28,0,0,0,0,-1,0,251811,256753,143240,150000,14098,28736,9388,5000,10000,14098,15000,15000,1,0,1,0,0,0,0,1,0,0
7442,260000,49,1,-2,-2,-1,0,0,0,0,0,1180,1180,0,0,0,1180,0,0,0,1,1,0,0,0,0,0,1,0,0
3703,140000,46,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,780,1,0,1,0,0,0,0,1,0,0
13110,210000,28,-2,-2,-2,-2,-2,-2,1412,1194,404,2851,2959,693,1194,404,2851,2959,782,2657,1,0,1,0,0,0,0,1,0,0
23086,150000,40,-2,-2,-2,-2,-2,-2,8482,3493,4724,5749,345,349,3514,4724,5749,345,349,24026,1,0,1,0,0,0,0,0,1,0
4181,150000,33,0,-1,-1,-1,-1,-1,74033,237,1420,1141,1067,1128,237,1426,1141,1067,1200,1150,1,1,0,0,0,0,0,0,1,0
21790,200000,25,1,-2,-2,-2,-2,-1,2396,1823,1630,2203,1443,1823,1823,1630,2203,1443,1823,1027,1,1,0,0,0,0,0,0,1,0
1078,180000,47,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1,0,0,1,0,0,0,1,0,0
18336,50000,22,0,0,0,2,0,-1,3560,4582,7692,12048,3750,95,1090,3200,0,2000,95,29355,1,1,0,0,0,0,0,0,1,0
4981,240000,43,-1,-1,2,2,2,2,2690,2500,2500,2500,2500,0,2500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23597,400000,43,-2,-2,-2,-2,-2,-2,15000,18400,15000,492,14926,7626,18400,15000,492,15000,7725,3000,1,0,1,0,0,0,0,0,1,0
99,20000,38,0,0,0,0,0,-1,17973,19367,19559,18240,17928,150,1699,1460,626,1750,150,0,0,0,1,0,0,0,0,1,0,0
6069,270000,27,0,0,0,0,0,0,144376,91373,15016,14092,14315,111458,6000,2000,1000,2000,100000,100000,0,0,1,0,0,0,0,0,1,0
8409,120000,30,0,0,0,0,0,0,116887,117419,116281,117392,117791,112505,4615,7175,4529,4625,4029,4237,1,0,1,0,0,0,0,0,1,0
14054,30000,51,0,0,0,0,0,0,10874,11896,12906,13162,13438,13705,1205,1215,471,488,491,508,1,0,1,0,0,0,0,1,0,0
2876,60000,23,1,2,2,0,0,0,45014,45698,39068,51205,54520,55964,1774,0,12858,4166,2350,3300,1,0,1,0,0,0,0,0,1,0
3242,240000,56,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3160,280000,37,0,0,0,0,0,0,251486,245307,218043,196016,195307,168946,9352,8077,7171,8014,6235,4445,0,1,0,0,0,0,0,0,1,0
15461,20000,41,1,2,-1,-1,-1,-1,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,0,0,0,1,0,0,0,0,1,0
10718,60000,28,-1,-1,-2,-2,-2,-2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10023,50000,39,3,2,2,-2,-2,-2,5171,4925,-350,-350,-350,-350,0,350,0,0,0,0,1,0,1,0,0,0,0,1,0,0
10855,80000,45,0,0,0,0,0,0,30063,30399,24577,24788,18522,17873,1843,1233,882,633,842,12000,1,0,1,0,0,0,0,1,0,0
12626,80000,55,0,0,0,0,0,0,82567,84221,80041,19000,15178,14717,3121,8443,1582,548,531,479,0,0,0,1,0,0,0,1,0,0
8351,280000,23,0,0,0,0,0,0,262579,235354,199360,193888,193132,188016,6453,6000,5334,5397,5400,5894,1,1,0,0,0,0,0,0,1,0
23589,160000,41,0,0,-1,0,0,0,169867,126973,88072,88783,79684,78656,3360,92532,2859,2638,3000,2584,1,1,0,0,0,0,0,1,0,0
1937,360000,27,0,0,0,0,0,0,238971,245515,248969,253896,259403,264352,10381,9036,9066,9576,9426,9435,1,0,1,0,0,0,0,0,1,0
21291,260000,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27165,280000,40,1,2,0,0,0,0,238094,228523,191098,160149,154421,156022,0,8000,6000,5000,10000,5000,0,0,1,0,0,0,0,1,0,0
11212,130000,57,0,0,0,0,0,0,125824,80801,81929,41671,42034,32219,4000,4000,3000,2500,1500,2000,1,0,0,1,0,0,0,1,0,0
21305,20000,60,1,2,0,0,0,0,17495,16917,17922,18201,18566,19284,0,1287,2000,648,1000,1000,0,0,0,1,0,0,0,1,0,0
19340,50000,45,0,0,0,0,0,0,48875,50103,46641,31459,28901,29523,2080,1690,1458,1100,1076,1094,1,0,1,0,0,0,0,1,0,0
19417,220000,45,0,0,0,0,0,0,176879,182100,184900,170611,125433,83709,10150,10000,10000,10053,4000,3000,1,0,0,1,0,0,0,1,0,0
12477,400000,38,-1,-1,-1,-1,-1,-1,16195,10713,11340,10390,620,10390,10713,11340,10390,620,10390,727,1,1,0,0,0,0,0,1,0,0
29214,20000,24,1,2,2,2,0,0,6696,7437,8810,9470,18315,19237,1000,1495,1000,9000,1800,900,0,1,0,0,0,0,0,0,1,0
4372,400000,28,0,0,-2,-2,-1,-1,181178,86663,62200,38000,150,193,4000,2000,1000,150,193,3690,1,1,0,0,0,0,0,1,0,0
18417,110000,24,1,1,-1,0,0,0,9787,-1256,65064,66102,54275,51791,5,68500,3114,4016,2000,2000,1,0,1,0,0,0,0,1,0,0
18426,150000,24,-1,-1,-1,-1,-1,-1,12769,424,177,1596,405,0,902,177,1596,405,0,0,1,0,1,0,0,0,0,1,0,0
29485,180000,32,0,0,0,-1,-1,-1,6687,4919,2644,1300,2644,0,1227,1000,1300,2644,0,55176,0,1,0,0,0,0,0,1,0,0
26755,380000,28,-2,-2,-2,-2,-2,-2,1294,1058,359,359,359,509,1058,359,359,359,509,359,0,1,0,0,0,0,0,0,1,0
12154,70000,35,4,4,3,2,0,0,77021,73268,70275,46045,42357,41026,0,2001,0,1666,1505,2079,1,1,0,0,0,0,0,1,0,0
18415,70000,22,0,0,0,0,0,0,53399,49108,49674,44568,31156,30954,1841,2243,1467,1076,1096,1494,1,0,1,0,0,0,0,0,1,0
29696,320000,40,-2,-2,-2,-2,-2,-2,968,6444,23384,4310,5980,13522,6476,23507,4336,6010,13589,3574,0,1,0,0,0,0,0,1,0,0
28694,100000,33,0,0,0,0,0,0,74847,70663,63794,60651,54664,51776,3000,3000,2700,2000,2000,2000,1,0,0,1,0,0,0,0,1,0
9728,280000,46,-2,-2,-2,-2,-2,-2,1401,5201,3615,1963,2086,1297,5201,3615,1963,2086,1297,1154,1,0,0,1,0,0,0,0,1,0
16171,350000,40,-2,-2,-2,-2,-2,-2,26774,22062,38491,4683,3797,6677,22181,38683,4706,3816,6708,20105,1,0,1,0,0,0,0,0,1,0
26255,60000,29,0,0,0,0,0,0,63578,61347,57138,51026,24213,5295,2188,2285,1429,169,426,29350,1,0,1,0,0,0,0,1,0,0
15746,30000,23,1,2,0,0,0,-1,28108,27228,24921,25945,20634,1600,0,1500,5229,942,1704,0,1,0,1,0,0,0,0,1,0,0
14084,200000,36,2,2,2,2,2,2,76308,78669,75995,79781,81533,80243,4000,0,5500,3000,0,6100,1,0,1,0,0,0,0,0,1,0
5720,360000,34,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25358,400000,26,0,0,0,0,0,0,18256,18245,18447,13574,8805,10501,1300,1229,1120,292,2784,270,1,0,0,1,0,0,0,0,1,0
8686,150000,33,1,-2,-2,-2,-2,-2,-286,-286,-286,-286,-286,-286,0,0,0,0,0,750,1,1,0,0,0,0,0,0,1,0
6602,50000,38,0,0,0,0,0,0,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615,1,0,1,0,0,0,0,0,1,0
20383,20000,23,0,0,0,0,0,0,15932,16965,17993,18698,19075,20498,1605,1605,1310,687,1735,0,0,0,1,0,0,0,0,0,1,0
11495,320000,42,-2,-2,-2,-2,-2,-2,730,1550,0,2000,700,760,1550,0,2000,700,760,810,0,0,1,0,0,0,0,1,0,0
29704,240000,35,1,-2,-2,-2,-1,0,0,0,0,0,27670,28252,0,0,0,27670,920,920,0,1,0,0,0,0,0,0,1,0
11702,200000,45,0,0,0,0,0,0,97933,78409,58998,60219,61748,64220,3200,2200,2200,2500,3500,90000,0,0,0,1,0,0,0,1,0,0
15209,70000,27,0,0,2,2,2,2,68425,71783,72616,68201,50995,48822,6800,3100,15,3850,0,1800,1,0,1,0,0,0,0,1,0,0
14255,200000,34,0,0,0,0,0,0,30833,34322,36725,36749,40138,42459,4000,3000,3000,4000,3000,3000,1,0,1,0,0,0,0,0,1,0
28647,200000,44,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,390,390,390,390,540,1,0,0,1,0,0,0,1,0,0
15107,210000,45,-2,-2,-2,-2,-2,-2,2563,5854,1032,788,3499,3372,5854,1032,788,3565,3372,15381,0,0,0,0,0,0,0,0,1,0
26051,280000,46,0,0,0,0,0,0,100858,107768,111858,83428,73908,81908,7768,5000,10000,0,8000,0,1,0,0,1,0,0,0,1,0,0
3108,260000,28,0,0,0,0,0,0,234867,237497,215343,205576,207688,198955,10500,9150,7500,8000,7500,7100,0,0,1,0,0,0,0,0,1,0
10124,20000,38,2,2,2,2,2,2,6313,8625,8338,9199,9378,9081,2426,0,1000,471,0,482,0,0,1,0,0,0,0,1,0,0
14739,290000,36,0,0,0,0,0,0,97733,91270,79396,69925,71794,73597,3500,3000,3000,3000,3000,3000,1,1,0,0,0,0,0,1,0,0
14856,210000,35,-1,-1,-1,-1,-1,-1,1338,1508,1409,1549,2454,946,1508,1409,1549,2454,946,1525,1,0,1,0,0,0,0,1,0,0
10092,180000,43,-1,-1,-1,-1,-1,-1,1473,22969,27315,13315,8194,12800,22969,27392,13315,9000,12800,9460,1,0,0,1,0,0,0,1,0,0
17697,60000,41,2,0,0,2,0,0,56483,55643,54941,50291,35829,36602,2203,4687,11,1500,1500,2000,1,0,1,0,0,0,0,1,0,0
10533,10000,52,2,2,2,2,2,2,3475,4366,4148,4579,4360,4787,1100,0,500,0,500,0,1,0,0,1,0,0,0,1,0,0
7553,50000,38,0,0,0,-2,-2,-2,3239,4166,0,0,0,0,1000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
21770,310000,25,0,0,0,0,0,0,140483,141796,145125,148388,152132,155887,4000,4500,4500,5000,5000,5000,1,1,0,0,0,0,0,0,1,0
21217,50000,37,2,2,2,2,0,0,72034,75711,75322,71640,71114,67519,7300,3200,0,3000,5400,5000,0,0,1,0,0,0,0,0,1,0
1282,140000,36,0,0,0,0,0,0,91226,83650,80037,53055,102587,98251,4182,4000,4000,98000,4000,3500,1,0,0,0,0,1,0,0,1,0
1227,500000,50,-2,-1,-1,-1,-1,-1,16984,86772,53170,28622,19140,0,87004,53192,28622,19140,0,20211,1,0,1,0,0,0,0,1,0,0
16442,90000,50,0,0,0,2,0,0,43439,44512,47677,46615,47537,48616,2100,4200,0,2000,2000,2000,1,0,1,0,0,0,0,1,0,0
9520,190000,39,-1,-1,-2,-1,-1,-1,157,-1049,-2681,1975,2244,3294,0,0,6475,2244,2284,0,1,0,0,1,0,0,0,1,0,0
3122,280000,32,0,0,0,0,0,0,157480,155362,156387,159584,163009,161769,6400,6100,5600,5805,7007,5400,1,1,0,0,0,0,0,0,1,0
4580,120000,43,0,0,0,0,0,0,33131,33121,32222,32877,30587,25938,2000,1500,1000,1000,2000,1000,0,0,1,0,0,0,0,1,0,0
9293,180000,40,-1,-1,-1,-2,-2,-2,4289,1000,0,0,0,0,1000,0,0,0,0,10443,0,0,1,0,0,0,0,0,1,0
13328,390000,31,0,0,0,0,0,0,252109,252401,180074,178025,198721,162444,12009,7508,6000,39604,6341,5000,1,1,0,0,0,0,0,0,1,0
29745,20000,40,0,0,0,-1,-1,-1,16149,17373,18000,20000,0,780,1500,1000,20000,0,390,0,0,0,1,0,0,0,0,0,0,1
14919,800000,53,-1,-1,-1,0,0,-1,7639,5552,64535,40814,12590,9339,11145,64657,131,247,9366,63482,0,0,1,0,0,0,0,1,0,0
13124,260000,31,-1,0,0,0,0,2,8078,27201,27879,28420,39206,37705,20000,2000,2000,12000,0,2000,1,1,0,0,0,0,0,1,0,0
1475,210000,37,0,0,0,0,0,0,142149,139025,50283,159231,155342,156769,6534,3069,110017,5496,6307,5376,0,0,1,0,0,0,0,0,1,0
1791,200000,26,0,0,0,0,0,0,18630,15996,16304,14973,20542,15810,1502,1200,300,7000,8000,4000,1,1,0,0,0,0,0,0,1,0
4448,30000,25,-2,-2,-2,-2,-2,-2,780,0,390,749,390,0,0,390,749,390,0,805,0,0,0,1,0,0,0,0,1,0
24419,260000,34,-2,-2,-2,-2,-2,-2,-40,-40,-40,8117,-8,-8,0,0,8157,0,0,1673,0,1,0,0,0,0,0,1,0,0
22369,290000,29,0,0,0,0,0,0,78928,73380,67146,68063,63910,73553,8000,10000,5005,8000,15000,10000,1,1,0,0,0,0,0,0,1,0
11352,130000,27,-1,-1,-1,-1,0,0,792,0,396,485,46773,47313,0,396,485,46684,1700,1712,1,0,1,0,0,0,0,1,0,0
18240,10000,51,0,0,0,2,0,0,7282,8311,10398,10000,10000,0,1311,2398,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4639,230000,39,1,2,0,0,0,-2,11391,10923,13554,12134,0,0,0,3200,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3964,50000,56,0,0,0,0,0,0,31276,29179,26482,16770,15529,16266,1556,1247,1770,700,1000,1129,1,0,1,0,0,0,0,1,0,0
26728,50000,24,1,2,2,0,0,0,52354,52651,51056,49515,42189,19938,2211,0,2174,2000,6473,0,0,0,0,1,0,0,0,0,1,0
7427,150000,32,0,0,2,2,2,0,52582,57496,55705,57210,57084,13194,6395,0,2100,222,1000,650,0,1,0,0,0,0,0,0,1,0
25693,340000,40,0,0,0,0,0,0,194380,183139,179156,170491,158370,151685,7000,9000,9000,7000,6000,5400,1,0,0,1,0,0,0,1,0,0
20338,50000,58,1,3,2,2,2,2,39649,40194,41150,41670,42188,43360,1500,1900,1500,1500,2000,1500,1,0,0,1,0,0,0,1,0,0
19542,140000,37,0,0,0,0,0,0,86858,89509,91476,92591,95887,97739,5000,4300,3600,5000,3310,3400,1,0,1,0,0,0,0,0,1,0
12585,500000,40,-1,-1,-1,-1,-2,-1,5158,5514,14199,1537,1537,5517,5514,14220,1537,1537,5517,550,1,1,0,0,0,0,0,0,1,0
1536,40000,24,-1,2,-1,-1,0,0,5496,698,400,25289,24435,2201,0,400,25289,0,0,1329,1,0,0,1,0,0,0,0,1,0
14480,50000,29,0,0,0,0,0,0,49660,47359,45517,29699,28877,29531,2000,1500,2000,1100,2000,12000,0,0,1,0,0,0,0,1,0,0
12146,410000,45,-2,-2,-2,-2,-2,-2,597,2326,7670,1761,6930,0,2329,7670,1761,6930,0,2675,0,0,1,0,0,0,0,1,0,0
852,50000,37,0,0,-2,-2,-2,-2,30400,0,0,0,0,0,500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11150,150000,23,-1,-1,-1,-1,-1,-1,1389,7139,813,3028,5264,208,7139,813,3032,5264,208,3538,0,1,0,0,0,0,0,0,1,0
11327,70000,40,0,0,0,0,0,0,43045,44088,45102,45861,47951,49252,2036,2050,1809,3000,2251,1627,1,0,1,0,0,0,0,1,0,0
6531,160000,28,-1,2,-1,-1,-2,-1,3498,3260,678,0,0,678,0,678,0,0,678,0,0,0,1,0,0,0,0,0,1,0
17385,250000,35,-2,-2,-2,-2,-2,-1,7379,42849,24502,25016,33754,4418,45000,25000,15167,80000,5000,6000,1,0,1,0,0,0,0,1,0,0
12983,30000,31,0,0,0,0,0,0,28398,18550,13198,13222,14620,17376,2081,1196,1000,2000,3000,5000,0,1,0,0,0,0,0,0,1,0
28982,240000,33,0,0,0,0,0,0,99938,92104,85194,83021,78556,78495,3500,4200,3600,3000,3000,3000,1,1,0,0,0,0,0,0,1,0
29236,20000,23,0,0,0,0,0,0,18963,19904,18038,19032,17372,17893,1300,1400,1300,700,800,1000,0,0,1,0,0,0,0,0,1,0
24781,120000,44,1,2,2,2,2,2,75294,76465,74675,79629,77748,82497,3000,0,6200,0,6000,0,0,1,0,0,0,0,0,1,0,0
29857,50000,47,0,0,0,0,0,0,11325,12335,13431,14439,14602,14918,1504,1600,1537,700,700,600,0,0,1,0,0,0,0,1,0,0
12681,80000,29,0,0,0,0,0,0,78265,79364,73622,75092,75976,77511,3070,2623,2644,2743,2783,2909,0,0,1,0,0,0,0,1,0,0
8674,190000,54,1,-2,-2,-1,0,-1,-596,-1072,-1548,40733,10876,2907,0,0,43500,2000,2907,3000,0,0,0,1,0,0,0,1,0,0
2388,390000,47,-1,-1,-1,0,0,-1,9361,-25,18401,13200,6385,7088,0,18426,34,31,7088,0,0,1,0,0,0,0,0,1,0,0
11311,260000,38,-1,-1,-1,-1,-1,0,8000,8000,8000,8000,24406,18043,8000,8000,8000,24406,2000,389,1,0,1,0,0,0,0,0,0,1
8525,150000,36,1,2,2,4,3,2,125938,132110,142876,139097,138592,141447,9734,14500,0,2000,5300,5000,1,0,1,0,0,0,0,1,0,0
26474,260000,50,0,0,0,0,0,0,263320,171626,175869,180891,184952,182328,7000,7000,8000,7032,13603,5000,1,0,1,0,0,0,0,1,0,0
5871,270000,27,0,0,0,0,0,0,200750,204418,197854,173743,149095,145068,9500,8929,7265,5400,5300,5100,1,1,0,0,0,0,0,0,1,0
27315,80000,38,0,0,0,0,0,0,73171,76815,64814,66796,41622,46002,5000,4000,4000,2000,5000,1588,0,0,1,0,0,0,0,0,1,0
26050,160000,49,-1,-1,2,0,0,2,16982,21353,20723,21873,25999,26377,4980,0,1500,4520,939,0,1,0,1,0,0,0,0,1,0,0
13571,510000,35,-2,-1,0,0,-2,-1,0,2754,3700,0,0,102097,2754,1000,0,0,102097,3509,0,1,0,0,0,0,0,1,0,0
27923,200000,26,0,0,0,0,-2,-2,196168,201190,200662,-1528,-1528,-1504,8800,10183,1504,0,24,204395,1,1,0,0,0,0,0,0,1,0
24140,50000,29,0,0,2,0,0,0,13778,15837,16285,17009,18223,18778,2600,1000,1300,1500,1000,1000,0,0,1,0,0,0,0,0,1,0
22012,50000,27,0,0,0,2,0,0,42391,44689,48172,46937,48570,50144,3000,4200,0,3000,3800,0,1,0,1,0,0,0,0,0,1,0
25172,80000,22,1,-1,-1,-1,-1,-1,0,2388,164,1369,830,132,2388,164,1369,830,132,428,1,0,1,0,0,0,0,0,1,0
26406,280000,30,1,2,0,-1,-1,-1,25903,19262,10660,4191,1671,105726,50,2053,4211,2001,105747,100055,1,1,0,0,0,0,0,0,1,0
24337,310000,33,1,2,0,0,0,0,232244,157098,84865,70995,45838,36252,40,3959,2807,2000,3000,2000,0,1,0,0,0,0,0,1,0,0
13619,80000,25,0,0,2,2,0,0,48470,52374,52889,51520,50741,50322,4700,2000,0,1800,1850,1800,0,1,0,0,0,0,0,1,0,0
5456,200000,29,0,0,0,0,0,0,187889,190967,195622,126281,128702,131001,8000,8000,5000,5000,5000,5000,0,1,0,0,0,0,0,0,1,0
28680,180000,30,0,0,0,0,0,-2,7808,4511,3435,5345,2018,164,1198,1099,2009,2024,164,2159,1,1,0,0,0,0,0,0,1,0
29873,100000,35,0,0,0,0,0,0,61378,62756,64147,65910,61018,62878,3000,3000,3500,3000,3000,3000,0,0,1,0,0,0,0,0,1,0
15843,70000,27,2,2,2,0,0,0,34263,37375,36498,37516,38587,43924,4000,0,1929,2000,6000,3700,1,0,1,0,0,0,0,0,1,0
29478,50000,42,0,0,2,2,0,0,18838,22834,23553,22876,23328,24955,4650,1380,0,832,2000,0,0,0,0,1,0,0,0,1,0,0
21567,30000,25,0,0,0,0,0,0,26376,27483,28242,16498,16923,17649,1550,1308,1300,700,1000,2000,1,1,0,0,0,0,0,0,1,0
6328,500000,43,0,0,0,0,0,0,141323,143548,146487,139155,142337,145411,5000,5015,5000,5000,5000,5000,0,1,0,0,0,0,0,0,1,0
1487,60000,41,0,0,0,0,0,-1,48979,41597,29347,19544,11989,9079,5070,1219,1007,8,9381,1156,0,0,1,0,0,0,0,1,0,0
