,rid,vid,owner,address,zip
2115,T4828,4828,BOKE TRANS INC,2601 W. PETERSON AVE.,60659
2116,T457,457,NABIL EXPRESS INC.,9696 W. FOSTER AVE.,60656
2117,T3043,3043,"WADOOD, INC",9696 W. FOSTER AVE.,60656
2118,T991,991,CHICAGO MEDALLION SEVEN LLC.,9696 W. FOSTER AVE.,60656
2119,T289,289,JOHNS CABS CORP.,4536 N. ELSTON AVE.,60630
2120,T2369,2369,WHITE ROSE CHICAGO CORP,4626 W. CORNELIA AVE.,60641
2121,T1684,1684,WNH TAXI CORP,3351 W. ADDISON ST.,60618
2122,T532,532,NECT 25 LLC,6500 N. WESTERN AVE.,60618
2123,T1751,1751,ZARA EXPRESS INC,3351 W. ADDISON ST.,60618
2124,T4000,4000,SHAWN CAB CO,4750 N. ELSTON AVE.,60630
2125,T4051,4051,MYRTOS CAB CORP,2945 W. PETERSON AVE.,60659
2126,T4057,4057,BLUE STAR TAXICAB INC,5416 N. BROADWAY,60640
2127,T282,282,GUINEA CHICAGO INC,2601 W. PETERSON AVE.,60659
2128,T1721,1721,BAMYAN INC.,6431 N. SEELEY AVE.,60645
2129,T5296,5296,CHICAGO SHUTTLE CORP.,3351 W. ADDISON ST.,60618
2130,T3606,3606,"ADELA, INC.",6500 N. WESTERN AVE.,60645
2131,T4107,4107,LEAK & N ENTERPRISES INC.,4118 W. LAWRENCE AVE.,60630
2132,T6159,6159,ROHAIL CAB CO II,3351 W. ADDISON ST.,60618
2133,T4092,4092,OKIES CAB CORP.,6550 N. CLARK ST.,60626
2134,T790,790,FRAPPE TAXI LLC,4536 N. ELSTON AVE.,60630
2135,T3068,3068,MUSSIE AND SIRAK CORP.,2601 W. PETERSON AVE.,60659
2136,T1953,1953,TAXALE TAXI INC,2617 S. WABASH AVE.,60616
2137,T2944,2944,ENO MARY TRANS INC,2601 W. PETERSON AVE.,60659
2138,T6131,6131,HEYAB CORP,6550 N. CLARK ST.,60626
2139,T1778,1778,A RATTANI INC,9696 W. FOSTER AVE.,60656
2140,T1194,1194,MAX ROLLING CORP.,4118 W. LAWRENCE AVE.,60630
2141,T2310,2310,GEE GEE INC,4118 W. LAWRENCE AVE.,60630
2142,T6015,6015,ZYLON EXPRESS INC,1834 N. DAMEN AVE.,60647
2143,T2161,2161,LALITA TAXI INC,2601 W. PETERSON AVE.,60659
2144,T1344,1344,BARBIE IN CHICAGO CAB CORP,2617 S. WABASH AVE.,60616
2145,T2016,2016,KAMM TRAVEL INC,9696 W. FOSTER AVE.,60656
2146,T5145,5145,HHH & I COMPANY,3351 W. ADDISON ST.,60618
2147,T4887,4887,ZAKS TRANS INC,3351 W. ADDISON ST.,60618
2148,T4425,4425,CHICAGO MEDALLION THREE LLC.,9696 W. FOSTER AVE.,60656
2149,T4250,4250,IVONNE CAB CO INC,3924 W. 66TH ST.,60629
2150,T496,496,FLORINA INC.,6500 N. WESTERN AVE.,60645
2151,T6693,6693,SST CAB CO,4020 W. GLENLAKE AVE.,60646
2152,T3424,3424,FURTUNA CAB CO,4839 N. SAYRE AVE.,60656
2153,T5710,5710,SLSJETS V CAB CORP.,2617 S. WABASH AVE.,60616
2154,T2545,2545,LULYA TRANS INC,2601 W. PETERSON AVE.,60659
2155,T2996,2996,"AIR RIDE TAXICAB, INC.",4020 W. GLENLAKE AVE.,60646
2156,T5369,5369,EXCEL CAB SERVICES INC,7409 N. WESTERN AVE.,60645
2157,T4859,4859,HAMIT ZANI CORP,2601 W. PETERSON AVE.,60659
2158,T4802,4802,CHRIST WAY INC.,3351 W. ADDISON ST.,60618
2159,T1462,1462,EMMA TAXI INC.,2601 W. PETERSON AVE.,60659
2160,T6453,6453,6453 INC.,4536 N. ELSTON AVE.,60630
2161,T3191,3191,UZAIR & TALAH INC,3351 W. ADDISON ST.,60618
2162,T3230,3230,FULL MOON CAB COMPANY,9696 W. FOSTER AVE.,60656
2163,T6024,6024,POSEIDON CAB CORP,2945 W. PETERSON AVE.,60659
2164,T2283,2283,EMIKISSA'S INC,6550 N. CLARK ST.,60626
2165,T3197,3197,JUJU TAXI INC,4118 W. LAWRENCE AVE.,60630
2166,T4891,4891,E & E TAXI COMPANY,9696 W. FOSTER AVE.,60656
2167,T2639,2639,CRYSTAL EXPRESS INC.,4626 W. CORNELIA AVE.,60641
2168,T940,940,SAFI TRANSPORTATION INC,3351 W. ADDISON ST.,60618
2169,T1426,1426,SNOWSTORM II HACKING CORP.,2617 S. WABASH AVE.,60616
2170,T3333,3333,KNOWTICA CAB CO,4020 W. GLENLAKE AVE.,60646
2171,T1669,1669,SLSJETS IV CAB CORP.,2617 S. WABASH AVE.,60616
2172,T5639,5639,ANK CAB INC,3351 W. ADDISON ST.,60618
2173,T608,608,OM CAB CORP.,2601 W. PETERSON AVE.,60659
2174,T3419,3419,EBELLE ONE INC,3351 W. ADDISON ST.,60618
2175,T5348,5348,SAHAR INC,3351 W. ADDISON ST.,60618
2176,T5713,5713,BMC CAB CORP.,3351 W. ADDISON ST.,60618
2177,T3639,3639,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,60656
2178,T3312,3312,RANI TAXI CORP,4020 W. GLENLAKE AVE.,60646
2179,T5456,5456,A A CAB CO II,4118 W. LAWRENCE AVE.,60630
2180,T3899,3899,GREAT WAYS TAXI INC,3351 W. ADDISON ST.,60618
2181,T4482,4482,"ALDIN 2, CORP",2601 W. PETERSON AVE.,60659
2182,T3983,3983,SHAMKEREN INC,4118 W. LAWRENCE AVE.,60630
2183,T6,6,YC1 LLC,3351 W. ADDISON ST.,60618
2184,T2921,2921,TASNIM INC,4626 W. CORNELIA AVE.,60641
2185,T881,881,TEGORBA CAB CORP,6550 N. CLARK ST.,60626
2186,T5539,5539,"TAXI MEDALLION GROUP, LLC SERIES 30",4175 N. ELSTON AVE.,60618
2187,T3071,3071,KARIM ALLAM CAB CO,3351 W. ADDISON ST.,60618
2188,T146,146,SABINA CAB INC.,6550 N. CLARK ST.,60626
2189,T1874,1874,CHANDNI CAB COMPANY,3351 W. ADDISON ST.,60618
2190,T6406,6406,"BOLAKO, INC",2601 W. PETERSON AVE.,60659
2191,T2835,2835,FULL MOON CAB COMPANY,9696 W. FOSTER AVE.,60656
2192,T5344,5344,"MODUPEOLA, CORP.",3351 W. ADDISON ST.,60618
2193,T6942,6942,SKI CORP,9696 W. FOSTER AVE.,60656
2194,T4105,4105,NOBLE TAXICAB INC.,3351 W. ADDISON ST.,60618
2195,T5224,5224,CHICAGO TREASURERY INC,2445 W. BALMORAL AVE.,60625
2196,T6093,6093,"BOLBLIK, INC.",2601 W. PETERSON AVE.,60659
2197,T4076,4076,RED SEA EXPRESS INC,4626 W. CORNELIA AVE.,60641
2198,T5855,5855,ZARA NOOR INC,9696 W. FOSTER AVE.,60656
2199,T6151,6151,FLAG CAB CORP.,3351 W. ADDISON ST.,60618
2200,T2077,2077,"BOLBLIK, INC.",2601 W. PETERSON AVE.,60659
2201,T4124,4124,"LUCKY SEVEN CHICAGO ONE, INC.",2617 S. WABASH AVE.,60616
2202,T923,923,TIMBI CAB CO,9696 W. FOSTER AVE.,60656
2203,T1884,1884,FOLARIN GBOYEGA,4827 N. SHERIDAN RD.,60640
2204,T4349,4349,BIRA GILL INC.,4118 W. LAWRENCE AVE.,60630
2205,T4110,4110,SHOTOR CAB CO,9696 W. FOSTER AVE.,60656
2206,T2236,2236,"WADOOD, INC",9696 W. FOSTER AVE.,60656
2207,T4827,4827,BARROW TAXI LLC,4536 N. ELSTON AVE.,60630
2208,T2363,2363,SHANTI CORPORATION,3351 W. ADDISON ST.,60618
2209,T1699,1699,SATTI INC,3351 W. ADDISON ST.,60618
2210,T2943,2943,2943 TX CORPORATION,9696 W. FOSTER AVE.,60656
2211,T6597,6597,FAKHAR-CORPORATION,4020 W. GLENLAKE AVE.,60646
2212,T6210,6210,MEGABIT 15 INC,4626 W. CORNELIA AVE.,60641
2213,T2777,2777,CATHY CAB CO,9696 W. FOSTER AVE.,60656
2214,T6737,6737,TAXI MEDALLION GROUP LLC - SERIES 36,4175 N. ELSTON AVE.,60618
2215,T1815,1815,KOSCIUSKO CAB CO,4847 W. CONGRESS PKWY.,60644
2216,T1244,1244,YC21 LLC,3351 W. ADDISON ST.,60618
2217,T4550,4550,SANTORINI CAB CORP.,4536 N. ELSTON AVE.,60630
2218,T2939,2939,MAYFAIR CAB LLC,4536 N. ELSTON AVE.,60630
2219,T3309,3309,KYEREMAACHAKUS INC,3351 W. ADDISON ST.,60618
2220,T588,588,"CHICAGO POLO XIII, INC.",2617 S. WABASH AVE.,60616
2221,T3506,3506,"ALL AMERICAN CAB CO., INC.",9696 W. FOSTER AVE.,60656
2222,T4765,4765,ASLI TAXI INC,4626 W. CORNELIA AVE.,60641
2223,T2601,2601,"LUBNA, INC.",2601 W. PETERSON AVE.,60659
2224,T2882,2882,S O S CAB COMPANY,6550 N. CLARK ST.,60626
2225,T6765,6765,CHICAGO CITY TAXICAB SERVICE INC,6217 N. WINTHROP AVE.,60660
2226,T4289,4289,MEASHO CAB CORP,6550 N. CLARK ST.,60626
2227,T6325,6325,BLISS TAXI INC.,9696 W. FOSTER AVE.,60656
2228,T1767,1767,"MARGA ZORA, CORP.",9696 W. FOSTER AVE.,60656
2229,T2915,2915,GULAB TRANSPORTATION INC,3351 W. ADDISON ST.,60618
2230,T1072,1072,ZAINA CAB CORPORATION,4626 W. CORNELIA AVE.,60641
2231,T3720,3720,"ADELA, INC.",6500 N. WESTERN AVE.,60645
2232,T6256,6256,ABU-ASSAF CORP,3351 W. ADDISON ST.,60618
2233,T3380,3380,HASAN & HOSAIN INC,2800 W. PETERSON AVE.,60659
2234,T307,307,GYPSY CAB CORP.,2617 S. WABASH AVE.,60616
2235,T512,512,RITE TIME CAB CO,3351 W. ADDISON ST.,60618
2236,T5421,5421,TAXI MEDALLIONGROUP LLCSERIESXXIX,3351 W. ADDISON ST.,60618
2237,T5777,5777,CRYSTAL EXPRESS INC.,4626 W. CORNELIA AVE.,60641
2238,T5295,5295,"LUCKY SEVEN CHICAGO ONE, INC.",2617 S. WABASH AVE.,60616
2239,T6823,6823,FILE ZANI CORP.,2601 W. PETERSON AVE.,60659
2240,T1985,1985,MEREB CAB CORP,6550 N. CLARK ST.,60626
2241,T6332,6332,"CHICAGO CAB, INC. #1",6550 N. CLARK ST.,60626
2242,T2735,2735,MESSE & YAT INC,2532 W. WARREN BLVD.,60612
2243,T3245,3245,BIG CITY TAXI CORP.,4536 N. ELSTON AVE.,60630
2244,T5690,5690,TABITI EXPRESS INC,3351 W. ADDISON ST.,60618
2245,T6165,6165,PEACE INC.,6550 N. CLARK ST.,60626
2246,T6763,6763,TAXI MEDALLION GROUP LLC-SERIES 38,4175 N. ELSTON AVE.,60618
2247,T2221,2221,REX 2 INC.,6500 W. WESTERN AVE.,60645
2248,T1402,1402,MASOODY INC,4118 W. LAWRENCE AVE.,60630
2249,T657,657,NECT 45 LLC,6500 N. WESTERN AVE.,60645
2250,T5346,5346,FLYING CAB CO,2601 W. PETERSON AVE.,60659
2251,T2193,2193,MAYFAIR CAB LLC,4536 N. ELSTON AVE.,60630
2252,T5165,5165,PORTO CAB INC.,3351 W. ADDISON ST.,60618
2253,T2427,2427,NECT 14 LLC,6500 N. WESTERN AVE.,60645
2254,T6945,6945,TANAKA TRANS CORP.,4626 W. CORNELIA AVE.,60641
2255,T2766,2766,SOLIANA CORP,6550 N. CLARK ST.,60626
2256,T5725,5725,CHICAGO METRO EXPRESS INC,4626 W. CORNELIA AVE.,60641
2257,T6497,6497,FARHAN TRANSPORTATION INC.,9696 W. FOSTER AVE.,60656
2258,T5750,5750,HYDRA CAB CORP,2945 W. PETERSON AVE.,60659
2259,T2694,2694,ANAS CAB CO,4626 W. CORNELIA AVE.,60641
2260,T6882,6882,MOMO LLC,4536 N. ELSTON AVE.,60630
2261,T4143,4143,KALAVRITA CAB CORP,2945 W. PETERSON AVE.,60659
2262,T2167,2167,TRIBECA TWO CAB CORP.,4536 N. ELSTON AVE.,60630
2263,T5804,5804,TEEMU CORPORATION,4626 W. CORNELIA AVE.,60641
2264,T1761,1761,S. BAIG CORP.,4118 W. LAWRENCE AVE.,60630
2265,T6169,6169,MIGHTY CONCEPTS INC,2532 W. WARREN BLVD.,60612
2266,T3316,3316,ADEBIDAYEKUN INC,3351 W. ADDISON ST.,60618
2267,T1506,1506,GSJ TAXI CO.,4020 W. GLENLAKE ST.,60646
2268,T2013,2013,D. K. ENTERPRISES INC,4626 W. CORNELIA AVE.,60641
2269,T5078,5078,OKABS INC,3351 W. ADDISON ST.,60618
2270,T3414,3414,SCAMPER CAB CO.,3351 W. ADDISON ST.,60618
2271,T4895,4895,SHAMPA TRANS INC,2601 W. PETERSON AVE.,60659
2272,T431,431,MCCAB VII CORP.,4626 W. CORNELIA AVE.,60641
2273,T4401,4401,FEMDOT INC,3351 W. ADDISON ST.,60618
2274,T3750,3750,DOUBLE STAR TAXICAB INC.,2601 W. PETERSON AVE.,60659
2275,T1376,1376,ZEE SULTAN CORP,5200 N. OTTO AVE.,60656
2276,T1147,1147,CRAZY JEFFREY CAB CORP,2617 S. WABASH AVE.,60616
2277,T4666,4666,MCCAB XVI CORP.,3351 W. ADDISON ST.,60618
2278,T3248,3248,SAFE-WAY CAB CO.,3351 W. ADDISON ST.,60618
2279,T5790,5790,L C CAB CO,3351 W. ADDISON ST.,60618
2280,T4870,4870,HASAN ZANI CORP.,2601 W. PETERSON AVE.,60659
2281,T916,916,NECT 36 LLC,6500 N. WESTERN AVE.,60645
2282,T3440,3440,FELLYTONE INC,4118 W. LAWRENCE AVE.,60630
2283,T6355,6355,TOMMY & JERRY TAXI INC,4626 W. CORNELIA AVE.,60641
2284,T721,721,SAGGITARIUS 1 INC.,6500 N. WESTERN AVE.,60645
2285,T4161,4161,ERMAKA INC,3351 W. ADDISON ST.,60618
2286,T3724,3724,ADRIAN INC.,6500 N. WESTERN AVE.,60645
2287,T1122,1122,NS TRANSPORTATION INC,9696 W. FOSTER AVE.,60656
2288,T3647,3647,J J CHICAGO INC,4626 W. CORNELIA AVE.,60641
2289,T1188,1188,EISA TRANSPORT INC,2079 W. ESTES AVE.,60645
2290,T5883,5883,ARBERIA CAB CO,5851 N. ELSTON AVE.,60646
2291,T2480,2480,"ABRON CAB COMPANY, INC.",9696 W. FOSTER AVE.,60656
2292,T2294,2294,RONALDO F. CIFUENTES,5616 N. JERSEY AVE.,60659
2293,T4700,4700,BAROMETER II HACKING CORP.,2617 S. WABASH AVE.,60616
2294,T2320,2320,SIRI-LAK INC.,4626 W. CORNELIA ST.,60641
2295,T5303,5303,TAXI MEDALLION GROUP LLC-SERIES XVI,4175 N. ELSTON AVE.,60618
2296,T4645,4645,"HODO TRANS, INC",2601 W. PETERSON AVE.,60659
2297,T3992,3992,RIDGEVIEW CAB CORP.,9696 W. FOSTER AVE.,60656
2298,T3900,3900,IMAGE TAXICAB INC,3351 W. ADDISON ST.,60618
2299,T1143,1143,GRAPEVINE TAXI LLC,4536 N. ELSTON AVE.,60630
2300,T6223,6223,ARMITAGE TAXI LLC,4536 N. ELSTON AVE.,60630
2301,T5576,5576,TRAVEL SOURCE  INC,3351 W. ADDISON ST.,60618
2302,T6738,6738,TAXI MEDALLION GROUP LLC - SERIES 36,4175 N. ELSTON AVE.,60618
2303,T5721,5721,LOMBARD CAB CO INC,2601 W. PETERSON AVE.,60659
2304,T129,129,MR TAXI 2 INC,3351 W. ADDISON ST.,60618
2305,T5029,5029,OKUNDAYE & SONS CO,4118 W. LAWRENCE AVE.,60630
2306,T4458,4458,ROBLES CORP,3351 W. ADDISON ST.,60618
2307,T3845,3845,SUKHI ENTERPRISES INC.,3351 W. ADDISON ST.,60618
2308,T3713,3713,FREDERICK COBBOLD,1652 N. VINE ST.,60614
2309,T6619,6619,DEKA TWO CAB CORP.,4536 N. ELSTON AVE.,60630
2310,T689,689,NECT 32 LLC,6500 N. WESTERN AVE.,60645
2311,T2585,2585,CHICAGO EXPRESS INC.,4626 W. CORNELIA AVE.,60641
2312,T5763,5763,AASHI CAB CORP.,2601 W. PETERSON AVE.,60659
2313,T5274,5274,SAAB TRANS INC,4118 W. LAWRENCE AVE.,60630
2314,T1607,1607,LILLY CAB CORP,2617 S. WABASH AVE.,60616
2315,T144,144,ADE'S ENTERPRISES INC,3351 W. ADDISON ST.,60618
2316,T6270,6270,KE ASSOCIATES INC,4626 W. CORNELIA AVE.,60641
2317,T5043,5043,SUNG HEE CAB CO.,4118 W. LAWRENCE AVE.,60630
2318,T610,610,JUSTIN LEVY CAB CORP.,2738 W. FULTON ST.,60612
2319,T6574,6574,BABYLON EXPRESS INC,6247 N. HARLEM AVE.,60631
2320,T1270,1270,HALABJAH INC.,3351 W. ADDISON ST.,60618
2321,T677,677,SANTORINI CAB CORP.,4536 N. ELSTON AVE.,60630
2322,T656,656,MINHANA INC.,4626 W. CORNELIA AVE.,60641
2323,T5906,5906,AAA TRANS INC.,9696 W. FOSTER AVE.,60656
2324,T1171,1171,PAK AMERICAN TRANSPORATION INC,2601 W. PETERSON AVE.,60659
2325,T3497,3497,EDWARD Y MOHN,9838 S. DOBSON AVE.,60628
2326,T6859,6859,U NEED A CAB INC,2601 W. PETERSON AVE.,60659
2327,T5577,5577,"TAXI MEDALLION GROUP, LLC SERIES 30",4175 N. ELSTON AVE.,60618
2328,T1881,1881,CHITOWN CAB INC. # III,4020 W. GLENLAKE AVE.,60646
2329,T1514,1514,REX 2 INC.,6500 W. WESTERN AVE.,60645
2330,T3632,3632,SETARE INC.,2945 W. PETERSON AVE.,60659
2331,T2197,2197,BERHANE HABTEMARIAM TAXI CO.,4554 N. BROADWAY AVE.,60640
2332,T2217,2217,LEE G INC,4118 W. LAWRENCE AVE.,60630
2333,T5347,5347,"CHICAGO POLO VIII, INC.",2617 S. WABASH AVE.,60616
2334,T6751,6751,TAXI MEDALLION GROUP LLC-SERIES 37,4175 N. ELSTON AVE.,60618
2335,T4169,4169,DENBENA INC,6550 N. CLARK ST.,60626
2336,T1584,1584,SLSJETS I CAB CORP.,2617 S. WABASH AVE.,60616
2337,T268,268,HASSAM INC,4820 N. KEDZIE AVE.,60625
2338,T6394,6394,BIG APPLE CAB ONE CO.,3351 W. ADDISON ST.,60618
2339,T1965,1965,1965 TAXI LLC,4118 W. LAWRENCE AVE.,60630
2340,T1054,1054,GRAND CAB COMPANY,4020 W. GLENLAKE AVE.,60646
2341,T2356,2356,SHEZAN INC,9696 W. FOSTER AVE.,60656
2342,T5719,5719,PADI INC,3351 W. ADDISON ST.,60618
2343,T5387,5387,SETARE 2 INC,2945 W. PETERSON AVE.,60659
2344,T4703,4703,"CHICAGO POLO IX, INC.",2617 S. WABASH AVE.,60616
2345,T2135,2135,SAIL TAXI INC,4536 N. ELSTON AVE.,60630
2346,T4745,4745,FRONT LINE TAXI INCORPORATED,6550 N. CLARK ST.,60626
2347,T2381,2381,THUKKA PADAN DAWA INC,4020 W. GLENLAKE AVE.,60646
2348,T3789,3789,CHICAGO MEDALLION ONE LLC.,9696 W. FOSTER AVE.,60656
2349,T4213,4213,TOLIMA TAXI SERVICE INC,2601 W. PETERSON AVE.,60659
2350,T3,3,YC1 LLC,3351 W. ADDISON ST.,60618
2351,T3361,3361,MAYFAIR CAB LLC,4536 N. ELSTON AVE.,60630
2352,T2594,2594,ABAZA TRANS INC,2154 W. CERMAK RD.,60608
2353,T5324,5324,HAMADOU INC,4118 W. LAWRENCE AVE.,60630
2354,T1364,1364,"REX 6, INC.",6500 N. WESTERN AVE.,60645
2355,T990,990,ELSTON FIVE LLC,2738 W. FULTON ST.,60612
2356,T3634,3634,BIG APPLE CAB TWO CO,3351 W. ADDISON ST.,60618
2357,T1305,1305,CHITOWN CAB INC. #V,4020 W. GLENLAKE AVE.,60646
2358,T4657,4657,URBAN RITE INC.,3351 W. ADDISON ST.,60618
2359,T6396,6396,EZJZ 1 TRANS INC,2601 W. PETERSON AVE.,60659
2360,T1831,1831,ERITREA CAB CORP,2800 W. PETERSON AVE.,60659
2361,T1109,1109,ABADANI INC,9696 W. FOSTER AVE.,60656
2362,T1544,1544,"FLAZ LIMO AND TAXI, INC",9696 W. FOSTER AVE.,60656
2363,T3577,3577,N I CAB CO,9696 W. FOSTER AVE.,60656
2364,T2559,2559,"DESIDERATO CAB COMPANY, INC.",9696 W. FOSTER AVE.,60656
2365,T5925,5925,SEGEN TAXI CORP,6550 N. CLARK ST.,60626
2366,T3415,3415,"FAMAGUSTA TRANS, INC",2601 W. PETERSON AVE.,60659
2367,T4849,4849,ACROSS THE TOWN CAB CORP,4536 N. ELSTON AVE.,60630
2368,T428,428,MCCAB VII CORP.,4626 W. CORNELIA AVE.,60641
2369,T3064,3064,RADIANT CAB CO INC,4237 W. DEVON AVE.,60646
2370,T2582,2582,HASEEB INC,4118 W. LAWRENCE ST.,60630
2371,T3405,3405,NOBLE CAB CO,9696 W. FOSTER AVE.,60656
2372,T3008,3008,MIKA CAB CO INC,4626 W. CORNELIA AVE.,60641
2373,T2454,2454,CHICAGO CAB 2 CORP.,2945 W. PETERSON AVE.,60659
2374,T5195,5195,OSPON CORPORATION,6550 N. CLARK ST.,60626
2375,T6626,6626,VISTA CAB CO,2601 W. PETERSON AVE.,60659
2376,T6534,6534,SWEET JESUS TAXI CO.,8059 S. ARTESIAN AVE.,60652
2377,T4067,4067,LAIGHT TAXI CORP.,4536 N. ELSTON AVE.,60630
2378,T1528,1528,CH. TAXI I CORP.,3351 W. ADDISON ST.,60618
2379,T2596,2596,MARCO CAB CO,2028 W. CONCORD PL.,60647
2380,T1290,1290,DANIEL T. EGUALE,5416 N. BROADWAY ST.,60640
2381,T2608,2608,"TAXI MEDALLION GROUP,LLC-SERIES V",4175 N. ELSTON AVE.,60618
2382,T6101,6101,REX 10 INC,6500 N. WESTERN AVE.,60645
2383,T2247,2247,MATTHEW'S TAXI CORP.,5765 N. LINCOLN AVE.,60659
2384,T1422,1422,FLAMINGO CAB CO.,2601 W. PETERSON AVE.,60659
2385,T2631,2631,RAMIZ INC,3351 W. ADDISON ST.,60618
2386,T1750,1750,BMF INC,9696 W. FOSTER AVE.,60656
2387,T5434,5434,MONTY CAB CO,1700 N. LOCKWOOD AVE.,60639
2388,T5020,5020,TAXI MEDALLION GROUP LLC SERIES 28,3351 W. ADDISON ST.,60618
2389,T2275,2275,KARR CAB COMPANY,9696 W. FOSTER AVE.,60656
2390,T4247,4247,MADITTO INC.,2601 W. PETERSON AVE.,60659
2391,T4793,4793,BLUE EYES CAB CORP.,2617 S. WABASH AVE.,60616
2392,T2481,2481,"ABRON CAB COMPANY, INC.",9696 W. FOSTER AVE.,60656
2393,T4529,4529,SIENNA ZONE CAB CO.,2617 S. WABASH AVE.,60616
2394,T866,866,MEDALLION FUNDING CHICAGO CORP II,4626 W. CORNELIA AVE.,60641
2395,T757,757,R. HAROON INC,3351 W. ADDISON ST.,60618
2396,T140,140,MR TAXI 1 INC,3351 W. ADDISON ST.,60618
2397,T2511,2511,ALTHERAS CAB CORP,2945 W. PETERSON AVE.,60659
2398,T4294,4294,MODENA TAXI LLC,4536 N. ELSTON AVE.,60630
2399,T5816,5816,"CHICAGO CAB, INC. #1",6550 N. CLARK ST.,60626
2400,T2342,2342,OAM INC,4626 W. CORNELIA AVE.,60641
2401,T5520,5520,SHAFI CHICAGO CORP.,3351 W. ADDISON ST.,60618
2402,T5484,5484,SEMBEL CAB CORPORATION,4626 W. CORNELIA AVE.,60641
2403,T2833,2833,CHIEFY CAB CO,2202 N. ROCKWELL ST.,60647
2404,T3664,3664,LUXURY LINE TAXI CAB INC,5854 N. JERSEY AVE.,60659
2405,T2291,2291,AMADOR CAB CO,2800 W. PETERSON AVE.,60659
2406,T1343,1343,AQUARIUS CAB INC.,6500 N. WESTERN AVE.,60645
2407,T1663,1663,STEFANIE AND ANDREW CAB CORP.,3351 W. ADDISON ST.,60618
2408,T1524,1524,ACROSS THE TOWN CAB CORP,4536 N. ELSTON AVE.,60630
2409,T3908,3908,SLSJETS I CAB CORP.,2617 S. WABASH AVE.,60616
2410,T5100,5100,KHAN CAB CO,4118 W. LAWRENCE AVE.,60630
2411,T1280,1280,YC22 LLC,3351 W. ADDISON ST.,60618
2412,T5823,5823,KNIGHT RIDER INC,4626 W. CORNELIA AVE.,60647
2413,T4451,4451,NEW AMSTERDAM LEASING CORP.,3351 W. ADDISON ST.,60618
2414,T5570,5570,MECHID INC,9696 W. FOSTER AVE.,60656
2415,T1982,1982,CHICAGO CAB CORP.,2945 W. PETERSON AVE.,60659
2416,T1667,1667,CCC CAB CORP,3351 W. ADDISON ST.,60618
2417,T1733,1733,ROHEE CAB INC,3351 W. ADDISON ST.,60618
2418,T607,607,REGIS CAB COMPANY,4118 W. LAWRENCE AVE.,60630
2419,T4840,4840,ALL FOUR SEASONS INC,9696 W. FOSTER AVE.,60656
2420,T4052,4052,MASKAB INC,2028 W. CONCORD PL.,60647
2421,T5010,5010,BOK CAB CO,4626 W. CORNELIA AVE.,60641
2422,T4749,4749,SOS TWO INC.,4626 W. CORNELIA AVE.,60641
2423,T6519,6519,GEELMAN CORP.,2800 W. PETERSON AVE.,60659
2424,T896,896,NECT 16 LLC,6500 N. WESTERN AVE.,60645
2425,T2960,2960,OUR JOY CORP,3351 W. ADDISON ST.,60618
2426,T5049,5049,KR & AZ ENTERPRISE INC,2532 W. WARREN BLVD.,60612
2427,T127,127,NOOR & NADA INC,3351 W. ADDISON ST.,60618
2428,T4102,4102,ADAMS TAXI LLC,4536 N. ELSTON AVE.,60630
2429,T35,35,AMUN TRANS INC.,4118 W. LAWRENCE AVE.,60630
2430,T5722,5722,SHYLOH INC,9696 W. FOSTER AVE.,60656
2431,T6648,6648,R & J CAB CO,9696 W. FOSTER AVE.,60656
2432,T3301,3301,"TANAKA TRANS CORP., II",4626 W. CORNELIA AVE.,60641
2433,T4531,4531,BANO TRANS INC,3351 W. ADDISON ST.,60618
2434,T4746,4746,M & W TAXI INC.,4020 W. GLENLAKE AVE.,60646
2435,T1042,1042,PLAYING POLO IN CHICAGO INC,2617 S. WABASH AVE.,60616
2436,T934,934,TAXI ME INC,3351 W. ADDISON ST.,60618
2437,T6968,6968,B & B TAXI CAB INC,3351 W. ADDISON ST.,60618
2438,T4384,4384,"NECT 3, INC",6500 N. WESTERN AVE.,60645
2439,T4992,4992,J Y & S H INC,4626 W. CORNELIA AVE.,60641
2440,T1562,1562,CASTAWAYS CAB LTD,2532 W. WARREN BLVD.,60612
2441,T1654,1654,PRESTIGE TAXI CORP,2601 W. PETERSON AVE.,60659
2442,T6170,6170,POSEIDON CAB CORP,2945 W. PETERSON AVE.,60659
2443,T3848,3848,CHICAGO MEDALLION ONE LLC.,9696 W. FOSTER AVE.,60656
2444,T5021,5021,GOLEMI TRANS INC,2601 W. PETERSON AVE.,60659
2445,T6913,6913,BADIA INC,2601 W. PETERSON AVE.,60659
2446,T4369,4369,BOULEVARD 1 CORP,3801 N. ELSTON AVE.,60618
2447,T5978,5978,"KHADER TAXI CAB, INC.",5978 N. LINCOLN AVE.,60659
2448,T5573,5573,SWEETGRASS CAPITAL CORP.,3351 W. ADDISON ST.,60618
2449,T1296,1296,CHARLES TAXI LLC,4536 N. ELSTON AVE.,60630
2450,T379,379,NECT 27 LLC,6500 N. WESTERN AVE.,60645
2451,T5895,5895,AIM TRANSPORTATION INC,2601 W. PETERSON AVE.,60659
2452,T6274,6274,A K O S INC,4020 W. GLENLAKE AVE.,60646
2453,T2293,2293,"U-KEY, INC.",9696 W. FOSTER AVE.,60656
2454,T3040,3040,SAMRAZA INC,3351 W. ADDISON ST.,60618
