,account,ward,aid,business,address,zip
4373,301612,27,763,MR. SHOES,3235 W CHICAGO AVE,60651
4374,301660,45,775,PLAZA MIMI MART,5022 W LAWRENCE AVE 1,60630
4375,301702,48,,GIFT BOX,1129 W BRYN MAWR AVE,60660
4376,301708,42,,"PROGRESS CONSTRUCTION, INC.",11 S LA SALLE ST  2130,60603
4377,301773,1,,"AMERICAN EQUITY FINANCIAL GROUP, INC.",1500 W CHICAGO AVE,60642
4378,301812,42,,LEVY FAMILY PARTNERS LLC,444 N MICHIGAN AVE 35TH 3500,60611
4379,301830,30,,NANCY'S BEAUTY SALON,5645 W DIVERSEY AVE,60639
4380,30186,35,,COLONIAL FLORIST,3800 W MONTROSE AVE  1-B,60618
4381,301881,6,,VKB MUSIC & VARIETY SHOP,151 W 69TH ST,60621
4382,30191,24,775,GREEN TOMATO CAFE,3750 W OGDEN AVE 1ST,60623
4383,301962,42,,PERMASTEELISA-CS,300 W ADAMS ST 3 320,60606
4384,301968,30,,GIL SEWING CORP.,3500 N KOSTNER AVE,60641
4385,302,44,785,1000 LIQUORS / BIG CITY TAP,1000-1012 W BELMONT AVE 1ST,60657
4386,302003,10,767 | 631,CINDY'S,9023 S COMMERCIAL AVE,60617
4387,30201,17,829,6511 CLUB,6511 S KEDZIE AVE 1ST,60629
4388,302020,40,,GRACIE BARRA,4900 N LINCOLN AVE,60625
4389,302036,12,,BRIAN TOYS AND MORE,4100 S ASHLAND AVE  161,60609
4390,302066,50,,"SIGNCO PLUS, INC.",2723 W DEVON AVE,60659
4391,302124,18,,WIRELESS 4 U,7601 S CICERO AVE,60652
4392,302151,2,638,AFFINIA CHICAGO,166 E SUPERIOR ST,60611
4393,302165,42,775,SAXBYS COFFEE,605 W LAKE ST,60661
4394,302203,1,775,COALFIRE,1321 W GRAND AVE 1,60642
4395,302207,8,,LOREN CHILDREN LEARNING CENTER,2106-10 E 79TH ST,60649
4396,302217,12,,LINDA BRADLEY,4100 S ASHLAND AVE,60609
4397,302301,42,,RS HOMES II LLC,350 W HUBBARD ST  300,60610
4398,302308,28,,T-TOWN,4042 W MADISON ST,60624
4399,302309,18,,BOTELLO LIGHTING AND ACCESORIES,2938 W COLUMBUS AVE,60652
4400,30231,42,,FULL LINE PRINTING INC,361 W CHICAGO AVE 1ST,60610
4401,30235,42,,A & B PHOTOGRAPHY INC,650 W LAKE ST  2ND F,60661
4402,302350,19,,N NAILS,10937 S WESTERN AVE,60643
4403,302377,39,,HOME CARE MEDICAL SUPPLIES INC.,5605 N KIMBALL AVE,60659
4404,30238,43,697,VICTORY GARDENS THEATER,2433 N LINCOLN AVE,60614
4405,302383,25,197,AZTECATAX,2512 S BLUE ISLAND AVE 1ST,60608
4406,302402,15,775,GO LO,2340 W 52ND ST,60609
4407,302431,39,,BEK DISTRIBUTING CO.,5324 N KEDZIE AVE 1ST B,60625
4408,30246,29,864,A LA CARTE LINE,5610 W BLOOMINGDALE AVE,60639
4409,302464,25,,"GRUPO CENTRAL DE DISCOS DE CHICAGO, INC.",2490 S BLUE ISLAND AVE,60608
4410,302490,12,,JUANA PADILLA,4100 S ASHLAND AVE,60609
4411,302496,25,814,ZOCALO RESTAURANT,1818 S PAULINA ST,60608
4412,30251,42,,THE SAN JOSE GROUP CO.,233 N MICHIGAN AVE  2400,60601
4413,302555,34,,UNIQUE ELEGANCE BOUTIQUE,11440 S HALSTED ST,60628
4414,302579,45,763,LARAMIE SHELL,4001 N LARAMIE AVE 1,60641
4415,30259,47,784,TENCAT INC,3931 N ASHLAND AVE  1,60613
4416,302600,47,,CHICAGO HOME DEVELOPMENT LLC,2122 W AGATITE AVE,60625
4417,302650,32,,DEPAUL DEVELOPMENT,1206 W NELSON ST,60657
4418,302679,43,,KICKIN',2120 N HALSTED ST 1ST,60614
4419,30270,42,923,FESTOS JEWELERS,5 S WABASH AVE  1,60603
4420,302763,31,673,SANDOVAL ROOFING,5352 W DRUMMOND PL,60639
4421,302771,45,775,SMOQUE BBQ,3800 N PULASKI RD,60641
4422,30278,47,,SWARTZ & SONS CONSTRUCTION,2250 W LAWRENCE AVE  1ST,60625
4423,302831,10,,MG PRODUCTIONS,10425 S HOXIE AVE,60617
4424,302881,46,743,NICK'S ON WILSON,1140 W WILSON AVE,60640
4425,30291,22,,PALETERIA PONCHO,2513 S PULASKI RD,60623
4426,302939,42,,METRO PLACE LLC,455 E ILLINOIS ST  565,60611
4427,30305,34,,GILMORE & ASSOCIATES,10771 S PEORIA ST,60643
4428,303093,7,,CAROLYN MYERS,2951 E 81ST ST,60617
4429,303110,39,,"ALPHA HOME HEALTH, INC.",6225 N MILWAUKEE AVE 1ST,60646
4430,30315,43,,YOUNG' S CLEANERS,2230 N LINCOLN AVE,60614
4431,303193,25,,DOGGIE DO RIGHT-911 INC.,1041 W MADISON ST,60607
4432,303196,3,,DOWNTOWN PETS,1619 S MICHIGAN AVE,60616
4433,3032,9,775,OLD FASHIONED DONUTS INC,11248 S MICHIGAN AVE,60628
4434,303227,45,925,"GLOBAL NETWORK SECURITY, INC.",4720 W MONTROSE AVE,60641
4435,303229,49,,MARIO CORIA MORA,1739 W PRATT BLVD,60626
4436,303290,6,,"HEALTH, WELLNESS & RICH INC.",400 W 76TH ST  305,60620
4437,303300,11,,CHARLES F. POWERS,600 W 35TH ST,60616
4438,303315,17,712 | 793,SUPER AUTO SERVICE,2552 W 71ST ST 1ST,60629
4439,303318,25,,COSA'S INC.,2170 S CANALPORT AVE BSMT,60608
4440,303356,45,775,CHICAGO'S PIZZA,4520 W IRVING PARK RD 1,60641
4441,30336,27,864,IDEAL PROVISION CO INC.,1240 N SEDGWICK ST  1,60610
4442,303365,26,777,"PAGE TEL CELLULAR, INC.",3960 W GRAND AVE,60651
4443,303367,10,,BEST PLUS BEAUTY,9030 S COMMERCIAL AVE,60617
4444,303383,25,,PATRICK'S APPLIANCES,2135 W 21ST ST 1,60608
4445,303436,20,,JT CONSULTING,6432 S LANGLEY AVE  C,60637
4446,303439,16,,"DE LA TORRE MUFFLER AND BRAKE, INC.",2834 W 59TH ST,60629
4447,303443,10,775,DAVE'S DISCOUNT MERCHANDISE,3152 E 133RD ST,60633
4448,303471,9,728,WALMART #5965,10900 S DOTY AVE 1ST,60628
4449,303489,16,,"MARQUETTE AUTO GLASS, INC.",6715 S ASHLAND AVE,60636
4450,303498,2,704,MASSAGE BY ATON,54 W MAPLE ST,60610
4451,303589,33,820 | 823,HAPPY KIDS LEARNING CENTER INC.,4545 N KEDZIE AVE 1ST,60625
4452,3036,39,775,MONASTERO'S RISTORANTE,3939 W DEVON AVE 1ST,60659
4453,303610,45,197 | 679,AGENCIA HISPANOAMERICANA,4234 N CICERO AVE,60641
4454,303648,30,775,ADDISON & LARAMIE SHELL,5201 W ADDISON ST,60641
4455,303671,47,,120 DESIGN + BUILD LLC,2181 W WINDSOR AVE,60625
4456,30373,42,,MESIROW ADVANCED STRATEGIES,350 N CLARK ST  1,60610
4457,303772,31,,O'REILLY AUTO PARTS #3393,2801 N CICERO AVE,60641
4458,303781,50,775,JESSE'S MEXICAN GRLL,6950 N WESTERN AVE,60645
4459,303823,42,,COUNTRY CORN,600 E GRAND AVE,60611
4460,30383,45,,THE FENCE STORE,5927 N MILWAUKEE AVE,60646
4461,3039,50,,GLENCREST NURSING & REHAB CTR,2451 W TOUHY AVE 1ST,60645
4462,30394,3,,HILLIARD DAY CARE,2401 S WABASH AVE 1ST,60616
4463,303984,1,,FLIES COMMUNICATIONS II,2419 W NORTH AVE GROUND,60647
4464,303997,42,,"215 HOTEL DEVELOPER, LLC",180 N STETSON AVE  1300,60601
4465,304000,2,,"AVENUE N GUITARS, LLC",1823 W NORTH AVE 1ST,60622
4466,30401,45,929,"ORION INDUSTRIES, LTD.",5170 N NORTHWEST HWY  1ST,60630
4467,304028,36,,B FRESH,6451 W DIVERSEY AVE,60707
4468,304091,1,,FREEDOM TITLE CORPORATION,1604 W AUGUSTA BLVD,60622
4469,304118,42,,"MEDIAS & REGIES AMERICA, INC.",222 W MERCHANDISE MART PLZ  21,60654
4470,30412,35,763,K MART CORPORATION #3371,3443 W ADDISON ST  ED SM,60618
4471,304131,45,,"CHICAGO SPORTS GAMES PLUS, INC.",5336 N ELSTON AVE,60630
4472,304178,32,,EMERGE DEVELOPMENT,1445 W BELMONT AVE,60657
4473,304181,36,,HAPPY NAILS,5041 W FULLERTON AVE,60639
4474,304190,27,,LEE V. MUHAMMAD,2318 W JACKSON BLVD  2B,60612
4475,304192,41,763,THE TRAVEL OASIS,8101 W HIGGINS RD 1,60631
4476,304204,26,,2AT,2107 W ERIE ST  2,60612
4477,304205,49,,QUEEN NAILS,7063 N CLARK ST,60626
4478,30421,27,,HARMON MOTOR SERVICE,2841 W FIFTH AVE,60612
4479,304211,14,,ROBINHOOD QUILTING PRODUCTS,4800 S RICHMOND ST 1,60632
4480,304223,34,,CONESTLY HOME INVENTORY PROFESSIONALS,12051 S BISHOP ST,60643
4481,304275,44,,AMY L. LILLARD,701 W BUCKINGHAM PL  209,60657
4482,3043,33,775,ALEXS HAMBURGERS,3125 W IRVING PARK RD 1ST,60618
4483,304306,4,638,FORNETTO-MEI ON GRANT,1108 S MICHIGAN AVE,60605
4484,304345,20,763,AZIZ FOODS,241 E 58TH ST 1,60637
4485,304363,27,,METRO TECHNOLOGY LABORATORY LLC,348 N ASHLAND AVE  2C,60607
4486,304389,42,,HURON CONSULTING GROUP INC.,550 W VAN BUREN ST,60607
4487,30440,36,,SUPERIOR MUFFLER INC,2956 N NARRAGANSETT AVE 1ST,60634
4488,304431,42,,"PIR GROUP, INC.",345 N CANAL ST  C202,60606
4489,304471,22,911,CRYSTAL'S BRIDAL &  XV,4047 W 26TH ST 1,60623
4490,304495,42,775,"CN DISCOUNTS, INC.",55 E RANDOLPH ST PEDWAY B-9,60601
4491,30453,27,864,CRISTINA FOODS INC,1056 W LAKE ST  1,60607
4492,304532,48,,ADVANCE BRANDING SPECIALIST,5816 N SHERIDAN RD,60660
4493,30454,27,929,EAGLE MACHINE CO INC,1725 W WALNUT ST  1ST,60612
4494,304627,4,,"MAKTUB DEVELOPMENT CHICAGO, LLC",4554 S LAKE PARK AVE,60653
4495,30464,23,,THE LYONS TAP,3316 W 63RD ST  1,60629
4496,304649,43,,"JIM KARAS PERSONAL TRAINING, LLC.",2669 N LINCOLN AVE 1,60614
4497,304666,12,,MARIA CARVAJAL,4100 S ASHLAND AVE,60609
4498,304674,38,,MASTER HAIR,3945 N AUSTIN AVE,60634
4499,30472,36,,GREAT AUTO RACE,2200 N CICERO AVE  1ST,60639
4500,304797,48,775,GREEN ARCH FOOD MART,5555 N BROADWAY,60640
4501,304808,42,,VEGTER EXCAVATING,55 E MONROE ST  3450,60603
4502,304842,46,,CD ONE PRICE CLEANERS,4855 N BROADWAY  1,60640
4503,304865,6,724,EVENTS BY YVETTE,8452 S WABASH AVE,60619
4504,304877,16,,"59TH & WESTERN CAR WASH, INC.",2235-45 W 59TH ST,60636
4505,30488,8,,BRUNT BROS TRANSFER INC,1220-1222 E 75TH ST,60619
4506,304906,42,775,DIPPIN DOTS,600 E GRAND AVE,60611
4507,304915,16,,MELBA J. MCCREA,5657 S MAY ST,60621
4508,304924,46,956,THE WAXING ROOM,743 W IRVING PARK RD 1ST,60613
4509,30493,47,708,IMAGES OF THE WORLD,1455 W IRVING PARK RD 1,60613
4510,30494,12,,LITTLE TYKES PRE-SCHOOL INC.,1711 W 35TH ST  1ST F,60609
4511,304968,30,775,DUNKIN DONUTS / BASKIN ROBINS,3801 W BELMONT AVE 1ST,60618
4512,304969,27,,WESTCOTT HOMES,1250 W AUGUSTA BLVD 1ST,60642
4513,304985,22,,CHAVA'S FASHIONS,3408 W 26TH ST 1,60623
4514,305048,11,775,THE ORIGINAL SCOOPS CHICAGO INC.,608 W 31ST ST,60616
4515,305085,27,,ROOSEVELT ROBINSON,616 N KEDZIE AVE BASEMENT,60612
4516,305095,26,,ZOILA F. RAMIREZ,1513 N LAWNDALE AVE 1,60651
4517,30511,47,673 | 601,CREATIVE DESIGNS BUILDERS COMPANY,4355 N RAVENSWOOD AVE,60613
4518,305125,16,775,SEE THRU CHINESE KITCHEN,6046 S WESTERN AVE,60636
4519,30513,19,829,OPEN OUTCRY BREWING,10934 S WESTERN AVE 1ST,60643
4520,30515,32,895 | 894,SALONE CAPRICCIO LTD,2807 N SOUTHPORT AVE,60657
4521,305171,23,,I I I DS GRAPHICS #2,5220 S PULASKI RD  134,60632
4522,305195,26,,A MOTHER'S TOUCH DAYCARE,1505 N PULASKI RD 1,60651
4523,305203,39,775,"TONY'S FINER FOODS ENTERPRISES, INC.",4137 N ELSTON AVE,60618
4524,305211,50,,RANA'S HAIR & SPA,2140 W DEVON AVE,60659
4525,305294,27,,"VINCENT CABINET SERVICE, INC",451 N WOOD ST,60622
4526,305310,12,673,LUNA HEATING & COOLING,3744 S HERMITAGE AVE,60609
4527,30533,26,,CDE APPLIANCE,3923 W NORTH AVE 1ST,60647
4528,305333,42,,KARA MANN DESIGN LLC,119 W HUBBARD ST 5 EAST,60610
4529,305340,30,,NEIL P BARTOLEIT,3740 W CORNELIA AVE  2,60618
4530,305379,42,,MERIDAN MEDIA GROUP INC,223 W ERIE ST  4E,60610
4531,305388,47,712,"EUROPEAN AMERICAN MOTORS, LTD.",3541 N LINCOLN AVE 1,60657
4532,305425,48,775,BROADWAY CELLARS,5900 N BROADWAY,60660
4533,305463,29,638,CAFE VERSACE,2659-2661 N HARLEM AVE,60707
4534,305490,31,,WALDO'S $ MART,2845 N CENTRAL AVE 1,60634
4535,305498,42,638,RUTH'S CHRIS STEAK HOUSE,431 N DEARBORN ST 1ST & 2ND,60654
4536,305514,27,,"LE DESSERT, LLC",1010 N HOOKER ST  203,60622
4537,30552,27,,KRULL & ASSOCIATES,848 W EASTMAN ST 1ST 103,60622
4538,305536,7,,VALUE BEAUTY SUPPLY,2357 E 75TH ST,60649
4539,305598,27,855,BUBBLES ACADEMY,1504 N FREMONT ST,60642
4540,305638,27,775,"PRONTO 'ZA, LLC",1234 N HALSTED ST  D,60622
4541,305639,4,816,BCE NEXXIA CORPORATION,600 S FEDERAL ST 1 122/100,60605
4542,305640,43,,THE VILLAGE COBBLER,908 W ARMITAGE AVE  BSMT,60614
4543,30565,27,,CINCO DE MAYO PRODUCE,1133 W LAKE ST,60607
4544,305680,42,,"MAJOR, LINDSEY & AFRICA, LLC",1 S WACKER DR 17TH FLOOR 1750,60606
4545,305715,31,,JABER DOLLAR STORE PLUS,3760 W FULLERTON AVE 1 1,60647
4546,305736,37,,ANGEL WINGS DAYCARE INC.,5365 W NORTH AVE 1ST AND 2ND,60639
4547,30575,28,,"PLASTICREST PRODUCTS, INC",4519 W HARRISON ST  1,60624
4548,30579,29,666,HARLEM & BELMONT INC,3200 N HARLEM AVE 1ST,60634
4549,305798,34,763,"THE NEW GOLDEN FOOD BASKET, INC.",12247 S HALSTED ST 1,60628
4550,305821,31,,"WHEELS OF CHICAGO, INC.",2641-2651 N CICERO AVE 1,60639
4551,305826,44,,PRO NAILS,914 W BELMONT AVE,60657
4552,305841,42,,"KABOUTER MANAGEMENT, LLC",1 E WACKER DR 25 2505,60601
4553,305847,37,775,SAWA FOOD MART,5050 W CHICAGO AVE,60651
4554,305855,21,775,CHICAGO CHEESE STEAK CO.,8958 S ASHLAND AVE,60620
4555,305879,16,769,DAVID A. ANGUIANO,5936 S RICHMOND ST,60629
4556,305916,42,708,"ActiveCampaign, Inc.",222 S RIVERSIDE PLZ 8 810,60606
4557,305972,32,704,CONEXION SALON & SPA,2213 W ROSCOE ST,60618
4558,305999,11,,RICO ENTERTAINMENT,2215 S UNION AVE  402,60616
4559,306,13,785,TOUCH OF CLASS,6058 W 63RD ST,60638
4560,306008,47,,"KUNOICHI, INC.",3759 N RAVENSWOOD AVE 2 230,60613
4561,306039,42,,"KAI KOTO GALLERIES, INC.",161 E ERIE ST 1ST 104E,60611
4562,30607,6,,FANNIE'S BEAUTY SALON,449 E 75TH ST 1ST,60619
4563,306081,30,,JACKIE' S BEAUTY SALON,3800 W DIVERSEY AVE 1ST,60647
4564,30611,42,775,SINGHA THAI RESTAURANT,340 N CLARK ST GROUND,60610
4565,306119,13,673,K.N.S. HEATING COOLING INC.,6150 S NEENAH AVE 1 1,60638
4566,306126,32,,"WIRELESS ADVOCATES, LLC",2746 N CLYBOURN AVE,60614
4567,30613,17,,EVANGELICAL MISSION VARIETY SH,1150 W 78TH ST  WEST,60620
4568,306206,4,769,STAFFORD GARRETT,4712 S DREXEL BLVD  211,60615
4569,306209,48,,SPRING AUTO SERVICE,6249 N CLARK ST 1ST,60660
4570,306223,36,,COMMUNITY TRAVEL AGENCY,6348 W GRAND AVE 1,60639
4571,30625,38,,ROBERT SIWEK SEWERAGE & DRAINAGE INC,5343 W DAKIN ST  1,60641
4572,306278,48,,"IOTA, INC.",5740 N SHERIDAN RD  18D,60660
4573,306327,42,775,THE WIT,201 N STATE ST 1-27,60601
4574,306416,33,,"Q'S WIRELESS CONCEPT III, INC.",3512 W LAWRENCE AVE 1,60625
4575,30655,47,,A & L SERVICE,4757 N ASHLAND AVE  1,60640
4576,306632,40,638,RANALLIS,1508-1512 W BERWYN AVE,60640
4577,306649,39,,TANGRA MARTIAL ARTS,5401 W DEVON AVE,60646
4578,306667,50,,MODERN ACCOUNTING & INS INC.,6357 N FAIRFIELD AVE 1ST,60659
4579,306683,38,,"UNIVERSAL REFRIGERATION, HEATING & COOLING, INC.",5751 W IRVING PARK RD 1,60634
4580,306685,37,,JOE'S SPORTS,5254 W NORTH AVE 1,60639
4581,306708,12,,A & J MINI MART,3269 S ARCHER AVE 1,60608
4582,306753,26,,"ART METAL, INC.",3931 W DICKENS AVE 1,60647
4583,30681,25,,"THE BEST WASH, INC.",1700 W 21ST ST 1ST,60608
4584,306812,49,,JOEL C. BRADLEY,1351 W GREENLEAF AVE  3D,60626
4585,306831,1,775,HABANA LIBRE,1440 W CHICAGO AVE,60642
4586,306833,31,,WILSON CONSTRUCTION,2511 N AVERS AVE,60647
4587,306840,2,,SANDI HAWK SALON,1150 N LAKE SHORE DR 1,60611
4588,306846,39,712,KIM'S LAKE WEST AUTO CORP,4269 W MONTROSE AVE,60641
4589,306993,9,,YOUR EVERY NEED,10529 S CORLISS AVE,60628
4590,307038,48,775,STELLA ESPRESSO COMPANY,1259 W DEVON AVE,60660
4591,30706,20,,ENGLEWOOD AUTO PARTS,620 W 59TH ST 1ST,60621
4592,307073,3,,RECORD BREAKERS LTD,2109 S STATE ST 1ST FL,60616
4593,307085,44,775,ARGO TEA,3135 N BROADWAY,60657
4594,307097,21,775,SUBWAY,100 W 87TH ST,60620
4595,307119,29,763,CORCORAN GROCERY,5601 W CORCORAN PL 1,60644
4596,307122,16,,MICHELLE JONES,5938 S ARTESIAN AVE,60629
4597,307192,50,,THU HEATING & COOLING,7444 N WESTERN AVE 1ST,60645
4598,307221,25,,BETTY'S SALON,1852 S BLUE ISLAND AVE,60608
4599,30726,42,775,BINITA'S,332 S MICHIGAN AVE  1,60604
4600,307318,31,737 | 724,S.V.A & DESIGN INCORPORATED,5037 W NEWPORT AVE,60641
4601,307392,25,775,WING LEE CO,2246 S WENTWORTH AVE,60616
4602,307406,46,,ROBBY'S COMMUNICATIONS,1126 W WILSON AVE 1,60640
4603,307423,39,720,"WINDOW TO THE WORLD COMMUNICATIONS, INC.",5400 N ST LOUIS AVE,60625
4604,307431,2,,SHIRLEY Q. ADAIR,30 W CHICAGO AVE  1908,60610
4605,307448,38,,"6311 W. BELMONT, LLC",8206 W BELMONT AVE 1,60634
4606,307577,26,,ELADIO'S CONSTRUCTION SERVICES INCORPORATED,1606 N HARDING AVE,60647
4607,307595,6,775,HOE TOY RESTAURANT NO. 2 INC.,439 E 79TH ST,60619
4608,307616,31,774,Superior Wines and Spirits,3030 N CENTRAL AVE,60634
4609,307659,39,,UGLY HOOKAH CAFE,3413-3417 W BRYN MAWR AVE 1ST,60659
4610,307681,6,,ELITE FOOTBALL PREPERATION,7554 S ST LAWRENCE AVE,60619
4611,307692,27,775,SUGA RAY'S SPORTS GRILL,3813-3815 W CHICAGO AVE,60651
4612,30770,6,,APPEAL FOR CHARITIES/GOODWILL,50 W 71ST ST  LOWER,60621
4613,30772,14,711,TED'S TRUCK BODY & TRAILER SVC,4601 S TRIPP AVE  1ST,60632
4614,307789,18,,TIMOTHY'S,3458 W 79TH ST 1ST FLOOR 1,60652
4615,3078,25,775,URUAPAN,1725 W 18TH ST 1ST,60608
4616,307814,2,784,HAPPY VILLAGE CORP.,1057-1059 N WOLCOTT AVE 1,60622
4617,307895,31,,SAMANTHA'S #2 FURNITURE,4712 W DIVERSEY AVE 1 1,60639
4618,307952,21,775,DOLLAR & DRAPERY MART,1015 W 87TH ST 1,60620
4619,307958,42,,PINNACLE CRYSTAL CLEANERS,21 E HURON ST 1,60611
4620,307965,6,,"SELECT CONSTRUCTION SERVICES, INC.",200 E 75TH ST  B25,60619
4621,308005,15,,KENYATTE L. MORGAN,1744 W 64TH ST  2,60636
4622,308026,18,775,ULTRA FOODS,3250 W 87TH ST 1,60652
4623,308027,48,,7 DAYS A WEEK LANDSCAPING,1040 W GRANVILLE AVE,60660
4624,30806,9,,MOTHER & DAUGHTER BEAUTY BOX,235 E 115TH ST,60628
4625,308112,47,,COOL HAND LUKE,4427 N SEELEY AVE  306,60625
4626,308123,38,,"4GETMENOT, INC.",5539 W MONTROSE AVE 1,60641
4627,308124,50,,SUPERIOR CLEANING SERVICES,7113 N WESTERN AVE  2E,60645
4628,308137,49,763,KIM'S CORNER FOOD,1371 W ESTES AVE,60626
4629,30815,50,,NATHAN PHARMACY,6420 N CALIFORNIA AVE  1ST,60645
4630,30816,39,,WILMETTE SCREW PRODUCTS INC,4428  -04432 N ELSTON AVE 1ST,60630
4631,308168,7,,NASUN BROWN,7804 S BURNHAM AVE,60649
4632,308215,42,,"TBA GLOBAL, LLC",142 E ONTARIO ST  15,60611
4633,308227,23,,ZEKE'S SONIK MUSIC CORPORATION,5220 S PULASKI RD 1,60632
4634,308319,5,,KC CARE INC.,1525 E 53RD ST  932,60615
4635,30834,48,904,U'N JOY,1125 W GRANVILLE AVE 1ST,60660
4636,3084,32,775,ECUADOR RESTAURANT INC,2923 W DIVERSEY AVE 1ST,60647
4637,30840,26,,"DILEO WOODWORKING,INC",3421 W POTOMAC AVE 1ST,60651
4638,308417,35,829,240 CAFE & LOUNGE,3948 W LAWRENCE AVE 1,60625
4639,30850,25,666,TONY'S BP,1004 S DESPLAINES ST  1ST,60607
4640,308520,18,823 | 822,LORDANCHILD CHRISTIAN DAY CARE INC.,3344 W 79TH ST 1,60652
4641,308525,28,775,"ADAMS MINI MARKET, INC.",146 S KILDARE AVE 1,60624
4642,308554,22,,IMELDA ARIAS,2702 S ST LOUIS AVE 2,60623
4643,308555,42,,LAKE POINT MARKET,505 N LAKE SHORE DR 1ST,60611
4644,308562,33,,ODIN TATU,3313 W IRVING PARK RD 1,60618
4645,308574,27,,DAVID BARTON GYM,600 W CHICAGO AVE,60610
4646,308575,42,775,HAMPTON INN,22 W MONROE ST  4-21,60603
4647,308576,27,,TSA RENOVATION,2567 W WASHINGTON BLVD 2,60612
4648,30858,27,,CHICAGO IRON WORKS,439 N WESTERN AVE 1ST,60612
4649,30859,45,902,J & C SHEET METAL CO INC,5679 N NORTHWEST HWY,60646
4650,308590,23,,CENTRO NATURISTA,5220 S PULASKI RD  C7,60632
4651,3086,23,775,OBBIES PIZZA,6654 W ARCHER AVE 1ST,60638
4652,308614,42,922,T-MOBILE,50 E RANDOLPH ST 1,60601
4653,308627,39,,"NANO'S HAIR & DAY SPAC, INC.",5339 W DEVON AVE,60646
4654,308670,9,775,JENNIFER'S GROCERY,249 E 115TH ST,60628
4655,308740,7,,REESE'S H.V.A.C.- SERVICE,8029 S ESCANABA AVE,60617
4656,308742,6,829,PRESIDENTS' LOUNGE,653 E 75TH ST 1ST,60619
4657,308775,27,910,Weinberg/Newton Gallery,688 N MILWAUKEE AVE 1 101/102,60642
4658,308790,44,775,BALADOCHE,2905 N CLARK ST,60657
4659,30880,25,,MAYDALI,2201 W 21ST PL 1ST,60608
4660,308852,12,,CARNAVAL PARTY STORE,2446 S KEDZIE AVE STOREFRONT,60623
4661,308874,33,,"USA FOOD SAFETY PROGRAMS, INCORPORATED",4934 N KEDZIE AVE  109,60625
4662,308899,7,,"CHICAGO RENTAL SOLUTIONS, LLC",2904 E 79TH ST 1,60649
4663,308952,36,,"CHICAGO URBAN INVESTORS, LLC",6560 W DIVERSEY AVE 3RD 302D,60707
4664,308966,42,942,RICOBENE'S,200 S COLUMBUS DR,60603
4665,309012,20,763,MB FOODS,623 E 67TH ST 1,60637
4666,30905,5,,"J.I.D. GENERAL CONTRACTING, CO.",5481 S RIDGEWOOD CT  1,60615
4667,309091,42,775,EMBASSY SUITES,600 N STATE ST 1-11,60610
4668,30911,39,711,JW AUTO SERVICE INC,6116 N MILWAUKEE AVE,60646
4669,309117,15,724,KING TOURS,5600 S SEELEY AVE 1ST,60636
4670,309134,16,,GATEWAY NEWSTAND,6315 S ASHLAND AVE 1,60636
4671,309140,49,,"LA-BONITA FOOD MART, INC.",6761 N CLARK ST 1,60626
4672,30917,50,923,RAJ JEWELS OF LONDON,2652 W DEVON AVE GROUND,60659
4673,309201,34,,"EDUCATIONAL BASKETBALL ACADEMY,LLC",1255 W 108TH PL,60643
4674,30922,27,,COMPLETE LIGHTING & SUPPLY INC,1900 W HUBBARD ST  1ST,60622
4675,309220,11,,"ELDERLUXE, LLC.",1130 W 37TH ST 1 1,60609
4676,309226,8,,K&G MENS COMPANY #708,7540 S STONY ISLAND AVE 1,60649
4677,309237,14,864,"A 1 BEVERAGE, INC.",4433 S SPRINGFIELD AVE  102,60632
4678,309275,18,,R & G LANDSCAPING,7959 S KEELER AVE,60652
4679,309290,26,763,DIVISION MOBIL,2805 W DIVISION ST,60622
4680,3093,38,775,PETES PIZZA NO 2,5847 W MONTROSE AVE,60634
4681,309300,47,,BIG CAMERAS CHICAGO,3759 N RAVENSWOOD AVE  131,60613
4682,30933,19,,BARON'S SHOES,3101 W 111TH ST  1,60655
4683,309363,42,,"ALERI, INC.",180 N STETSON AVE,60601
4684,309422,32,770,BENGAALEYAH BUCKLEY,3150 N RACINE AVE  405,60657
4685,309470,30,,LISET A. MUNOZ,2720 N MASON AVE 1,60639
4686,309473,46,197,INSUREONE,4851 N BROADWAY  1ST,60640
4687,309483,29,775,"IL GIARDINO DEL DOLCE, INC",2855-2859 N HARLEM AVE,60707
4688,309521,27,864,GOOSE ISLAND BEER COMPANY,1800 W FULTON ST,60612
4689,309529,44,775,ADESSO,3332 N BROADWAY,60657
4690,309587,18,,123 HAIR SALON LLC,3949 W 83RD PL,60652
4691,309595,24,,SUNSHINE COIN LAUNDRY,3932 W CERMAK RD,60623
4692,30966,11,,"I. SACHS SON, INC",637 W ROOSEVELT RD,60607
4693,309703,12,,AGUSTIN C. AGUILAR,4100 S ASHLAND AVE  61,60609
4694,309736,50,,"TAZA B.B.Q., INC.",2729 W DEVON AVE,60659
4695,30974,26,829,STEVE'S SPORTS BAR & LOUNGE IN,3524 W NORTH AVE GROUND,60647
4696,309774,12,,CAROLINA SALGADO,4100 S ASHLAND AVE  782,60609
4697,309803,25,648,MADISON CLEANERS,1159 W MADISON ST,60607
4698,30990,26,,"M.B.B. ENTERPRISES OF CHICAGO, INC.",3352 W GRAND AVE 1ST & 2ND,60651
4699,30997,45,,GRAF BASEBALL CARD CO.,5754 N MILWAUKEE AVE,60646
4700,310124,23,,TINAS TOYS,5220 S PULASKI RD  68-69-70,60632
