,vid,make,model,year,fuel_type,owner
2117,355,FORD,ESCAPE,2012,HYBRID,CHICAGO SEVEN INC
2118,6524,TOYOTA,CAMRY,2013,HYBRID,"SENAYT CAB, CO."
2119,6374,TOYOTA,CAMRY,2017,HYBRID,MARIZA TAXI CORP
2120,4408,TOYOTA,CAMRY,2014,HYBRID,ELSTON ELEVEN LLC
2121,6019,TOYOTA,CAMRY,2014,HYBRID,FOUAZ INC
2122,2690,FORD,FUSION,2016,GASOLINE,LUCKY 7 CAB COMPANY
2123,5708,TOYOTA,PRIUS,2013,HYBRID,EDEN KELETA CAB CORP
2124,6962,TOYOTA,SIENNA,2019,GASOLINE,CHITOWNCABBIE INC.
2125,3329,TOYOTA,PRIUS,2012,HYBRID,SAVANAH TAXI INC
2126,606,FORD,ESCAPE,2012,HYBRID,SLSJETS III CAB CORP.
2127,5710,FORD,ESCAPE,2012,HYBRID,SLSJETS V CAB CORP.
2128,3094,TOYOTA,CAMRY,2016,GASOLINE,G L B CAB CO
2129,4578,TOYOTA,PRIUS,2013,HYBRID,KIRYAKOS CORP
2130,6290,TOYOTA,SIENNA,2017,GASOLINE,"IRKLENAR, INC."
2131,6740,TOYOTA,PRIUS,2013,HYBRID,KRUSHA & ANERI INC.
2132,1211,TOYOTA,CAMRY,2019,HYBRID,YC20 LLC
2133,1584,FORD,ESCAPE,2012,HYBRID,SLSJETS I CAB CORP.
2134,4703,FORD,ESCAPE,2012,HYBRID,"CHICAGO POLO IX, INC."
2135,5482,VPG,MV-1,2014,GASOLINE,"TAXI MEDALLION GROUP,LLC SERIESVIII"
2136,5994,TOYOTA,COROLLA,2019,GASOLINE,HUKAM TRANSIT INC
2137,3396,TOYOTA,PRIUS,2015,HYBRID,TAXI MEDALLION GROUP LLC SERIES II
2138,3781,TOYOTA,SIENNA,2019,HYBRID,TAXSI CORP
2139,5404,TOYOTA,CAMRY,2015,HYBRID,STGERI CAB CORP
2140,5271,TOYOTA,CAMRY,2016,GASOLINE,MANAL & NAHLA CAB CO
2141,1005,TOYOTA,RAV4,2016,GASOLINE,HIGHWAY CAB CO
2142,2281,FORD,CROWN VICTORIA,2011,FLEX FUEL,SHERRY CAB CO INC
2143,6626,TOYOTA,CAMRY,2013,HYBRID,VISTA CAB CO
2144,3949,TOYOTA,CAMRY,2014,HYBRID,AL-MEDINA ENTERPRISES INC.
2145,2018,NISSAN,NV200,2015,HYBRID,SLSJETS IV CAB CORP.
2146,2948,TOYOTA,SIENNA,2012,GASOLINE,GLED CAB CO
2147,3557,TOYOTA,CAMRY,2014,HYBRID,SHAHIDA INC
2148,5990,TOYOTA,CAMRY,2012,HYBRID,SHURMA INT'L LIMITED
2149,3772,TOYOTA,PRIUS,2013,HYBRID,AT HANIBBOC INC.
2150,1722,TOYOTA,CAMRY,2014,HYBRID,RKJ CAB CO
2151,279,TOYOTA,PRIUS,2012,HYBRID,IL 10 CORP
2152,4271,TOYOTA,PRIUS,2012,HYBRID,BOULEVARD 1 CORP
2153,1086,TOYOTA,CAMRY,2013,HYBRID,LMBK HOLDING CORP.
2154,4651,FORD,ESCAPE,2012,HYBRID,HUMIDITY II HACKING CORP.
2155,3163,NISSAN,SENTRA,2019,GASOLINE,BARROW TAXI LLC
2156,2957,TOYOTA,CAMRY,2013,HYBRID,SYED M ZAIDI
2157,1132,TOYOTA,CAMRY,2014,HYBRID,"AR & SONS, INC."
2158,2130,TOYOTA,PRIUS,2013,HYBRID,SIAM INCORPORATED I
2159,1111,FORD,ESCAPE,2012,HYBRID,CRAZY JEFFREY CAB CORP
2160,233,TOYOTA,CAMRY,2015,HYBRID,"BOLBLIK, INC."
2161,2843,TOYOTA,CAMRY,2016,HYBRID,1 SUPER STAR CAB CO
2162,1358,TOYOTA,PRIUS,2014,HYBRID,TEZ CAB CO
2163,2485,DODGE,CARAVAN,2017,HYBRID,RIDGEVIEW CAB CORP.
2164,36,TOYOTA,PRIUS,2012,HYBRID,TIPTOM TOO INC
2165,1978,FORD,ESCAPE,2012,HYBRID,CHICAGO SEVEN INC
2166,2013,TOYOTA,PRIUS,2012,HYBRID,D. K. ENTERPRISES INC
2167,1336,TOYOTA,CAMRY,2015,HYBRID,SAIYED CAB CO
2168,3684,TOYOTA,CAMRY,2013,HYBRID,MOHAMMED AZIZ AHMED
2169,3689,TOYOTA,PRIUS,2013,HYBRID,Z & M RIDE INC
2170,5090,TOYOTA,SIENNA,2020,GASOLINE,PARK WEST EXPRESS INC
2171,3610,TOYOTA,CAMRY,2011,HYBRID,JBL Express Inc.
2172,3863,FORD,ESCAPE,2012,HYBRID,SCORPION CAB CO.
2173,4598,TOYOTA,CAMRY,2017,HYBRID,NINA & HARRY INC.
2174,2267,TOYOTA,CAMRY,2013,HYBRID,BELLE PLAINE CAB CO
2175,3327,TOYOTA,CAMRY,2014,HYBRID,ANVERY TRANS INC
2176,2636,HYUNDAI,SANTA FE,2019,GASOLINE,MATT-MAR CAB CO
2177,6131,TOYOTA,RAV4,2015,GASOLINE,HEYAB CORP
2178,4218,TOYOTA,SIENNA,2020,GASOLINE,"FLAZ LIMO AND TAXI, INC"
2179,6349,TOYOTA,PRIUS,2012,HYBRID,OSI-ANET CAB INC.
2180,3383,FORD,ESCAPE,2012,HYBRID,CHICAGO SEVEN INC
2181,3672,TOYOTA,CAMRY,2014,HYBRID,SAHIWAL CAB CORP
2182,5500,TOYOTA,CAMRY,2011,HYBRID,SYED M ZAIDI
2183,4581,TOYOTA,CAMRY,2016,HYBRID,CHICAGO MEDALLION THREE LLC.
2184,6917,TOYOTA,CAMRY,2015,HYBRID,AL-MADINA CAB CORP
2185,5824,TOYOTA,PRIUS,2012,HYBRID,SELAM TAXI CORP.
2186,3501,TOYOTA,CAMRY,2013,HYBRID,NEW CITY CAB CORP
2187,1577,TOYOTA,CAMRY,2014,HYBRID,"SIPWALA TRANS, INC."
2188,4875,TOYOTA,CAMRY,2020,GASOLINE,4875 TAXI INC
2189,4925,TOYOTA,PRIUS,2013,HYBRID,FATHAMA NAJOM INC.
2190,4417,NISSAN,ALTIMA,2011,HYBRID,SANTORINI FOUR CAB CORP.
2191,4422,TOYOTA,PRIUS,2013,HYBRID,CATCH A CAB CORP.
2192,1402,TOYOTA,PRIUS,2013,HYBRID,MASOODY INC
2193,278,TOYOTA,CAMRY,2013,HYBRID,GEORGE D. PANAGOULIAS
2194,5663,TOYOTA,PRIUS,2016,HYBRID,TINA HACKING CORP.
2195,2257,TOYOTA,CAMRY,2015,HYBRID,COLE CAB COMPANY
2196,3526,TOYOTA,RAV4,2017,HYBRID,SOLOMON GAIM INC.
2197,674,FORD,ESCAPE,2012,HYBRID,DANIELLA CAB CORP.
2198,6977,TOYOTA,SIENNA,2019,GASOLINE,"MONIKRIS, INC"
2199,3579,TOYOTA,CAMRY,2013,HYBRID,"RUBA TRANS INC.,"
2200,5137,TOYOTA,COROLLA,2020,GASOLINE,ANTECARF INC
2201,1651,TOYOTA,CAMRY,2014,HYBRID,MAKHANI CAB CO.
2202,1010,TOYOTA,CAMRY,2018,HYBRID,ADA TEUTA GENTI CORP
2203,4434,TOYOTA,CAMRY,2012,HYBRID,LATEEF GBAJUMO
2204,3701,TOYOTA,CAMRY,2014,HYBRID,"BAKILA HOSSAIN, INC."
2205,1193,TOYOTA,PRIUS,2013,HYBRID,ROOZBEH S. ZONOOZ
2206,4832,NISSAN,SENTRA,2019,GASOLINE,CITY TAXI INC.
2207,1585,TOYOTA,CAMRY,2016,HYBRID,TRIBECA THREE CAB CORP.
2208,2382,TOYOTA,CAMRY,2016,HYBRID,"HODO TRANS, INC"
2209,6214,FORD,ESCAPE,2012,HYBRID,"CHICAGO POLO XVII, INC"
2210,4020,TOYOTA,CAMRY,2017,HYBRID,HMM INC.
2211,3051,DODGE,JOURNEY,2013,GASOLINE,Z J A CAB INC
2212,3578,TOYOTA,CAMRY,2016,HYBRID,TURKMEN TRANS INC.
2213,3445,TOYOTA,CAMRY,2014,HYBRID,NATZAC INC
2214,1150,TOYOTA,CAMRY,2014,HYBRID,GSJ TAXI CO.
2215,2389,TOYOTA,CAMRY,2014,HYBRID,2389 CAB CORPORATION
2216,4405,NISSAN,ALTIMA,2015,HYBRID,LION TAXICAB INC.
2217,5855,TOYOTA,PRIUS,2015,HYBRID,ZARA NOOR INC
2218,6932,TOYOTA,SIENNA,2020,GASOLINE,"FLAZ LIMO AND TAXI, INC"
2219,2187,TOYOTA,CAMRY,2011,HYBRID,VEE-DOR CAB CO.
2220,5679,TOYOTA,RAV4,2017,GASOLINE,SHIVAM CAB CO.
2221,1773,TOYOTA,CAMRY,2015,HYBRID,ALLIANCE CAB CO
2222,4526,TOYOTA,CAMRY,2011,HYBRID,KNOWTICA CAB CO
2223,2660,TOYOTA,CAMRY,2013,HYBRID,HAZRO TAXI CORP.
2224,2014,TOYOTA,PRIUS,2013,HYBRID,GREEN EYES CAB CORP.
2225,4203,FORD,FUSION,2015,HYBRID,ROSEL B CAB
2226,6120,TOYOTA,CAMRY,2016,HYBRID,FILE ZANI CORP.
2227,5760,TOYOTA,PRIUS,2013,HYBRID,BROWN EYES CAB CORP.
2228,1623,TOYOTA,CAMRY,2018,HYBRID,"ALANAJ, INC."
2229,4686,TOYOTA,PRIUS,2014,HYBRID,BAROMETER II HACKING CORP.
2230,3837,HYUNDAI,SANTA FE,2016,GASOLINE,JIN CAB CO
2231,253,TOYOTA,PRIUS,2013,HYBRID,GALA CAB CORP.
2232,2644,TOYOTA,CAMRY,2013,HYBRID,STEFANIE AND AUDREY CAB CORP.
2233,2306,TOYOTA,SIENNA,2016,GASOLINE,ROCKY H ENTERPRISES INC.
2234,1374,TOYOTA,SIENNA,2019,GASOLINE,PHARAOH TAXI INC.
2235,4442,TOYOTA,CAMRY,2016,HYBRID,ELSTON ELEVEN LLC
2236,2994,TOYOTA,CAMRY,2018,HYBRID,ADMANE TRANS INC
2237,2988,TOYOTA,CAMRY,2011,HYBRID,G & G CAB CORPORATION
2238,3236,TOYOTA,CAMRY,2014,HYBRID,"R & A CITY, INC."
2239,3663,TOYOTA,PRIUS,2014,HYBRID,ALPHA BARRY CAB INC.
2240,4293,TOYOTA,CAMRY,2015,HYBRID,AMADEO CAB COMPANY
2241,2875,TOYOTA,RAV4,2018,HYBRID,SHEJ HAJ CORP
2242,2828,TOYOTA,CAMRY,2016,HYBRID,RACE CAB CO
2243,3907,FORD,FUSION,2012,HYBRID,Z & A CAB CO
2244,3530,TOYOTA,CAMRY,2014,HYBRID,STEFANIE AND AUDREY CAB CORP.
2245,4023,TOYOTA,PRIUS,2014,HYBRID,TRI STATE CAB CORP.
2246,3884,TOYOTA,CAMRY,2014,HYBRID,VICENTE CALDERON
2247,2213,KIA,SOUL,2018,HYBRID,HAN'S CAB CO.
2248,2471,TOYOTA,CAMRY,2014,HYBRID,SINGH TAXI CO
2249,1462,TOYOTA,RAV4,2016,HYBRID,EMMA TAXI INC.
2250,3344,TOYOTA,CAMRY,2013,HYBRID,DONAT CAB CO INC
2251,4260,DODGE,CARAVAN,2012,FLEX FUEL,4260 CAB CORPORATION
2252,6937,TOYOTA,CAMRY,2015,HYBRID,FAISALABAD INC.
2253,4449,TOYOTA,CAMRY,2014,HYBRID,BASHIRU HABIB
2254,3753,TOYOTA,CAMRY,2014,HYBRID,3753 EJM INC
2255,5816,TOYOTA,PRIUS,2014,HYBRID,"CHICAGO CAB, INC. #1"
2256,5935,TOYOTA,CAMRY,2014,HYBRID,RAHMAN INC
2257,727,TOYOTA,PRIUS,2013,HYBRID,MAHENDRA BHATT
2258,808,TOYOTA,CAMRY,2014,HYBRID,VEEN TAXI INC
2259,3397,TOYOTA,CAMRY,2016,HYBRID,CHICAGO AMH INC
2260,1260,TOYOTA,PRIUS,2014,HYBRID,DELAWARE INC.
2261,2435,TOYOTA,CAMRY,2015,HYBRID,TAXI CAB INC
2262,132,TOYOTA,CAMRY,2014,HYBRID,DRINA INC.
2263,4966,TOYOTA,RAV4,2018,HYBRID,SAHOO TRANSPORT INC
2264,4991,TOYOTA,CAMRY,2017,HYBRID,MUSSIE AND SIRAK CORP.
2265,23,TOYOTA,CAMRY,2019,HYBRID,ROADWAY CAB CO
2266,2807,TOYOTA,PRIUS,2013,HYBRID,SAFE TAXI COMPANY
2267,4458,KIA,SOUL,2016,GASOLINE,ROBLES CORP
2268,4125,TOYOTA,SIENNA,2017,GASOLINE,SKY CAB CORP
2269,2927,TOYOTA,PRIUS,2014,HYBRID,GO CAB INC.
2270,1194,TOYOTA,PRIUS,2011,HYBRID,MAX ROLLING CORP.
2271,970,TOYOTA,CAMRY,2014,HYBRID,3753 EJM INC
2272,1901,TOYOTA,CAMRY,2014,HYBRID,THE LUXER INC
2273,5643,TOYOTA,RAV4,2017,HYBRID,KALGIDHAR CAB CO
2274,3630,TOYOTA,CAMRY,2013,HYBRID,RIVER NORTH CAB CO
2275,4037,TOYOTA,PRIUS,2013,HYBRID,ONKAR CAB CO
2276,4513,TOYOTA,CAMRY,2014,HYBRID,CANTON TRANS INC
2277,953,TOYOTA,PRIUS,2015,HYBRID,LARAEB INC.
2278,2893,VPG,MV-1,2012,GASOLINE,BEDFORD CAB TWO CORP
2279,4506,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
2280,2954,TOYOTA,CAMRY,2014,HYBRID,"CUUBAY, INC"
2281,3842,TOYOTA,SCION,2014,GASOLINE,FOREVER CAB INC.
2282,1460,TOYOTA,PRIUS,2014,HYBRID,RAINSTORM II HACKING CORP.
2283,724,TOYOTA,PRIUS,2014,HYBRID,DANIELLA CAB CORP.
2284,3001,TOYOTA,PRIUS,2014,HYBRID,"CHICAGO POLO XV, INC."
2285,3570,TOYOTA,PRIUS,2013,HYBRID,BLACK PIKE INC
2286,6912,TOYOTA,CAMRY,2011,HYBRID,A M EXPRESS CAB CO.
2287,4808,TOYOTA,CAMRY,2015,HYBRID,BHA TAXI CORP
2288,4886,TOYOTA,RAV4,2014,GASOLINE,"HANNA CAB, INC."
2289,6637,FORD,ESCAPE,2012,HYBRID,LEEFON CORP.
2290,6057,TOYOTA,CAMRY,2014,HYBRID,6057 CAB CORP
2291,1477,TOYOTA,CAMRY,2016,HYBRID,H.N. CASA EXPRESS INC.
2292,6942,TOYOTA,CAMRY,2014,HYBRID,SKI CORP
2293,3717,TOYOTA,CAMRY,2014,HYBRID,IL 3 CORP.
2294,1057,TOYOTA,PRIUS,2015,HYBRID,POLANDIA CAB CO
2295,1566,TOYOTA,PRIUS,2014,HYBRID,RAINSTORM II HACKING CORP.
2296,1479,FORD,ESCAPE,2012,HYBRID,RAINSTORM II HACKING CORP.
2297,1422,TOYOTA,SIENNA,2016,GASOLINE,FLAMINGO CAB CO.
2298,6536,TOYOTA,PRIUS,2015,HYBRID,E & E TAXI COMPANY
2299,1504,TOYOTA,PRIUS,2012,HYBRID,13C TAXI INC
2300,1506,TOYOTA,CAMRY,2013,HYBRID,GSJ TAXI CO.
2301,2933,TOYOTA,PRIUS,2014,HYBRID,RYL SERVICES LLC
2302,4144,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIESXXVI
2303,1052,TOYOTA,SIENNA,2020,GASOLINE,ELZAIN CAB CORP.
2304,4854,TOYOTA,CAMRY,2019,HYBRID,RABIA 2018 INC.
2305,3360,FORD,ESCAPE,2012,HYBRID,MEHDEVIA INC
2306,91,TOYOTA,CAMRY,2012,HYBRID,SARDINIA ENTERPRISES INC
2307,4589,TOYOTA,PRIUS,2014,HYBRID,MOISTURE II HACKING CORP.
2308,4891,NISSAN,ALTIMA,2011,HYBRID,E & E TAXI COMPANY
2309,3563,TOYOTA,CAMRY,2013,HYBRID,FAARAH TRANSPORTATION INC
2310,4329,TOYOTA,RAV4,2015,GASOLINE,OHANS CORPORATION
2311,3068,TOYOTA,CAMRY,2018,HYBRID,MUSSIE AND SIRAK CORP.
2312,6145,TOYOTA,CAMRY,2013,HYBRID,TAMANNA CAB CO
2313,4393,TOYOTA,CAMRY,2015,HYBRID,IL 5 CORP.
2314,6200,TOYOTA,PRIUS,2014,HYBRID,CHOICE ENTERPRISE INC.
2315,6744,TOYOTA,CAMRY,2015,HYBRID,EATD CORP.
2316,6216,TOYOTA,CAMRY,2015,HYBRID,GO CAB INC.
2317,138,DODGE,CARAVAN,2016,FLEX FUEL,MCCAB XXIII CORP.
2318,5523,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 30"
2319,6399,TOYOTA,CAMRY,2013,HYBRID,6399 TAXI CORP
2320,5300,TOYOTA,PRIUS,2014,HYBRID,REYES CAB COMPANY
2321,4531,TOYOTA,CAMRY,2016,GASOLINE,BANO TRANS INC
2322,3367,TOYOTA,CAMRY,2020,HYBRID,M NOOR LLC
2323,929,TOYOTA,PRIUS,2013,HYBRID,MOM TAXICAB INC
2324,5871,TOYOTA,PRIUS,2014,HYBRID,SARATOGA TAXI LLC
2325,4872,TOYOTA,PRIUS,2014,HYBRID,HOLLY BULL CAB CORP
2326,3419,TOYOTA,SIENNA,2019,GASOLINE,EBELLE ONE INC
2327,1536,TOYOTA,CAMRY,2016,HYBRID,W TAXI INC.
2328,1516,NISSAN,ALTIMA,2011,HYBRID,EC CHICAGO TAXI LLC
2329,2834,TOYOTA,CAMRY,2013,HYBRID,FULL MOON CAB COMPANY
2330,1425,TOYOTA,CAMRY,2019,HYBRID,FRAOUCENE CAB COMPANY
2331,4542,TOYOTA,RAV4,2017,HYBRID,4542 TAXI INC
2332,111,DODGE,CARAVAN,2016,GASOLINE,ANDREW AND STEVEN CAB CORP.
2333,4369,TOYOTA,CAMRY,2014,HYBRID,BOULEVARD 1 CORP
2334,2353,FORD,FUSION,2017,HYBRID,KNOWZ CAB CO
2335,959,SUBARU,FORESTER,2014,GASOLINE,HANSI CAN CO
2336,1188,TOYOTA,PRIUS,2013,HYBRID,EISA TRANSPORT INC
2337,4548,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 27
2338,6095,TOYOTA,PRIUS,2013,HYBRID,XMCHI CAB CO
2339,1829,DODGE,CARAVAN,2019,GASOLINE,OMLETA INC.
2340,806,TOYOTA,PRIUS,2015,HYBRID,MEDALLION FUNDING CHICAGO CORP IV
2341,5253,TOYOTA,PRIUS,2014,HYBRID,MUN OK SUH
2342,4648,TOYOTA,PRIUS,2015,HYBRID,GREEN WAY EXPRESS INC.
2343,1242,TOYOTA,PRIUS,2014,HYBRID,YC21 LLC
2344,1520,TOYOTA,CAMRY,2016,HYBRID,MY CHICAGO TAXI INC
2345,6533,TOYOTA,PRIUS,2015,HYBRID,ADEM DULIMAN
2346,1295,TOYOTA,CAMRY,2016,HYBRID,YC22 LLC
2347,1298,TOYOTA,CAMRY,2014,HYBRID,FLAG CAB CORP.
2348,1647,TOYOTA,SCION,2012,GASOLINE,1647 ENTERPRISES INC
2349,1236,TOYOTA,PRIUS,2014,HYBRID,YC20 LLC
2350,1914,TOYOTA,RAV4,2016,HYBRID,ABRANTIE TRANSPORT INC.
2351,2379,TOYOTA,CAMRY,2013,HYBRID,OMEGA TAXI
2352,3485,TOYOTA,RAV4,2019,GASOLINE,SHAGAMITE INC
2353,3458,TOYOTA,PRIUS,2012,HYBRID,BANO CORP I
2354,2022,TOYOTA,CAMRY,2015,HYBRID,ELSTON FIFTEEN LLC
2355,2952,TOYOTA,COROLLA,2017,GASOLINE,TABU TAXI CORP.
2356,5998,TOYOTA,PRIUS,2014,HYBRID,IMC CAB CORP
2357,2685,TOYOTA,PRIUS,2012,HYBRID,Z & M RIDE INC
2358,5757,TOYOTA,CAMRY,2015,HYBRID,ABRAHAM CAB CO
2359,2181,TOYOTA,PRIUS,2013,HYBRID,GALLAGHER CAB CO
2360,3212,TOYOTA,PRIUS,2014,HYBRID,R & M CAB CORP
2361,6237,VPG,MV-1,2014,GASOLINE,TERRA TAXI INC.
2362,2387,TOYOTA,CAMRY,2014,HYBRID,STEFANIE AND AUDREY CAB CORP.
2363,2621,TOYOTA,RAV4,2018,HYBRID,TOWER CAB CO.
2364,3979,TOYOTA,CAMRY,2019,HYBRID,3979 TAXI CORP
2365,2189,TOYOTA,PRIUS,2013,HYBRID,ROADWAY INC
2366,2981,TOYOTA,SCION,2014,GASOLINE,MOHAN S MALLHI
2367,2637,KIA,SOUL,2014,GASOLINE,KHANZADA EXPRESS INC
2368,1545,TOYOTA,PRIUS,2014,HYBRID,MARCO CAB CO
2369,3508,TOYOTA,CAMRY,2016,HYBRID,AHMED MURAD CORP.
2370,5751,TOYOTA,CAMRY,2017,GASOLINE,FIRST CHICAGO EXPRESS INC
2371,2758,TOYOTA,COROLLA,2018,GASOLINE,SETARE INC.
2372,3963,TOYOTA,SIENNA,2019,GASOLINE,WANE TRANS INC
2373,3881,FORD,FUSION,2018,HYBRID,MICHIGAN AVE CAB LLC
2374,3191,TOYOTA,CAMRY,2015,HYBRID,UZAIR & TALAH INC
2375,4453,FORD,ESCAPE,2010,HYBRID,IMAGIN CAB CORP
2376,6244,TOYOTA,CAMRY,2018,HYBRID,ABRAHAM CORP
2377,6597,TOYOTA,SCION,2012,GASOLINE,FAKHAR-CORPORATION
2378,4556,TOYOTA,CAMRY,2014,HYBRID,DILRAJ CAB CO
2379,6396,TOYOTA,CAMRY,2015,HYBRID,EZJZ 1 TRANS INC
2380,4131,TOYOTA,CAMRY,2014,HYBRID,CHICAB THREE INC.
2381,4561,DODGE,CARAVAN,2016,HYBRID,IL 5 CORP.
2382,5305,TOYOTA,CAMRY,2016,GASOLINE,SHARIFEH CORPORATION
2383,6238,VPG,MV-1,2014,GASOLINE,TERRA TAXI INC.
2384,456,VPG,MV-1,2014,GASOLINE,SASHA CAB COMPANY
2385,4199,TOYOTA,RAV4,2016,HYBRID,ANTONIO L. GARCIA
2386,6408,TOYOTA,RAV4,2018,GASOLINE,BASRA TRANS INC
2387,4579,TOYOTA,CAMRY,2012,HYBRID,AZIZ CAB COMPANY
2388,4550,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
2389,2825,FORD,FUSION,2012,HYBRID,T J SCOTT CAB CO
2390,337,TOYOTA,CAMRY,2013,HYBRID,CHITOWN CAB INC. #IV
2391,5435,TOYOTA,CAMRY,2017,HYBRID,"AMOR TAXI CAB, INC"
2392,4403,TOYOTA,CAMRY,2014,HYBRID,CHICAGO MEDALLION THREE LLC.
2393,5595,TOYOTA,XB,2014,GASOLINE,BAT CAB CORP
2394,5304,TOYOTA,CAMRY,2012,HYBRID,ABDELKADER BOUABDALLAOUI
2395,3394,TOYOTA,PRIUS,2014,HYBRID,JINDI TRANS INC
2396,1056,TOYOTA,SIENNA,2020,GASOLINE,SENEGAL TRANSIT INC.
2397,455,TOYOTA,PRIUS,2014,HYBRID,"GGA EXPRESS, INC."
2398,6706,TOYOTA,PRIUS,2012,HYBRID,WHATEVER CAB CO
2399,2320,TOYOTA,CAMRY,2013,HYBRID,SIRI-LAK INC.
2400,3577,TOYOTA,CAMRY,2014,HYBRID,N I CAB CO
2401,1772,TOYOTA,CAMRY,2016,HYBRID,COHEN CAB CORP.
2402,1771,TOYOTA,PRIUS,2014,HYBRID,ES TAXI CORP.
2403,4263,TOYOTA,CAMRY,2013,HYBRID,WELCOME TAXICAB INC
2404,6490,TOYOTA,COROLLA,2018,GASOLINE,ARMITAGE TAXI LLC
2405,3871,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLION GROUP LLC SERIES XIV
2406,2897,TOYOTA,CAMRY,2012,HYBRID,SYED CORPORATION
2407,5583,TOYOTA,SIENNA,2020,GASOLINE,SHEUN VENTURES INC
2408,4585,TOYOTA,PRIUS,2014,HYBRID,NIKIANA CORP
2409,3635,TOYOTA,SIENNA,2020,GASOLINE,ESRAA CAB CORP
2410,710,FORD,ESCAPE,2011,HYBRID,FLORINA INC.
2411,1715,TOYOTA,CAMRY,2017,HYBRID,ETHIO TAXI INC
2412,2944,TOYOTA,RAV4,2016,HYBRID,ENO MARY TRANS INC
2413,2461,TOYOTA,CAMRY,2015,HYBRID,A & M ENT INC
2414,815,TOYOTA,RAV4,2018,HYBRID,AKILA TRANS INC
2415,6671,TOYOTA,PRIUS,2014,HYBRID,LOGOCHIWA INC.
2416,2582,TOYOTA,CAMRY,2014,HYBRID,HASEEB INC
2417,1137,TOYOTA,PRIUS,2013,HYBRID,SKYT INC.
2418,6126,TOYOTA,PRIUS,2012,HYBRID,AMEL CHICAGO INC
2419,1280,TOYOTA,PRIUS,2014,HYBRID,YC22 LLC
2420,4595,DODGE,CARAVAN,2017,FLEX FUEL,AMC CAB CORP.
2421,6289,FORD,FUSION,2018,HYBRID,WICKER PARK CAB LLC
2422,4700,FORD,ESCAPE,2012,HYBRID,BAROMETER II HACKING CORP.
2423,6319,TOYOTA,CAMRY,2013,HYBRID,AC MILAN CORP.
2424,310,TOYOTA,PRIUS,2014,HYBRID,IL 10 CORP
2425,2145,TOYOTA,PRIUS,2013,HYBRID,YASEEN CAB CO
2426,3662,TOYOTA,PRIUS,2012,HYBRID,"GEO-LINE, INC."
2427,4615,FORD,C-MAX,2014,HYBRID,TYRONE HENDERSON
2428,193,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
2429,3591,TOYOTA,RAV4,2016,HYBRID,CHUKS CAB CORPORATION
2430,3210,TOYOTA,CAMRY,2015,HYBRID,HOLLY BULL CAB CORP
2431,1271,TOYOTA,RAV4,2014,GASOLINE,MELAKE TESFAMICHAEL
2432,4637,TOYOTA,PRIUS,2013,HYBRID,KAN ZAMAN EXPO INC
2433,3941,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
2434,3038,TOYOTA,CAMRY,2019,HYBRID,MECHAL TAXI CORP.
2435,2575,TOYOTA,COROLLA,2019,GASOLINE,N-D CAB CO
2436,4606,TOYOTA,PRIUS,2015,HYBRID,SANTORINI CAB CORP.
2437,781,TOYOTA,CAMRY,2015,HYBRID,FOUAZ INC
2438,1600,TOYOTA,RAV4,2017,HYBRID,KWASEPO TAXI CORP
2439,6173,FORD,FUSION,2014,HYBRID,ACROSS THE TOWN CAB CORP
2440,6029,CHEVROLET,IMPALA,2013,FLEX FUEL,BP CAB COMPANY INC
2441,2209,TOYOTA,CAMRY,2013,HYBRID,"LTD & G,  INC."
2442,6428,FORD,FUSION,2013,HYBRID,CHICAGO MEDALLION FIVE LLC
2443,4761,HONDA,CRV,2014,GASOLINE,"GARDEN CITY, INC."
2444,656,TOYOTA,CAMRY,2015,HYBRID,MINHANA INC.
2445,2417,TOYOTA,CAMRY,2014,HYBRID,ARSEE CAB CO
2446,6213,TOYOTA,PRIUS,2015,HYBRID,PEACE INC.
2447,2842,HYUNDAI,TUCSON,2019,GASOLINE,"YS TAXI, CORPORATION"
2448,6275,TOYOTA,SIENNA,2019,GASOLINE,ONYAME YE KESE CORP.
2449,2327,DODGE,CARAVAN,2016,FLEX FUEL,ANAM ENTERPRISES INC
2450,3364,TOYOTA,RAV4,2018,GASOLINE,KWASEPO TAXI CORP
2451,3713,TOYOTA,RAV4,2016,GASOLINE,FREDERICK COBBOLD
2452,3686,HYUNDAI,SONATA,2013,HYBRID,SM LEGACY INC
2453,1408,TOYOTA,PRIUS,2012,HYBRID,D.L.B. CAB CO. INC.
2454,121,FORD,C-MAX,2014,HYBRID,TRIBECA CAB CORP
2455,3279,FORD,ESCAPE,2014,GASOLINE,SKY HIGH TRADING CORP.
2456,3813,KIA,SOUL,2015,GASOLINE,PROFIT INTERNATIONAL INC.
2457,2046,TOYOTA,SIENNA,2016,GASOLINE,AMELIE CAB CORP
2458,2060,TOYOTA,RAV4,2019,GASOLINE,MAKATI INC.
